metric,metric_label,iso3c,country_name,censoring_status,first_observed_year,last_observed_year,observed_2005,china_top_2005,ever_china_top,first_china_top_year,first_entry_after_non_top,observed_entry_year,first_entry_after_gap,previous_observed_year_at_entry,absorbing_after_entry,n_observed_years,n_china_top_years,observed_all_2005_2010,china_top_any_2005_2010
goods_exports_rank,Bens: exportações,TZA,Tanzania,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2011,2011,2011,,2010,FALSE,18,1,TRUE,FALSE
goods_exports_rank,Bens: exportações,ZWE,Zimbabwe,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2011,2011,2011,,2010,FALSE,18,8,TRUE,FALSE
goods_exports_rank,Bens: exportações,CMR,Cameroon,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2012,2012,2012,,2011,FALSE,18,6,TRUE,FALSE
goods_exports_rank,Bens: exportações,LBR,Liberia,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2012,2012,2012,,2011,FALSE,18,2,TRUE,FALSE
goods_exports_rank,Bens: exportações,RUS,Russia,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2012,2012,2012,,2011,TRUE,18,11,TRUE,FALSE
goods_exports_rank,Bens: exportações,SLE,Sierra Leone,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2012,2012,2012,,2011,TRUE,18,11,TRUE,FALSE
goods_exports_rank,Bens: exportações,ZMB,Zambia,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2012,2012,2012,,2011,FALSE,18,6,TRUE,FALSE
goods_exports_rank,Bens: exportações,CAF,Central African Republic,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2013,2013,2013,,2012,FALSE,18,4,TRUE,FALSE
goods_exports_rank,Bens: exportações,IDN,Indonesia,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2013,2013,2013,,2012,FALSE,18,8,TRUE,FALSE
goods_exports_rank,Bens: exportações,NZL,New Zealand,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2013,2013,2013,,2012,TRUE,18,10,TRUE,FALSE
goods_exports_rank,Bens: exportações,SAU,Saudi Arabia,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2013,2013,2013,,2012,TRUE,18,10,TRUE,FALSE
goods_exports_rank,Bens: exportações,URY,Uruguay,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2013,2013,2013,,2012,TRUE,18,10,TRUE,FALSE
goods_exports_rank,Bens: exportações,UZB,Uzbekistan,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2013,2013,2013,,2012,FALSE,18,2,TRUE,FALSE
goods_exports_rank,Bens: exportações,ERI,Eritrea,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2014,2014,2014,,2013,TRUE,18,9,TRUE,FALSE
goods_exports_rank,Bens: exportações,IRQ,Iraq,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2014,2014,2014,,2013,FALSE,18,7,TRUE,FALSE
goods_exports_rank,Bens: exportações,LAO,Laos,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2014,2014,2014,,2013,FALSE,18,1,TRUE,FALSE
goods_exports_rank,Bens: exportações,MMR,Myanmar (Burma),observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2014,2014,2014,,2013,TRUE,18,9,TRUE,FALSE
goods_exports_rank,Bens: exportações,MOZ,Mozambique,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2014,2014,2014,,2013,FALSE,18,1,TRUE,FALSE
goods_exports_rank,Bens: exportações,ARM,Armenia,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2015,2015,2015,,2014,FALSE,18,3,TRUE,FALSE
goods_exports_rank,Bens: exportações,GAB,Gabon,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2017,2017,2017,,2016,TRUE,18,6,TRUE,FALSE
goods_exports_rank,Bens: exportações,KWT,Kuwait,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2018,2018,2018,,2017,TRUE,18,5,TRUE,FALSE
goods_exports_rank,Bens: exportações,PNG,Papua New Guinea,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2018,2018,2018,,2017,FALSE,18,2,TRUE,FALSE
goods_exports_rank,Bens: exportações,VNM,Vietnam,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2018,2018,2018,,2017,FALSE,18,1,TRUE,FALSE
goods_exports_rank,Bens: exportações,GHA,Ghana,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2019,2019,2019,,2018,FALSE,18,1,TRUE,FALSE
goods_exports_rank,Bens: exportações,GIN,Guinea,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2019,2019,2019,,2018,FALSE,18,2,TRUE,FALSE
goods_exports_rank,Bens: exportações,TCD,Chad,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2019,2019,2019,,2018,FALSE,18,2,TRUE,FALSE
goods_exports_rank,Bens: exportações,UKR,Ukraine,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2020,2020,2020,,2019,FALSE,18,2,TRUE,FALSE
goods_exports_rank,Bens: exportações,PAN,Panama,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2021,2021,2021,,2020,TRUE,18,2,TRUE,FALSE
goods_exports_rank,Bens: exportações,QAT,Qatar,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2021,2021,2021,,2020,TRUE,18,2,TRUE,FALSE
goods_exports_rank,Bens: exportações,TLS,Timor-Leste,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2021,2021,2021,,2020,TRUE,18,2,TRUE,FALSE
goods_exports_rank,Bens: exportações,VEN,Venezuela,observed_entry_after_2005,2005,2022,TRUE,FALSE,TRUE,2021,2021,2021,,2020,TRUE,18,2,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BEN,Benin,left_censored_china_rank1_in_2005,2005,2022,TRUE,TRUE,TRUE,2005,2008,,,2007,FALSE,18,4,TRUE,TRUE
goods_services_exports_rank,Bens + serviços: exportações,BFA,Burkina Faso,left_censored_china_rank1_in_2005,2005,2022,TRUE,TRUE,TRUE,2005,,,,,FALSE,18,3,TRUE,TRUE
goods_services_exports_rank,Bens + serviços: exportações,COG,Congo - Brazzaville,left_censored_china_rank1_in_2005,2005,2022,TRUE,TRUE,TRUE,2005,2011,,,2010,TRUE,18,13,TRUE,TRUE
goods_services_exports_rank,Bens + serviços: exportações,KOR,South Korea,left_censored_china_rank1_in_2005,2005,2022,TRUE,TRUE,TRUE,2005,,,,,FALSE,18,18,TRUE,TRUE
goods_services_exports_rank,Bens + serviços: exportações,MNG,Mongolia,left_censored_china_rank1_in_2005,2005,2022,TRUE,TRUE,TRUE,2005,,,,,FALSE,18,18,TRUE,TRUE
goods_services_exports_rank,Bens + serviços: exportações,OMN,Oman,left_censored_china_rank1_in_2005,2005,2022,TRUE,TRUE,TRUE,2005,,,,,FALSE,18,18,TRUE,TRUE
goods_services_exports_rank,Bens + serviços: exportações,PHL,Philippines,left_censored_china_rank1_in_2005,2005,2022,TRUE,TRUE,TRUE,2005,,,,,FALSE,18,18,TRUE,TRUE
goods_services_exports_rank,Bens + serviços: exportações,PRK,North Korea,left_censored_china_rank1_in_2005,2005,2022,TRUE,TRUE,TRUE,2005,2008,,,2007,TRUE,18,17,TRUE,TRUE
goods_services_exports_rank,Bens + serviços: exportações,SDN,Sudan,left_censored_china_rank1_in_2005,2005,2022,TRUE,TRUE,TRUE,2005,2007,,,2006,FALSE,18,6,TRUE,TRUE
goods_services_exports_rank,Bens + serviços: exportações,SGP,Singapore,left_censored_china_rank1_in_2005,2005,2022,TRUE,TRUE,TRUE,2005,2013,,,2012,FALSE,18,7,TRUE,TRUE
goods_services_exports_rank,Bens + serviços: exportações,SLB,Solomon Islands,left_censored_china_rank1_in_2005,2005,2022,TRUE,TRUE,TRUE,2005,,,,,FALSE,18,18,TRUE,TRUE
goods_services_exports_rank,Bens + serviços: exportações,YEM,Yemen,left_censored_china_rank1_in_2005,2005,2022,TRUE,TRUE,TRUE,2005,2017,,,2016,FALSE,18,16,TRUE,TRUE
goods_services_exports_rank,Bens + serviços: exportações,CSK,,missing_rank_in_2005,,,FALSE,FALSE,FALSE,,,,,,,0,0,FALSE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,LIE,Liechtenstein,missing_rank_in_2005,,,FALSE,FALSE,FALSE,,,,,,,0,0,FALSE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,MCO,Monaco,missing_rank_in_2005,,,FALSE,FALSE,FALSE,,,,,,,0,0,FALSE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,MNE,Montenegro,missing_rank_in_2005,2006,2022,FALSE,FALSE,FALSE,,,,,,FALSE,17,0,FALSE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,SSD,South Sudan,missing_rank_in_2005,2012,2022,FALSE,FALSE,TRUE,2012,,,,,FALSE,11,11,FALSE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,YUG,,missing_rank_in_2005,,,FALSE,FALSE,FALSE,,,,,,,0,0,FALSE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,AFG,Afghanistan,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,ALB,Albania,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,AND,Andorra,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,ARE,United Arab Emirates,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,ARG,Argentina,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,ATG,Antigua & Barbuda,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,AUT,Austria,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,AZE,Azerbaijan,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BDI,Burundi,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BEL,Belgium,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BGD,Bangladesh,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BGR,Bulgaria,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BHR,Bahrain,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BHS,Bahamas,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BIH,Bosnia & Herzegovina,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BLR,Belarus,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BLZ,Belize,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BOL,Bolivia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BRB,Barbados,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BRN,Brunei,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BTN,Bhutan,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,BWA,Botswana,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,CAN,Canada,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,CHE,Switzerland,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,CIV,Côte d’Ivoire,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,COL,Colombia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,COM,Comoros,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,CPV,Cape Verde,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,CRI,Costa Rica,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,CYP,Cyprus,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,CZE,Czechia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,DEU,Germany,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,DJI,Djibouti,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,DMA,Dominica,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,DNK,Denmark,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,DOM,Dominican Republic,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,DZA,Algeria,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,ECU,Ecuador,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,EGY,Egypt,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,ESP,Spain,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,EST,Estonia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,FIN,Finland,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,FJI,Fiji,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,FRA,France,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,FSM,Micronesia (Federated States of),never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,GBR,United Kingdom,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,GEO,Georgia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,GNB,Guinea-Bissau,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,GRC,Greece,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,GRD,Grenada,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,GTM,Guatemala,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,GUY,Guyana,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,HND,Honduras,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,HRV,Croatia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,HTI,Haiti,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,HUN,Hungary,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,IND,India,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,IRL,Ireland,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,ISL,Iceland,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,ISR,Israel,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,ITA,Italy,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,JAM,Jamaica,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,JOR,Jordan,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,KEN,Kenya,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,KGZ,Kyrgyzstan,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,KHM,Cambodia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,KIR,Kiribati,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,KNA,St. Kitts & Nevis,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,LBN,Lebanon,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,LBR,Liberia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,LBY,Libya,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,LCA,St. Lucia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,LKA,Sri Lanka,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,LSO,Lesotho,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,LTU,Lithuania,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,LUX,Luxembourg,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,LVA,Latvia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,MAR,Morocco,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,MDA,Moldova,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,MDG,Madagascar,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,MDV,Maldives,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,MEX,Mexico,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,MHL,Marshall Islands,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,MKD,North Macedonia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,MLT,Malta,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,MUS,Mauritius,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,NAM,Namibia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,NER,Niger,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,NGA,Nigeria,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,NIC,Nicaragua,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,NLD,Netherlands,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,NOR,Norway,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,NPL,Nepal,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,NRU,Nauru,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,PAK,Pakistan,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,PLW,Palau,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,POL,Poland,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,PRT,Portugal,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,PRY,Paraguay,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,ROU,Romania,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,RWA,Rwanda,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,SEN,Senegal,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,SLV,El Salvador,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,SMR,San Marino,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
goods_services_exports_rank,Bens + serviços: exportações,SOM,Somalia,never_china_rank1_observed,2005,2022,TRUE,FALSE,FALSE,,,,,,FALSE,18,0,TRUE,FALSE
