rule,rule_label,formulation,formulation_label,iso3c,country_name,onset_year,timing_status,sample_scope,source,country_label,onset_label
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",ZMB,Zambia,2012,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Zambia (ZMB),2012
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",ZMB,Zambia,2012,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Zambia (ZMB),2012
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",CAF,Central African Republic,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Central African Republic (CAF),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",CAF,Central African Republic,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Central African Republic (CAF),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",ERI,Eritrea,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Eritrea (ERI),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",GHA,Ghana,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Ghana (GHA),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",IDN,Indonesia,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Indonesia (IDN),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",IDN,Indonesia,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Indonesia (IDN),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",IRQ,Iraq,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Iraq (IRQ),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",NZL,New Zealand,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,New Zealand (NZL),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",RWA,Rwanda,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Rwanda (RWA),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",SAU,Saudi Arabia,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Saudi Arabia (SAU),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",SAU,Saudi Arabia,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Saudi Arabia (SAU),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",SGP,Singapore,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Singapore (SGP),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,original_main_covariate_model,"Paper: amostra estimada
bens exportações
absorvente",URY,Uruguay,2013,Entrada observada,Amostra estimável original 1990-2020; tratamento absorvente do paper,Target object: china_top_fect_cov_data,Uruguay (URY),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",URY,Uruguay,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Uruguay (URY),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",URY,Uruguay,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Uruguay (URY),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",URY,Uruguay,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Uruguay (URY),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",UZB,Uzbekistan,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Uzbekistan (UZB),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",UZB,Uzbekistan,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Uzbekistan (UZB),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",VUT,Vanuatu,2013,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Vanuatu (VUT),2013
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",KHM,Cambodia,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Cambodia (KHM),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",ERI,Eritrea,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Eritrea (ERI),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",ERI,Eritrea,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Eritrea (ERI),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",ETH,Ethiopia,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Ethiopia (ETH),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",IRQ,Iraq,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Iraq (IRQ),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",IRQ,Iraq,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Iraq (IRQ),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",LAO,Laos,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Laos (LAO),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",LAO,Laos,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Laos (LAO),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",MWI,Malawi,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Malawi (MWI),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",MOZ,Mozambique,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Mozambique (MOZ),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",MOZ,Mozambique,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Mozambique (MOZ),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,original_main_covariate_model,"Paper: amostra estimada
bens exportações
absorvente",MMR,Myanmar (Burma),2014,Entrada observada,Amostra estimável original 1990-2020; tratamento absorvente do paper,Target object: china_top_fect_cov_data,Myanmar (Burma) (MMR),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",MMR,Myanmar (Burma),2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Myanmar (Burma) (MMR),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",MMR,Myanmar (Burma),2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Myanmar (Burma) (MMR),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",NZL,New Zealand,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,New Zealand (NZL),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",PAK,Pakistan,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Pakistan (PAK),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",USA,United States,2014,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,United States (USA),2014
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",ARM,Armenia,2015,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Armenia (ARM),2015
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",EGY,Egypt,2015,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Egypt (EGY),2015
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",GAB,Gabon,2015,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Gabon (GAB),2015
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,original_main_covariate_model,"Paper: amostra estimada
bens exportações
absorvente",SAU,Saudi Arabia,2015,Entrada observada,Amostra estimável original 1990-2020; tratamento absorvente do paper,Target object: china_top_fect_cov_data,Saudi Arabia (SAU),2015
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",SAU,Saudi Arabia,2015,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Saudi Arabia (SAU),2015
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",UZB,Uzbekistan,2015,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Uzbekistan (UZB),2015
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",KGZ,Kyrgyzstan,2016,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Kyrgyzstan (KGZ),2016
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",PER,Peru,2016,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Peru (PER),2016
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",BRA,Brazil,2017,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Brazil (BRA),2017
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",BDI,Burundi,2017,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Burundi (BDI),2017
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,original_main_covariate_model,"Paper: amostra estimada
bens exportações
absorvente",GAB,Gabon,2017,Entrada observada,Amostra estimável original 1990-2020; tratamento absorvente do paper,Target object: china_top_fect_cov_data,Gabon (GAB),2017
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",GAB,Gabon,2017,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Gabon (GAB),2017
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",GAB,Gabon,2017,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Gabon (GAB),2017
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",KWT,Kuwait,2017,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Kuwait (KWT),2017
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",NZL,New Zealand,2017,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,New Zealand (NZL),2017
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",ARE,United Arab Emirates,2017,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,United Arab Emirates (ARE),2017
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,original_main_covariate_model,"Paper: amostra estimada
bens exportações
absorvente",KWT,Kuwait,2018,Entrada observada,Amostra estimável original 1990-2020; tratamento absorvente do paper,Target object: china_top_fect_cov_data,Kuwait (KWT),2018
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",KWT,Kuwait,2018,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Kuwait (KWT),2018
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",KWT,Kuwait,2018,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Kuwait (KWT),2018
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",MHL,Marshall Islands,2018,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Marshall Islands (MHL),2018
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",PNG,Papua New Guinea,2018,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Papua New Guinea (PNG),2018
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",PNG,Papua New Guinea,2018,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Papua New Guinea (PNG),2018
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",VNM,Vietnam,2018,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Vietnam (VNM),2018
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",VNM,Vietnam,2018,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Vietnam (VNM),2018
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",TCD,Chad,2019,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Chad (TCD),2019
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",TCD,Chad,2019,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Chad (TCD),2019
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",TCD,Chad,2019,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Chad (TCD),2019
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",GHA,Ghana,2019,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Ghana (GHA),2019
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",GHA,Ghana,2019,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Ghana (GHA),2019
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",GIN,Guinea,2019,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Guinea (GIN),2019
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",GIN,Guinea,2019,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Guinea (GIN),2019
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",LBR,Liberia,2019,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Liberia (LBR),2019
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",LBY,Libya,2019,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Libya (LBY),2019
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",MWI,Malawi,2019,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Malawi (MWI),2019
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",MDV,Maldives,2019,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Maldives (MDV),2019
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",VEN,Venezuela,2019,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Venezuela (VEN),2019
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",ARM,Armenia,2020,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Armenia (ARM),2020
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",BRN,Brunei,2020,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Brunei (BRN),2020
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",CAF,Central African Republic,2020,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Central African Republic (CAF),2020
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",NGA,Nigeria,2020,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Nigeria (NGA),2020
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",PLW,Palau,2020,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Palau (PLW),2020
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",QAT,Qatar,2020,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Qatar (QAT),2020
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",LKA,Sri Lanka,2020,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Sri Lanka (LKA),2020
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",UKR,Ukraine,2020,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Ukraine (UKR),2020
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_exports_rank,"Recalculado: bens + serviços
exportações
entrada observada",UKR,Ukraine,2020,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Ukraine (UKR),2020
clean_risk_set,Clean risk set: exclui países já China #1 em 2005,goods_services_two_way_rank,"Recalculado: bens + serviços
two-way
entrada observada",UKR,Ukraine,2020,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Ukraine (UKR),2020
cutoff_not_top_through_2010,Sensibilidade: países não China #1 em nenhum ano de 2005 a 2010,original_main_covariate_model,"Paper: amostra estimada
bens exportações
absorvente",SLB,Solomon Islands,2003,Entrada observada,Amostra estimável original 1990-2020; tratamento absorvente do paper,Target object: china_top_fect_cov_data,Solomon Islands (SLB),2003
cutoff_not_top_through_2010,Sensibilidade: países não China #1 em nenhum ano de 2005 a 2010,original_main_covariate_model,"Paper: amostra estimada
bens exportações
absorvente",PHL,Philippines,2005,Entrada observada,Amostra estimável original 1990-2020; tratamento absorvente do paper,Target object: china_top_fect_cov_data,Philippines (PHL),2005
cutoff_not_top_through_2010,Sensibilidade: países não China #1 em nenhum ano de 2005 a 2010,original_main_covariate_model,"Paper: amostra estimada
bens exportações
absorvente",AGO,Angola,2007,Entrada observada,Amostra estimável original 1990-2020; tratamento absorvente do paper,Target object: china_top_fect_cov_data,Angola (AGO),2007
cutoff_not_top_through_2010,Sensibilidade: países não China #1 em nenhum ano de 2005 a 2010,original_main_covariate_model,"Paper: amostra estimada
bens exportações
absorvente",CHL,Chile,2008,Entrada observada,Amostra estimável original 1990-2020; tratamento absorvente do paper,Target object: china_top_fect_cov_data,Chile (CHL),2008
cutoff_not_top_through_2010,Sensibilidade: países não China #1 em nenhum ano de 2005 a 2010,original_main_covariate_model,"Paper: amostra estimada
bens exportações
absorvente",BRA,Brazil,2009,Entrada observada,Amostra estimável original 1990-2020; tratamento absorvente do paper,Target object: china_top_fect_cov_data,Brazil (BRA),2009
cutoff_not_top_through_2010,Sensibilidade: países não China #1 em nenhum ano de 2005 a 2010,original_main_covariate_model,"Paper: amostra estimada
bens exportações
absorvente",MYS,Malaysia,2009,Entrada observada,Amostra estimável original 1990-2020; tratamento absorvente do paper,Target object: china_top_fect_cov_data,Malaysia (MYS),2009
cutoff_not_top_through_2010,Sensibilidade: países não China #1 em nenhum ano de 2005 a 2010,original_main_covariate_model,"Paper: amostra estimada
bens exportações
absorvente",AUS,Australia,2010,Entrada observada,Amostra estimável original 1990-2020; tratamento absorvente do paper,Target object: china_top_fect_cov_data,Australia (AUS),2010
cutoff_not_top_through_2010,Sensibilidade: países não China #1 em nenhum ano de 2005 a 2010,goods_exports_rank,"Recalculado: bens
exportações
entrada observada",GMB,Gambia,2011,Entrada observada,Painel ITPD-E/BaTIS filtrado pela regra; entrada observada sem exigir absorção,CSV: alternative_cross_country_model_panel,Gambia (GMB),2011
