model,outcome,term,estimate,se,p_value,ci_95_low,ci_95_high,n_obs,n_countries,n_resolutions,inference_status,error,expected_direction,direction_matches_expected
DDD HR vs non-HR among China-US divergent votes; country-clustered SE,distance_china_minus_usa,brazil_post_2009,-0.11966912409590699,0.01346059824736684,4.2025823056551235e-14,-0.14639545745760238,-0.0929427907342116,55185,95,612,Model-based country-clustered SE. The interaction term tests whether the Brazil post-2009 shift is stronger in human-rights than non-human-rights divergent votes.,,non-HR Brazil post component,
DDD HR vs non-HR among China-US divergent votes; country-clustered SE,distance_china_minus_usa,brazil_post_hr,-0.27513666806046466,0.05491704573208377,2.545876573815577e-6,-0.38417574971957735,-0.166097586401352,55185,95,612,Model-based country-clustered SE. The interaction term tests whether the Brazil post-2009 shift is stronger in human-rights than non-human-rights divergent votes.,,negative incremental HR effect,TRUE
DDD HR vs non-HR among China-US divergent votes; two-way clustered SE by country and resolution,distance_china_minus_usa,brazil_post_2009,-0.11966912409590699,0.013611992698198667,6.813063318171131e-14,-0.14669605468869748,-0.09264219350311649,55185,95,612,Model-based two-way clustered SE by country and resolution. The interaction term tests whether the Brazil post-2009 shift is stronger in human-rights than non-human-rights divergent votes.,,non-HR Brazil post component,
DDD HR vs non-HR among China-US divergent votes; two-way clustered SE by country and resolution,distance_china_minus_usa,brazil_post_hr,-0.27513666806046466,0.05444423411336669,2.1292290315099387e-6,-0.38323697116702765,-0.16703636495390167,55185,95,612,Model-based two-way clustered SE by country and resolution. The interaction term tests whether the Brazil post-2009 shift is stronger in human-rights than non-human-rights divergent votes.,,negative incremental HR effect,TRUE
DDD HR vs non-HR among China-US divergent votes; country-clustered SE,agreement_china_minus_usa,brazil_post_2009,0.10296842212723958,0.006747852743195343,3.53717538096989e-27,0.08957040232336136,0.11636644193111781,55185,95,612,Model-based country-clustered SE. The interaction term tests whether the Brazil post-2009 shift is stronger in human-rights than non-human-rights divergent votes.,,non-HR Brazil post component,
DDD HR vs non-HR among China-US divergent votes; country-clustered SE,agreement_china_minus_usa,brazil_post_hr,0.09344176821815113,0.025511102519989115,4.123951914812202e-4,0.04278887613685055,0.14409466029945173,55185,95,612,Model-based country-clustered SE. The interaction term tests whether the Brazil post-2009 shift is stronger in human-rights than non-human-rights divergent votes.,,positive incremental HR effect,TRUE
DDD HR vs non-HR among China-US divergent votes; two-way clustered SE by country and resolution,agreement_china_minus_usa,brazil_post_2009,0.10296842212723958,0.0073520288911453745,9.787504465924707e-25,0.08837079641858991,0.11756604783588925,55185,95,612,Model-based two-way clustered SE by country and resolution. The interaction term tests whether the Brazil post-2009 shift is stronger in human-rights than non-human-rights divergent votes.,,non-HR Brazil post component,
DDD HR vs non-HR among China-US divergent votes; two-way clustered SE by country and resolution,agreement_china_minus_usa,brazil_post_hr,0.09344176821815113,0.025443486775770706,3.9890470274298474e-4,0.042923128782035455,0.14396040765426682,55185,95,612,Model-based two-way clustered SE by country and resolution. The interaction term tests whether the Brazil post-2009 shift is stronger in human-rights than non-human-rights divergent votes.,,positive incremental HR effect,TRUE
