sample_id,sample_label,anchor_id,anchor_label,anchor_type,n_resolutions_post_2009,n_resolutions_pre_2009,mean_brazil_china_agreement_post_2009,mean_brazil_china_agreement_pre_2009,mean_brazil_anchor_agreement_post_2009,mean_brazil_anchor_agreement_pre_2009,mean_relative_agreement_china_minus_anchor_post_2009,mean_relative_agreement_china_minus_anchor_pre_2009,mean_brazil_china_similarity_post_2009,mean_brazil_china_similarity_pre_2009,mean_brazil_anchor_similarity_post_2009,mean_brazil_anchor_similarity_pre_2009,mean_relative_similarity_china_minus_anchor_post_2009,mean_relative_similarity_china_minus_anchor_pre_2009,mean_anchor_valid_members_post_2009,mean_anchor_valid_members_pre_2009,change_brazil_china_agreement,change_brazil_anchor_agreement,change_relative_agreement_china_minus_anchor,change_brazil_china_similarity,change_brazil_anchor_similarity,change_relative_similarity_china_minus_anchor,interpretation
all_votes,All valid Brazil-China votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,274,287,0.8759124087591241,0.8397212543554007,0.9014598540145985,0.818815331010453,-0.025547445255474453,0.020905923344947737,0.9288321167883211,0.9059233449477352,0.948905109489051,0.9006968641114983,-0.020072992700730118,0.0052264808362369065,3,3,0.03619115440372345,0.08264452300414549,-0.04645336860042219,0.02290877184058593,0.04820824537755275,-0.025299473536967022,Similar China and comparator movement
all_votes,All valid Brazil-China votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,274,287,0.8759124087591241,0.8397212543554007,0.9014598540145985,0.818815331010453,-0.025547445255474453,0.020905923344947737,0.9288321167883211,0.9059233449477352,0.948905109489051,0.9006968641114983,-0.020072992700730118,0.0052264808362369065,2.624087591240876,2,0.03619115440372345,0.08264452300414549,-0.04645336860042219,0.02290877184058593,0.04820824537755275,-0.025299473536967022,Similar China and comparator movement
all_votes,All valid Brazil-China votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,274,287,0.8759124087591241,0.8397212543554007,0.9671532846715328,0.926829268292683,-0.09124087591240876,-0.08710801393728224,0.9288321167883211,0.9059233449477352,0.9872262773722628,0.9668989547038327,-0.058394160583941666,-0.06097560975609753,115.13138686131387,110.85714285714286,0.03619115440372345,0.04032401637884986,-0.004132861975126523,0.02290877184058593,0.02032732266843007,0.0025814491721558655,Similar China and comparator movement
all_votes,All valid Brazil-China votes,india,India,individual,274,287,0.8759124087591241,0.8397212543554007,0.8284671532846716,0.818815331010453,0.04744525547445255,0.020905923344947737,0.9288321167883211,0.9059233449477352,0.894160583941606,0.9006968641114983,0.03467153284671531,0.0052264808362369065,1,1,0.03619115440372345,0.009651822274218569,0.026539332129504815,0.02290877184058593,-0.006536280169892272,0.029445052010478402,Similar China and comparator movement
all_votes,All valid Brazil-China votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,274,287,0.8759124087591241,0.8397212543554007,0.9416058394160584,0.9059233449477352,-0.06569343065693431,-0.06620209059233449,0.9288321167883211,0.9059233449477352,0.9762773722627738,0.960801393728223,-0.04744525547445252,-0.0548780487804878,18.547445255474454,18.21602787456446,0.03619115440372345,0.03568249446832317,5.086599354001825e-4,0.02290877184058593,0.015475978534550738,0.0074327933060352805,Similar China and comparator movement
all_votes,All valid Brazil-China votes,russia,Russia,individual,274,287,0.8759124087591241,0.8397212543554007,0.8138686131386861,0.818815331010453,0.06204379562043796,0.020905923344947737,0.9288321167883211,0.9059233449477352,0.8923357664233575,0.9006968641114983,0.0364963503649635,0.0052264808362369065,1,1,0.03619115440372345,-0.004946717871766926,0.04113787227549022,0.02290877184058593,-0.00836109768814075,0.031269869528726596,Similar China and comparator movement
all_votes,All valid Brazil-China votes,south_africa,South Africa,individual,274,287,0.8759124087591241,0.8397212543554007,0.9343065693430657,0.8885017421602788,-0.058394160583941604,-0.04878048780487805,0.9288321167883211,0.9059233449477352,0.9616788321167883,0.9442508710801394,-0.03284671532846727,-0.03832752613240421,1,1,0.03619115440372345,0.04580482718278689,-0.009613672779063553,0.02290877184058593,0.017427961036648898,0.0054808108039369405,Similar China and comparator movement
all_votes,All valid Brazil-China votes,united_states,United States,individual,274,287,0.8759124087591241,0.8397212543554007,0.28832116788321166,0.14285714285714285,0.5875912408759124,0.6968641114982579,0.9288321167883211,0.9059233449477352,0.3813868613138685,0.24216027874564466,0.5474452554744527,0.6637630662020907,1,1,0.03619115440372345,0.1454640250260688,-0.10927287062234547,0.02290877184058593,0.13922658256822384,-0.11631781072763803,Comparator movement at least as strong
china_usa_divergent,China-U.S. divergent votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,205,253,0.8585365853658536,0.8300395256916996,0.8780487804878049,0.7944664031620553,-0.01951219512195122,0.03557312252964427,0.9195121951219513,0.901185770750988,0.9365853658536586,0.8873517786561265,-0.01707317073170735,0.01383399209486167,3,3,0.028497059674154057,0.08358237732574958,-0.055085317651595495,0.018326424370963212,0.049233587197532125,-0.03090716282656902,Comparator movement at least as strong
china_usa_divergent,China-U.S. divergent votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,205,253,0.8585365853658536,0.8300395256916996,0.8780487804878049,0.7944664031620553,-0.01951219512195122,0.03557312252964427,0.9195121951219513,0.901185770750988,0.9365853658536586,0.8873517786561265,-0.01707317073170735,0.01383399209486167,2.604878048780488,2,0.028497059674154057,0.08358237732574958,-0.055085317651595495,0.018326424370963212,0.049233587197532125,-0.03090716282656902,Comparator movement at least as strong
