sample_id,sample_label,anchor_id,anchor_label,anchor_type,n_resolutions_post_2009,n_resolutions_pre_2009,mean_brazil_china_agreement_post_2009,mean_brazil_china_agreement_pre_2009,mean_brazil_anchor_agreement_post_2009,mean_brazil_anchor_agreement_pre_2009,mean_relative_agreement_china_minus_anchor_post_2009,mean_relative_agreement_china_minus_anchor_pre_2009,mean_brazil_china_similarity_post_2009,mean_brazil_china_similarity_pre_2009,mean_brazil_anchor_similarity_post_2009,mean_brazil_anchor_similarity_pre_2009,mean_relative_similarity_china_minus_anchor_post_2009,mean_relative_similarity_china_minus_anchor_pre_2009,mean_anchor_valid_members_post_2009,mean_anchor_valid_members_pre_2009,change_brazil_china_agreement,change_brazil_anchor_agreement,change_relative_agreement_china_minus_anchor,change_brazil_china_similarity,change_brazil_anchor_similarity,change_relative_similarity_china_minus_anchor,interpretation
china_usa_divergent,China-U.S. divergent votes,india,India,individual,262,345,0.8244274809160306,0.8,0.8053435114503816,0.7217391304347827,0.019083969465648856,0.0782608695652174,0.8988549618320609,0.88115942028985506,0.8797709923664122,0.8231884057971015,0.019083969465648817,0.057971014492753666,1,1,0.02442748091603053,0.08360438101559897,-0.05917690009956854,0.017695541542205873,0.0565825865693107,-0.03888704502710485,Comparator movement at least as strong
china_usa_divergent,China-U.S. divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,260,344,0.8269230769230769,0.8023255813953488,0.9153846153846154,0.8924418604651163,-0.08846153846153847,-0.09011627906976744,0.9,0.882267441860465,0.9653846153846154,0.9513081395348837,-0.0653846153846153,-0.06904069767441859,18.573076923076922,18.3953488372093,0.024597495527728053,0.022942754919499042,0.001654740608228969,0.017732558139535004,0.014076475849731707,0.0036560822898032835,Similar China and comparator movement
china_usa_divergent,China-U.S. divergent votes,russia,Russia,individual,262,344,0.8244274809160306,0.8052325581395349,0.6679389312977099,0.6627906976744186,0.15648854961832062,0.14244186046511628,0.8988549618320609,0.8837209302325583,0.8034351145038169,0.805232558139535,0.0954198473282443,0.07848837209302328,1,1,0.019194922776495704,0.0051482336232913095,0.01404668915320434,0.015134031599502662,-0.001797443635718099,0.01693147523522101,Similar China and comparator movement
china_usa_divergent,China-U.S. divergent votes,south_africa,South Africa,individual,258,345,0.8217054263565892,0.8028985507246377,0.9341085271317829,0.8840579710144928,-0.1124031007751938,-0.08115942028985507,0.8972868217054262,0.8826086956521739,0.9670542635658915,0.9391304347826088,-0.06976744186046505,-0.056521739130434796,1,1,0.018806875631951492,0.050050556117290146,-0.031243680485338737,0.01467812605325225,0.0279238287832827,-0.01324570273003025,Similar China and comparator movement
china_usa_divergent,China-U.S. divergent votes,united_states,United States,individual,262,347,0.8244274809160306,0.8011527377521613,0.07633587786259542,0.04899135446685879,0.7480916030534351,0.7521613832853026,0.8988549618320609,0.88184438040345825,0.200381679389313,0.1556195965417867,0.698473282442748,0.7262247838616714,1,1,0.023274743163869238,0.027344523395736633,-0.004069780231867437,0.017010581428602678,0.04476208284752631,-0.027751501418923463,Similar China and comparator movement
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,187,270,0.8823529411764706,0.8481481481481481,0.8983957219251337,0.8185185185185185,-0.016042780748663103,0.02962962962962963,0.9224598930481284,0.9037037037037038,0.9491978609625669,0.8962962962962963,-0.026737967914438457,0.007407407407407411,2.9893048128342246,2.988888888888889,0.03420479302832247,0.0798772034066152,-0.045672410378292734,0.01875618934442458,0.052901564666270606,-0.03414537532184587,Similar China and comparator movement
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,155,212,0.9096774193548387,0.8537735849056604,0.9032258064516129,0.8113207547169812,0.0064516129032258064,0.04245283018867924,0.9419354838709677,0.9127358490566038,0.9516129032258065,0.8938679245283019,-0.009677419354838675,0.01886792452830189,2.5806451612903225,2,0.05590383444917835,0.0919050517346317,-0.036001217285453434,0.02919963481436394,0.05774497869750461,-0.028545343883140565,Similar China and comparator movement
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,190,277,0.8789473684210526,0.8483754512635379,0.9578947368421052,0.8844765342960289,-0.07894736842105263,-0.036101083032490974,0.9210526315789473,0.9025270758122743,0.9815789473684211,0.9386281588447654,-0.06052631578947368,-0.036101083032490926,115.97368421052632,112.49097472924188,0.030571917157514727,0.07341820254607634,-0.04284628538856165,0.01852555576667303,0.04295078852365575,-0.024425232756982752,Similar China and comparator movement
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,india,India,individual,190,275,0.8789473684210526,0.8472727272727273,0.8263157894736842,0.76,0.05263157894736842,0.08727272727272728,0.9210526315789473,0.9018181818181817,0.8947368421052632,0.8563636363636363,0.02631578947368423,0.045454545454545484,1,1,0.0316746411483253,0.06631578947368422,-0.03464114832535886,0.019234449760765604,0.03837320574162684,-0.019138755980861254,Similar China and comparator movement
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,189,274,0.8835978835978836,0.8503649635036497,0.9047619047619048,0.8832116788321168,-0.021164021164021163,-0.032846715328467155,0.9232804232804233,0.9032846715328468,0.9603174603174603,0.947992700729927,-0.03703703703703705,-0.04470802919708031,18.59259259259259,18.452554744525546,0.03323292009423395,0.021550225929787947,0.011682694164445992,0.019995751747576507,0.012324759587533318,0.007670992160043258,Similar China and comparator movement
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,russia,Russia,individual,190,276,0.8789473684210526,0.8478260869565217,0.7157894736842105,0.6956521739130435,0.1631578947368421,0.15217391304347827,0.9210526315789473,0.9021739130434782,0.8263157894736842,0.8188405797101449,0.09473684210526315,0.0833333333333333,1,1,0.03112128146453086,0.020137299771167072,0.010983981693363842,0.018878718535469186,0.0074752097635393255,0.011403508771929846,Similar China and comparator movement
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,south_africa,South Africa,individual,188,276,0.8776595744680851,0.8478260869565217,0.9414893617021277,0.855072463768116,-0.06382978723404255,-0.007246376811594203,0.9202127659574468,0.9021739130434782,0.9707446808510638,0.923913043478261,-0.050531914893617025,-0.021739130434782615,1,1,0.02983348751156334,0.08641689793401175,-0.05658341042244835,0.018038852913968673,0.046831637372802826,-0.02879278445883441,Comparator movement at least as strong
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,united_states,United States,individual,190,277,0.8789473684210526,0.8483754512635379,0.03684210526315789,0.04332129963898917,0.8421052631578947,0.8050541516245487,0.9210526315789473,0.9025270758122743,0.07894736842105261,0.09747292418772566,0.8421052631578947,0.8050541516245486,1,1,0.030571917157514727,-0.0064791943758312764,0.03705111153334595,0.01852555576667303,-0.018525555766673044,0.03705111153334606,Similar China and comparator movement
human_rights,Human-rights votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,95,101,0.7789473684210526,0.7029702970297029,0.8631578947368421,0.7326732673267327,-0.08421052631578947,-0.0297029702970297,0.8526315789473684,0.801980198019802,0.9315789473684211,0.8465346534653465,-0.07894736842105261,-0.044554455445544545,2.9789473684210526,2.99009900990099,0.07597707139134968,0.13048462741010947,-0.05450755601875977,0.05065138092756638,0.08504429390307455,-0.03439291297550807,Comparator movement at least as strong
human_rights,Human-rights votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,78,76,0.8461538461538461,0.7105263157894737,0.8717948717948718,0.7105263157894737,-0.02564102564102564,0,0.903846153846154,0.8157894736842105,0.9358974358974359,0.8289473684210527,-0.03205128205128211,-0.013157894736842115,2.576923076923077,2,0.13562753036437247,0.16126855600539813,-0.02564102564102564,0.08805668016194346,0.10695006747638325,-0.018893387314439996,Similar China and comparator movement
human_rights,Human-rights votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,96,102,0.7708333333333334,0.696078431372549,0.9270833333333334,0.7745098039215687,-0.15625,-0.0784313725490196,0.8489583333333333,0.7941176470588236,0.953125,0.8872549019607843,-0.10416666666666663,-0.09313725490196077,117.54166666666667,115.15686274509804,0.07475490196078438,0.15257352941176472,-0.0778186274509804,0.054840686274509665,0.06587009803921573,-0.011029411764705857,Comparator movement at least as strong
human_rights,Human-rights votes,india,India,individual,96,101,0.7708333333333334,0.693069306930693,0.84375,0.7128712871287128,-0.07291666666666667,-0.019801980198019802,0.8489583333333333,0.7920792079207921,0.90625,0.8267326732673268,-0.057291666666666664,-0.03465346534653463,1,1,0.07776402640264035,0.13087871287128716,-0.053114686468646866,0.05687912541254114,0.0795173267326732,-0.022638201320132036,Comparator movement at least as strong
human_rights,Human-rights votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,95,100,0.7789473684210526,0.7,0.8631578947368421,0.79,-0.08421052631578947,-0.09,0.8526315789473684,0.795,0.9421052631578948,0.9025,-0.08947368421052627,-0.10750000000000003,18.557894736842105,18.57,0.07894736842105265,0.07315789473684209,0.005789473684210525,0.05763157894736837,0.03960526315789481,0.01802631578947375,Similar China and comparator movement
human_rights,Human-rights votes,russia,Russia,individual,96,102,0.7708333333333334,0.696078431372549,0.65625,0.5784313725490197,0.11458333333333333,0.11764705882352941,0.8489583333333333,0.7941176470588236,0.8072916666666666,0.7549019607843137,0.04166666666666664,0.0392156862745098,1,1,0.07475490196078438,0.07781862745098034,-0.0030637254901960814,0.054840686274509665,0.05238970588235292,0.0024509803921568332,Similar China and comparator movement
human_rights,Human-rights votes,south_africa,South Africa,individual,94,102,0.7659574468085106,0.696078431372549,0.9042553191489362,0.7450980392156863,-0.13829787234042554,-0.049019607843137254,0.8457446808510638,0.7941176470588236,0.9521276595744681,0.8725490196078431,-0.10638297872340424,-0.07843137254901965,1,1,0.06987901543596164,0.1591572799332499,-0.08927826449728829,0.05162703379224021,0.07957863996662495,-0.027951606174384594,Comparator movement at least as strong
human_rights,Human-rights votes,united_states,United States,individual,96,102,0.7708333333333334,0.696078431372549,0.09375,0.10784313725490197,0.6770833333333334,0.5882352941176471,0.8489583333333333,0.7941176470588236,0.19791666666666666,0.2352941176470588,0.6510416666666667,0.5588235294117647,1,1,0.07475490196078438,-0.014093137254901966,0.08884803921568629,0.054840686274509665,-0.037377450980392135,0.09221813725490202,Relative China-specific movement
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,86,95,0.813953488372093,0.7157894736842105,0.8488372093023255,0.7263157894736842,-0.03488372093023256,-0.010526315789473684,0.8837209302325582,0.8157894736842105,0.9244186046511628,0.8421052631578947,-0.040697674418604654,-0.02631578947368423,2.988372093023256,2.9894736842105263,0.0981640146878825,0.12252141982864129,-0.024357405140758875,0.06793145654834765,0.08231334149326808,-0.014381884944920424,Similar China and comparator movement
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,72,74,0.8611111111111112,0.7027027027027027,0.8611111111111112,0.7027027027027027,0,0,0.9166666666666667,0.8108108108108109,0.9305555555555556,0.8243243243243243,-0.01388888888888889,-0.013513513513513526,2.5694444444444446,2,0.15840840840840842,0.15840840840840842,0,0.10585585585585588,0.10623123123123124,-3.7537537537536345e-4,Similar China and comparator movement
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,87,96,0.8045977011494253,0.7083333333333334,0.9195402298850575,0.78125,-0.11494252873563218,-0.07291666666666667,0.8793103448275862,0.8072916666666666,0.9655172413793104,0.8958333333333334,-0.0862068965517241,-0.08854166666666666,117.91954022988506,114.97916666666667,0.09626436781609193,0.13829022988505746,-0.04202586206896551,0.07201867816091956,0.06968390804597702,0.0023347701149425554,Similar China and comparator movement
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,india,India,individual,87,95,0.8045977011494253,0.7052631578947368,0.8620689655172413,0.7157894736842105,-0.05747126436781609,-0.010526315789473684,0.8793103448275862,0.8052631578947368,0.9310344827586207,0.8368421052631578,-0.05172413793103449,-0.03157894736842107,1,1,0.09933454325468849,0.1462794918330308,-0.04694494857834241,0.0740471869328494,0.09419237749546283,-0.02014519056261342,Similar China and comparator movement
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,86,94,0.813953488372093,0.7127659574468085,0.8488372093023255,0.776595744680851,-0.03488372093023256,-0.06382978723404255,0.8837209302325582,0.8085106382978723,0.936046511627907,0.8962765957446809,-0.05232558139534883,-0.08776595744680853,18.6046511627907,18.56382978723404,0.10118753092528454,0.07224146462147452,0.02894606630380999,0.07521029193468587,0.03976991588322609,0.03544037605145969,Similar China and comparator movement
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,russia,Russia,individual,87,96,0.8045977011494253,0.7083333333333334,0.6436781609195402,0.5729166666666666,0.16091954022988506,0.13541666666666666,0.8793103448275862,0.8072916666666666,0.7988505747126436,0.75,0.08045977011494251,0.057291666666666664,1,1,0.09626436781609193,0.07076149425287359,0.025502873563218398,0.07201867816091956,0.048850574712643646,0.02316810344827585,Similar China and comparator movement
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,south_africa,South Africa,individual,86,96,0.8023255813953488,0.7083333333333334,0.8953488372093024,0.75,-0.09302325581395349,-0.041666666666666664,0.877906976744186,0.8072916666666666,0.9476744186046512,0.875,-0.06976744186046512,-0.06770833333333333,1,1,0.09399224806201545,0.14534883720930236,-0.05135658914728682,0.07061531007751942,0.07267441860465118,-0.0020591085271317866,Comparator movement at least as strong
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,united_states,United States,individual,87,96,0.8045977011494253,0.7083333333333334,0.05747126436781609,0.08333333333333333,0.7471264367816092,0.625,0.8793103448275862,0.8072916666666666,0.16091954022988503,0.21354166666666669,0.7183908045977011,0.59375,1,1,0.09626436781609193,-0.025862068965517238,0.12212643678160917,0.07201867816091956,-0.05262212643678166,0.1246408045977011,Relative China-specific movement
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,77,89,0.8181818181818182,0.7078651685393258,0.8571428571428571,0.7191011235955056,-0.03896103896103896,-0.011235955056179775,0.8831168831168831,0.8146067415730337,0.9285714285714286,0.8370786516853933,-0.04545454545454546,-0.02247191011235953,2.987012987012987,2.9887640449438204,0.11031664964249244,0.1380417335473515,-0.027725083904859185,0.06851014154384938,0.0914927768860353,-0.022982635342185934,Similar China and comparator movement
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,63,68,0.873015873015873,0.6911764705882353,0.873015873015873,0.6911764705882353,0,0,0.9206349206349207,0.8088235294117647,0.9365079365079365,0.8161764705882353,-0.01587301587301588,-0.007352941176470599,2.5714285714285716,2,0.18183940242763774,0.18183940242763774,0,0.11181139122315598,0.12033146591970123,-0.008520074696545279,Similar China and comparator movement
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,78,90,0.8076923076923077,0.7,0.9230769230769231,0.7666666666666667,-0.11538461538461539,-0.06666666666666667,0.8782051282051282,0.8055555555555556,0.967948717948718,0.8888888888888888,-0.08974358974358977,-0.08333333333333334,118.17948717948718,115.3,0.10769230769230775,0.1564102564102564,-0.048717948717948725,0.07264957264957261,0.07905982905982911,-0.006410256410256429,Similar China and comparator movement
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,india,India,individual,78,89,0.8076923076923077,0.6966292134831461,0.8717948717948718,0.7078651685393258,-0.0641025641025641,-0.011235955056179775,0.8782051282051282,0.8033707865168539,0.9358974358974359,0.8314606741573034,-0.05769230769230768,-0.028089887640449448,1,1,0.1110630942091616,0.163929703255546,-0.05286660904638432,0.0748343416882743,0.1044367617401325,-0.029602420051858234,Comparator movement at least as strong
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,77,88,0.8181818181818182,0.7045454545454546,0.8311688311688312,0.7840909090909091,-0.012987012987012988,-0.07954545454545454,0.8831168831168831,0.8068181818181819,0.9285714285714286,0.9005681818181818,-0.04545454545454548,-0.09375,18.675324675324674,18.556818181818183,0.11363636363636365,0.04707792207792216,0.06655844155844155,0.0762987012987012,0.028003246753246835,0.04829545454545452,Relative China-specific movement
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,russia,Russia,individual,78,90,0.8076923076923077,0.7,0.6282051282051282,0.5555555555555556,0.1794871794871795,0.14444444444444443,0.8782051282051282,0.8055555555555556,0.7884615384615384,0.7388888888888889,0.08974358974358976,0.06666666666666668,1,1,0.10769230769230775,0.07264957264957261,0.03504273504273506,0.07264957264957261,0.04957264957264951,0.023076923076923078,Similar China and comparator movement
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,south_africa,South Africa,individual,77,90,0.8051948051948052,0.7,0.8961038961038961,0.7333333333333333,-0.09090909090909091,-0.03333333333333333,0.8766233766233766,0.8055555555555556,0.948051948051948,0.8666666666666667,-0.07142857142857145,-0.06111111111111111,1,1,0.10519480519480529,0.1627705627705628,-0.05757575757575758,0.07106782106782106,0.08138528138528134,-0.010317460317460343,Comparator movement at least as strong
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,united_states,United States,individual,78,90,0.8076923076923077,0.7,0.05128205128205128,0.08888888888888889,0.7564102564102564,0.6111111111111112,0.8782051282051282,0.8055555555555556,0.12179487179487179,0.19444444444444445,0.7564102564102564,0.6111111111111112,1,1,0.10769230769230775,-0.03760683760683761,0.14529914529914523,0.07264957264957261,-0.07264957264957266,0.14529914529914523,Relative China-specific movement
