sample_id,sample_label,anchor_id,anchor_label,anchor_type,year,period,n_resolutions,mean_brazil_china_agreement,mean_brazil_anchor_agreement,mean_relative_agreement_china_minus_anchor,mean_brazil_china_similarity,mean_brazil_anchor_similarity,mean_relative_similarity_china_minus_anchor,mean_anchor_valid_members
china_usa_divergent,China-U.S. divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2008,Pre-2009,82,0.7439024390243902,0.9024390243902439,-0.15853658536585366,0.853658536585366,0.9390243902439024,-0.08536585365853655,112.26829268292683
china_usa_divergent,China-U.S. divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2009,Post-2009,64,0.828125,0.953125,-0.125,0.9140625,0.9765625,-0.0625,114.78125
china_usa_divergent,China-U.S. divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2010,Post-2009,63,0.873015873015873,0.9365079365079365,-0.06349206349206349,0.9126984126984128,0.9682539682539683,-0.05555555555555557,116.14285714285714
china_usa_divergent,China-U.S. divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2011,Post-2009,65,0.8307692307692308,0.9076923076923077,-0.07692307692307693,0.9076923076923077,0.9769230769230769,-0.06923076923076925,114.15384615384616
china_usa_divergent,China-U.S. divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2012,Post-2009,70,0.7714285714285715,0.9714285714285714,-0.2,0.8642857142857143,0.9857142857142858,-0.12142857142857143,117.21428571428571
china_usa_divergent,China-U.S. divergent votes,india,India,individual,2005,Pre-2009,86,0.8255813953488372,0.7093023255813954,0.11627906976744186,0.8953488372093024,0.813953488372093,0.08139534883720928,1
china_usa_divergent,China-U.S. divergent votes,india,India,individual,2006,Pre-2009,92,0.7934782608695652,0.7065217391304348,0.08695652173913043,0.8695652173913044,0.8152173913043479,0.054347826086956506,1
china_usa_divergent,China-U.S. divergent votes,india,India,individual,2007,Pre-2009,86,0.8372093023255814,0.7674418604651163,0.06976744186046512,0.9069767441860466,0.8488372093023256,0.05813953488372091,1
china_usa_divergent,China-U.S. divergent votes,india,India,individual,2008,Pre-2009,81,0.7407407407407407,0.7037037037037037,0.037037037037037035,0.8518518518518517,0.8148148148148148,0.03703703703703705,1
china_usa_divergent,China-U.S. divergent votes,india,India,individual,2009,Post-2009,64,0.828125,0.765625,0.0625,0.9140625,0.84375,0.0703125,1
china_usa_divergent,China-U.S. divergent votes,india,India,individual,2010,Post-2009,63,0.873015873015873,0.8253968253968254,0.047619047619047616,0.9126984126984128,0.8888888888888888,0.023809523809523843,1
china_usa_divergent,China-U.S. divergent votes,india,India,individual,2011,Post-2009,65,0.8307692307692308,0.8,0.03076923076923077,0.9076923076923077,0.8846153846153846,0.02307692307692308,1
china_usa_divergent,China-U.S. divergent votes,india,India,individual,2012,Post-2009,70,0.7714285714285715,0.8285714285714286,-0.05714285714285714,0.8642857142857143,0.9,-0.035714285714285685,1
china_usa_divergent,China-U.S. divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2005,Pre-2009,86,0.8255813953488372,0.872093023255814,-0.046511627906976744,0.8953488372093024,0.9302325581395349,-0.03488372093023255,17.988372093023255
china_usa_divergent,China-U.S. divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2006,Pre-2009,91,0.8021978021978022,0.9120879120879121,-0.10989010989010989,0.8736263736263736,0.9587912087912087,-0.0851648351648351,18.75824175824176
china_usa_divergent,China-U.S. divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2007,Pre-2009,86,0.8372093023255814,0.9069767441860465,-0.06976744186046512,0.9069767441860466,0.9534883720930233,-0.046511627906976744,18.430232558139537
china_usa_divergent,China-U.S. divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2008,Pre-2009,81,0.7407407407407407,0.8765432098765432,-0.13580246913580246,0.8518518518518517,0.962962962962963,-0.11111111111111109,18.382716049382715
china_usa_divergent,China-U.S. divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2009,Post-2009,64,0.828125,0.890625,-0.0625,0.9140625,0.953125,-0.0390625,18.515625
china_usa_divergent,China-U.S. divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2010,Post-2009,62,0.8870967741935484,0.9354838709677419,-0.04838709677419355,0.9193548387096774,0.9798387096774194,-0.06048387096774189,18.532258064516128
china_usa_divergent,China-U.S. divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2011,Post-2009,64,0.828125,0.890625,-0.0625,0.90625,0.953125,-0.046875,18.53125
china_usa_divergent,China-U.S. divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2012,Post-2009,70,0.7714285714285715,0.9428571428571428,-0.17142857142857143,0.8642857142857143,0.975,-0.11071428571428568,18.7
china_usa_divergent,China-U.S. divergent votes,russia,Russia,individual,2005,Pre-2009,84,0.8333333333333334,0.7142857142857143,0.11904761904761904,0.8988095238095238,0.8273809523809523,0.07142857142857144,1
china_usa_divergent,China-U.S. divergent votes,russia,Russia,individual,2006,Pre-2009,93,0.7956989247311828,0.6666666666666666,0.12903225806451613,0.8709677419354838,0.8010752688172044,0.0698924731182796,1
china_usa_divergent,China-U.S. divergent votes,russia,Russia,individual,2007,Pre-2009,85,0.8470588235294118,0.6823529411764706,0.16470588235294117,0.911764705882353,0.8176470588235294,0.09411764705882344,1
china_usa_divergent,China-U.S. divergent votes,russia,Russia,individual,2008,Pre-2009,82,0.7439024390243902,0.5853658536585366,0.15853658536585366,0.853658536585366,0.774390243902439,0.07926829268292683,1
china_usa_divergent,China-U.S. divergent votes,russia,Russia,individual,2009,Post-2009,64,0.828125,0.65625,0.171875,0.9140625,0.8125,0.1015625,1
china_usa_divergent,China-U.S. divergent votes,russia,Russia,individual,2010,Post-2009,63,0.873015873015873,0.6825396825396826,0.19047619047619047,0.9126984126984128,0.8174603174603174,0.09523809523809515,1
china_usa_divergent,China-U.S. divergent votes,russia,Russia,individual,2011,Post-2009,65,0.8307692307692308,0.7076923076923077,0.12307692307692308,0.9076923076923077,0.8307692307692307,0.07692307692307691,1
china_usa_divergent,China-U.S. divergent votes,russia,Russia,individual,2012,Post-2009,70,0.7714285714285715,0.6285714285714286,0.14285714285714285,0.8642857142857143,0.7571428571428571,0.10714285714285711,1
china_usa_divergent,China-U.S. divergent votes,south_africa,South Africa,individual,2005,Pre-2009,86,0.8255813953488372,0.9302325581395349,-0.10465116279069768,0.8953488372093024,0.9651162790697675,-0.06976744186046512,1
china_usa_divergent,China-U.S. divergent votes,south_africa,South Africa,individual,2006,Pre-2009,92,0.7934782608695652,0.8695652173913043,-0.07608695652173914,0.8695652173913044,0.9347826086956521,-0.06521739130434785,1
china_usa_divergent,China-U.S. divergent votes,south_africa,South Africa,individual,2007,Pre-2009,86,0.8372093023255814,0.8953488372093024,-0.05813953488372093,0.9069767441860466,0.9476744186046512,-0.040697674418604654,1
china_usa_divergent,China-U.S. divergent votes,south_africa,South Africa,individual,2008,Pre-2009,81,0.7530864197530864,0.8395061728395061,-0.08641975308641975,0.8580246913580248,0.9074074074074074,-0.04938271604938271,1
china_usa_divergent,China-U.S. divergent votes,south_africa,South Africa,individual,2009,Post-2009,64,0.828125,0.921875,-0.09375,0.9140625,0.9609375,-0.046875,1
china_usa_divergent,China-U.S. divergent votes,south_africa,South Africa,individual,2010,Post-2009,63,0.873015873015873,0.9523809523809523,-0.07936507936507936,0.9126984126984128,0.9761904761904762,-0.06349206349206356,1
china_usa_divergent,China-U.S. divergent votes,south_africa,South Africa,individual,2011,Post-2009,62,0.8225806451612904,0.9193548387096774,-0.0967741935483871,0.9032258064516129,0.9596774193548387,-0.05645161290322582,1
china_usa_divergent,China-U.S. divergent votes,south_africa,South Africa,individual,2012,Post-2009,69,0.7681159420289855,0.9420289855072463,-0.17391304347826086,0.8623188405797102,0.9710144927536232,-0.10869565217391303,1
china_usa_divergent,China-U.S. divergent votes,united_states,United States,individual,2005,Pre-2009,86,0.8255813953488372,0.09302325581395349,0.7325581395348837,0.8953488372093024,0.18604651162790703,0.7093023255813954,1
china_usa_divergent,China-U.S. divergent votes,united_states,United States,individual,2006,Pre-2009,93,0.7956989247311828,0.043010752688172046,0.7526881720430108,0.8709677419354838,0.15591397849462368,0.7150537634408604,1
china_usa_divergent,China-U.S. divergent votes,united_states,United States,individual,2007,Pre-2009,86,0.8372093023255814,0.023255813953488372,0.813953488372093,0.9069767441860466,0.12790697674418597,0.7790697674418603,1
china_usa_divergent,China-U.S. divergent votes,united_states,United States,individual,2008,Pre-2009,82,0.7439024390243902,0.036585365853658534,0.7073170731707317,0.853658536585366,0.15243902439024395,0.7012195121951219,1
china_usa_divergent,China-U.S. divergent votes,united_states,United States,individual,2009,Post-2009,64,0.828125,0.03125,0.796875,0.9140625,0.171875,0.7421875,1
china_usa_divergent,China-U.S. divergent votes,united_states,United States,individual,2010,Post-2009,63,0.873015873015873,0.06349206349206349,0.8095238095238095,0.9126984126984128,0.20634920634920634,0.7063492063492063,1
china_usa_divergent,China-U.S. divergent votes,united_states,United States,individual,2011,Post-2009,65,0.8307692307692308,0.06153846153846154,0.7692307692307693,0.9076923076923077,0.19999999999999998,0.7076923076923076,1
china_usa_divergent,China-U.S. divergent votes,united_states,United States,individual,2012,Post-2009,70,0.7714285714285715,0.14285714285714285,0.6285714285714286,0.8642857142857143,0.22142857142857136,0.6428571428571428,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2005,Pre-2009,62,0.9032258064516129,0.8709677419354839,0.03225806451612903,0.9274193548387097,0.9274193548387097,0,3
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2006,Pre-2009,75,0.8266666666666667,0.8133333333333334,0.013333333333333334,0.8866666666666667,0.8933333333333333,-0.00666666666666666,2.973333333333333
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2007,Pre-2009,70,0.8714285714285714,0.8285714285714286,0.04285714285714286,0.9285714285714285,0.9071428571428571,0.021428571428571432,3
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2008,Pre-2009,63,0.7936507936507936,0.7619047619047619,0.031746031746031744,0.873015873015873,0.8571428571428571,0.015873015873015886,2.984126984126984
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2009,Post-2009,49,0.8571428571428571,0.8571428571428571,0,0.9285714285714286,0.9285714285714286,0,3
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2010,Post-2009,46,0.8695652173913043,0.9130434782608695,-0.043478260869565216,0.9021739130434782,0.9565217391304348,-0.0543478260869565,3
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2011,Post-2009,44,0.9090909090909091,0.9090909090909091,0,0.9431818181818182,0.9545454545454546,-0.011363636363636371,2.977272727272727
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2012,Post-2009,48,0.8958333333333334,0.9166666666666666,-0.020833333333333332,0.9166666666666667,0.9583333333333334,-0.041666666666666685,2.9791666666666665
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2005,Pre-2009,46,0.9130434782608695,0.8478260869565217,0.06521739130434782,0.9347826086956521,0.9130434782608695,0.02173913043478262,2
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2006,Pre-2009,60,0.8333333333333334,0.8,0.03333333333333333,0.9000000000000001,0.8833333333333333,0.016666666666666663,2
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2007,Pre-2009,57,0.8596491228070176,0.8245614035087719,0.03508771929824561,0.9210526315789473,0.9035087719298246,0.017543859649122792,2
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2008,Pre-2009,49,0.8163265306122449,0.7755102040816326,0.04081632653061224,0.8979591836734693,0.8775510204081634,0.02040816326530611,2
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2009,Post-2009,34,0.8823529411764706,0.8529411764705882,0.029411764705882353,0.9411764705882353,0.9264705882352942,0.014705882352941173,2
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2010,Post-2009,29,0.9655172413793104,0.9310344827586207,0.034482758620689655,0.9827586206896551,0.9655172413793104,0.01724137931034483,2
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2011,Post-2009,44,0.9090909090909091,0.9090909090909091,0,0.9431818181818182,0.9545454545454546,-0.011363636363636371,2.977272727272727
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2012,Post-2009,48,0.8958333333333334,0.9166666666666666,-0.020833333333333332,0.9166666666666667,0.9583333333333334,-0.041666666666666685,2.9791666666666665
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2005,Pre-2009,64,0.90625,0.890625,0.015625,0.9296875,0.9453125,-0.015625,107.953125
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2006,Pre-2009,76,0.8289473684210527,0.868421052631579,-0.039473684210526314,0.8881578947368421,0.9276315789473684,-0.03947368421052631,115.15789473684211
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2007,Pre-2009,72,0.8611111111111112,0.9027777777777778,-0.041666666666666664,0.9166666666666667,0.9583333333333333,-0.04166666666666665,113.36111111111111
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2008,Pre-2009,65,0.8,0.8769230769230769,-0.07692307692307693,0.8769230769230769,0.923076923076923,-0.04615384615384611,112.87692307692308
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2009,Post-2009,49,0.8571428571428571,0.9387755102040817,-0.08163265306122448,0.9285714285714286,0.9693877551020408,-0.04081632653061222,114.65306122448979
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2010,Post-2009,46,0.8695652173913043,0.9347826086956522,-0.06521739130434782,0.9021739130434782,0.967391304347826,-0.06521739130434784,116.26086956521739
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2011,Post-2009,45,0.8888888888888888,0.9555555555555556,-0.06666666666666667,0.9333333333333333,0.9888888888888889,-0.05555555555555554,115.68888888888888
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2012,Post-2009,50,0.9,1,-0.1,0.92,1,-0.07999999999999999,117.26
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,india,India,individual,2005,Pre-2009,64,0.90625,0.75,0.15625,0.9296875,0.859375,0.0703125,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,india,India,individual,2006,Pre-2009,75,0.8266666666666667,0.76,0.06666666666666667,0.8866666666666667,0.8600000000000001,0.02666666666666669,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,india,India,individual,2007,Pre-2009,72,0.8611111111111112,0.7777777777777778,0.08333333333333333,0.9166666666666667,0.8611111111111112,0.05555555555555554,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,india,India,individual,2008,Pre-2009,64,0.796875,0.75,0.046875,0.875,0.84375,0.03125,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,india,India,individual,2009,Post-2009,49,0.8571428571428571,0.7959183673469388,0.061224489795918366,0.9285714285714286,0.8673469387755102,0.06122448979591835,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,india,India,individual,2010,Post-2009,46,0.8695652173913043,0.8260869565217391,0.043478260869565216,0.9021739130434782,0.8913043478260869,0.010869565217391386,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,india,India,individual,2011,Post-2009,45,0.8888888888888888,0.8222222222222222,0.06666666666666667,0.9333333333333333,0.9,0.033333333333333305,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,india,India,individual,2012,Post-2009,50,0.9,0.86,0.04,0.92,0.92,0,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2005,Pre-2009,64,0.90625,0.90625,0,0.9296875,0.9453125,-0.015625,18.125
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2006,Pre-2009,74,0.8378378378378378,0.8918918918918919,-0.05405405405405406,0.8918918918918918,0.9493243243243243,-0.057432432432432415,18.7027027027027
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2007,Pre-2009,72,0.8611111111111112,0.8888888888888888,-0.027777777777777776,0.9166666666666667,0.9444444444444444,-0.027777777777777797,18.430555555555557
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2008,Pre-2009,64,0.796875,0.84375,-0.046875,0.875,0.953125,-0.078125,18.515625
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2009,Post-2009,49,0.8571428571428571,0.8571428571428571,0,0.9285714285714286,0.9387755102040817,-0.010204081632653055,18.428571428571427
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2010,Post-2009,45,0.8888888888888888,0.9333333333333333,-0.044444444444444446,0.9111111111111112,0.9833333333333333,-0.07222222222222215,18.555555555555557
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2011,Post-2009,45,0.8888888888888888,0.8888888888888888,0,0.9333333333333333,0.9444444444444444,-0.01111111111111113,18.57777777777778
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2012,Post-2009,50,0.9,0.94,-0.04,0.92,0.975,-0.05499999999999999,18.8
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,russia,Russia,individual,2005,Pre-2009,63,0.9047619047619048,0.7301587301587301,0.1746031746031746,0.9285714285714285,0.8333333333333333,0.0952380952380952,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,russia,Russia,individual,2006,Pre-2009,76,0.8289473684210527,0.6973684210526315,0.13157894736842105,0.8881578947368421,0.8092105263157895,0.07894736842105261,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,russia,Russia,individual,2007,Pre-2009,72,0.8611111111111112,0.7083333333333334,0.1527777777777778,0.9166666666666667,0.8333333333333334,0.0833333333333333,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,russia,Russia,individual,2008,Pre-2009,65,0.8,0.6461538461538462,0.15384615384615385,0.8769230769230769,0.8,0.07692307692307694,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,russia,Russia,individual,2009,Post-2009,49,0.8571428571428571,0.6938775510204082,0.16326530612244897,0.9285714285714286,0.8367346938775511,0.09183673469387757,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,russia,Russia,individual,2010,Post-2009,46,0.8695652173913043,0.6956521739130435,0.17391304347826086,0.9021739130434782,0.8152173913043479,0.08695652173913047,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,russia,Russia,individual,2011,Post-2009,45,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.9333333333333333,0.8666666666666667,0.06666666666666668,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,russia,Russia,individual,2012,Post-2009,50,0.9,0.7,0.2,0.92,0.79,0.13000000000000003,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,south_africa,South Africa,individual,2005,Pre-2009,64,0.90625,0.90625,0,0.9296875,0.953125,-0.0234375,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,south_africa,South Africa,individual,2006,Pre-2009,75,0.8266666666666667,0.84,-0.013333333333333334,0.8866666666666667,0.92,-0.033333333333333284,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,south_africa,South Africa,individual,2007,Pre-2009,72,0.8611111111111112,0.875,-0.013888888888888888,0.9166666666666667,0.9375,-0.020833333333333343,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,south_africa,South Africa,individual,2008,Pre-2009,65,0.8,0.8,0,0.8769230769230769,0.8846153846153846,-0.007692307692307706,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,south_africa,South Africa,individual,2009,Post-2009,49,0.8571428571428571,0.9183673469387755,-0.061224489795918366,0.9285714285714286,0.9591836734693877,-0.03061224489795918,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,south_africa,South Africa,individual,2010,Post-2009,46,0.8695652173913043,0.9565217391304348,-0.08695652173913043,0.9021739130434782,0.9782608695652174,-0.07608695652173907,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,south_africa,South Africa,individual,2011,Post-2009,44,0.8863636363636364,0.9318181818181818,-0.045454545454545456,0.9318181818181818,0.9659090909090909,-0.03409090909090911,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,south_africa,South Africa,individual,2012,Post-2009,49,0.8979591836734694,0.9591836734693877,-0.061224489795918366,0.9183673469387755,0.9795918367346939,-0.06122448979591835,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,united_states,United States,individual,2005,Pre-2009,64,0.90625,0.046875,0.859375,0.9296875,0.0703125,0.859375,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,united_states,United States,individual,2006,Pre-2009,76,0.8289473684210527,0.05263157894736842,0.7763157894736842,0.8881578947368421,0.11184210526315785,0.7763157894736843,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,united_states,United States,individual,2007,Pre-2009,72,0.8611111111111112,0.027777777777777776,0.8333333333333334,0.9166666666666667,0.08333333333333329,0.8333333333333334,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,united_states,United States,individual,2008,Pre-2009,65,0.8,0.046153846153846156,0.7538461538461538,0.8769230769230769,0.12307692307692311,0.7538461538461538,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,united_states,United States,individual,2009,Post-2009,49,0.8571428571428571,0,0.8571428571428571,0.9285714285714286,0.07142857142857145,0.8571428571428571,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,united_states,United States,individual,2010,Post-2009,46,0.8695652173913043,0.06521739130434782,0.8043478260869565,0.9021739130434782,0.09782608695652166,0.8043478260869563,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,united_states,United States,individual,2011,Post-2009,45,0.8888888888888888,0.022222222222222223,0.8666666666666667,0.9333333333333333,0.06666666666666668,0.8666666666666667,1
china_usa_strong_divergent,China-U.S. strong yes-no divergent votes,united_states,United States,individual,2012,Post-2009,50,0.9,0.06,0.84,0.92,0.07999999999999999,0.8400000000000001,1
human_rights,Human-rights votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2005,Pre-2009,21,0.7619047619047619,0.7619047619047619,0,0.8095238095238095,0.8571428571428571,-0.0476190476190476,3
human_rights,Human-rights votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2006,Pre-2009,28,0.6785714285714286,0.6428571428571429,0.03571428571428571,0.7857142857142858,0.8035714285714286,-0.01785714285714286,2.9642857142857144
human_rights,Human-rights votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2007,Pre-2009,26,0.7307692307692307,0.7692307692307693,-0.038461538461538464,0.8269230769230769,0.8653846153846154,-0.03846153846153847,3
human_rights,Human-rights votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2008,Pre-2009,26,0.6538461538461539,0.7692307692307693,-0.11538461538461539,0.7884615384615385,0.8653846153846154,-0.07692307692307693,3
human_rights,Human-rights votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2009,Post-2009,23,0.782608695652174,0.8260869565217391,-0.043478260869565216,0.8913043478260869,0.9130434782608695,-0.021739130434782615,3
human_rights,Human-rights votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2010,Post-2009,25,0.72,0.92,-0.2,0.7799999999999999,0.96,-0.18000000000000005,3
human_rights,Human-rights votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2011,Post-2009,24,0.8333333333333334,0.8333333333333334,0,0.8958333333333334,0.9166666666666666,-0.020833333333333336,2.9583333333333335
human_rights,Human-rights votes,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2012,Post-2009,23,0.782608695652174,0.8695652173913043,-0.08695652173913043,0.8478260869565217,0.9347826086956522,-0.08695652173913046,2.9565217391304346
human_rights,Human-rights votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2005,Pre-2009,15,0.7333333333333333,0.7333333333333333,0,0.8,0.8333333333333334,-0.03333333333333334,2
human_rights,Human-rights votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2006,Pre-2009,22,0.6363636363636364,0.6363636363636364,0,0.7727272727272727,0.7954545454545454,-0.022727272727272735,2
human_rights,Human-rights votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2007,Pre-2009,20,0.75,0.75,0,0.85,0.85,0,2
human_rights,Human-rights votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2008,Pre-2009,19,0.7368421052631579,0.7368421052631579,0,0.8421052631578947,0.8421052631578947,0,2
human_rights,Human-rights votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2009,Post-2009,17,0.8235294117647058,0.8235294117647058,0,0.9117647058823529,0.9117647058823529,0,2
human_rights,Human-rights votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2010,Post-2009,14,1,1,0,1,1,0,2
