window,donor_pool,china_pre_post_change,donors_mean_pre_post_change,descriptive_did,inference_status
2000-2014,primário: IND+ZAF,-0.38888888888888884,-1.4444444444444446,1.0555555555555558,ponto descritivo; sem erro-padrão causal válido com uma única díade tratada
2000-2014,ampliado: seis parceiros,-0.38888888888888884,-1.4814814814814814,1.0925925925925926,ponto descritivo; sem erro-padrão causal válido com uma única díade tratada
2005-2012,primário: IND+ZAF,0,-1.25,1.25,ponto descritivo; sem erro-padrão causal válido com uma única díade tratada
2005-2012,ampliado: seis parceiros,0,-1,1,ponto descritivo; sem erro-padrão causal válido com uma única díade tratada
