source_id,requested_date,original_id,original_url,title_original,publication_date,source_raw_relative_path,verification_method,title_match,url_match,date_match,result
cyprus_mail,2000-06-15,830,https://archive.cyprus-mail.com/2000/06/15/british-appeal-for-information-on-security-threats/,British appeal for information on security threats,2000-06-15,cyprus_mail/2000-06-15/api_page_001.json,exact title and URL-path comparison against saved source response; requested-day date evidence,true,false,true,fail
cyprus_mail,2014-06-15,26668,https://archive.cyprus-mail.com/2014/06/15/a-time-before-the-divide/,A time before the divide,2014-06-15,cyprus_mail/2014-06-15/api_page_001.json,exact title and URL-path comparison against saved source response; requested-day date evidence,true,false,true,fail
diena,2009-06-15,711733,https://diena.lv/raksts/ar-pieskirto-var-nepietikt-711733,Ar piešķirto var nepietikt,2009-06-15,diena/2009-06-15/daily_archive.html,exact title and URL-path comparison against saved source response; requested-day date evidence,true,true,true,pass
diena,2026-08-15,,https://diena.lv/raksts/kd/kd-afisa/divas-jaunas-izstades-cesu-izstazu-nama,Divas jaunas izstādes Cēsu izstāžu namā,2026-08-15,diena/2026-08-15/daily_archive.html,exact title and URL-path comparison against saved source response; requested-day date evidence,true,true,true,pass
elpais,2000-06-15,961021349,https://elpais.com/diario/2000/06/15/andalucia/961021349_850215.html,"Nace Birimbao, una galería de arte abierta a los nuevos lenguajes",2000-06-15,elpais/2000-06-15/archive_page_001.html,exact title and URL-path comparison against saved source response; requested-day date evidence,true,true,true,pass
elpais,2026-08-15,,https://elpais.com/ajedrez/partidas/2026-08-15/analisis-de-ajedrez-la-plenitud-de-carlsen-xvi.html,Análisis de ajedrez | La plenitud de Carlsen (XVI),2026-08-15,elpais/2026-08-15/archive_page_001.html,exact title and URL-path comparison against saved source response; requested-day date evidence,true,true,true,pass
mbl,2000-06-15,541001,https://www.mbl.is/greinasafn/grein/541001/?item_num=122&dags=2000-06-15,Þolgóðir þingmenn,2000-06-15,mbl/2000-06-15/daily_archive_http.html,exact title and URL-path comparison against saved source response; requested-day date evidence,true,true,true,pass
mbl,2026-08-15,1918406,https://www.mbl.is/greinasafn/grein/1918406/?item_num=50&dags=2026-08-15,Valdið að baki lögunum,2026-08-15,mbl/2026-08-15/daily_archive_http.html,exact title and URL-path comparison against saved source response; requested-day date evidence,true,true,true,pass
