source_id,newspaper,country,iso3,language,requested_date,observation_unit,original_id,original_url,normalized_url,title_original,publication_datetime,publication_datetime_utc,publication_date,publication_date_method,publication_date_inferred,date_matches_requested,update_datetime,update_datetime_utc,source_page_or_endpoint,source_raw_relative_path,source_page_number,collected_at_utc,extraction_method,china_mention_title,usa_mention_title,mention_ambiguity,mention_matches,duplicate_url,duplicate_original_id,possible_duplicate_title,dedup_keep
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26711,https://archive.cyprus-mail.com/2014/06/15/argentina-to-unleash-attacking-riches-on-bosnia/,https://archive.cyprus-mail.com/2014/06/15/argentina-to-unleash-attacking-riches-on-bosnia/,Argentina to unleash attacking riches on Bosnia,2014-06-15T18:12:43,2014-06-15T15:12:43,2014-06-15,wordpress_rest_date,false,true,2014-06-15T20:55:24,2014-06-15T17:55:24,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26689,https://archive.cyprus-mail.com/2014/06/15/colombia-thrash-greece-in-joyous-world-cup-return/,https://archive.cyprus-mail.com/2014/06/15/colombia-thrash-greece-in-joyous-world-cup-return/,Colombia thrash Greece in joyous World Cup return,2014-06-15T00:17:52,2014-06-14T21:17:52,2014-06-15,wordpress_rest_date,false,true,2014-06-15T00:17:52,2014-06-14T21:17:52,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26696,https://archive.cyprus-mail.com/2014/06/15/cool-italy-outwit-england-to-win-2-1-in-the-heat/,https://archive.cyprus-mail.com/2014/06/15/cool-italy-outwit-england-to-win-2-1-in-the-heat/,Cool Italy outwit England to win 2-1 in the heat,2014-06-15T09:33:59,2014-06-15T06:33:59,2014-06-15,wordpress_rest_date,false,true,2014-06-15T09:33:59,2014-06-15T06:33:59,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26691,https://archive.cyprus-mail.com/2014/06/15/costa-rica-fight-back-to-stun-uruguay-3-1/,https://archive.cyprus-mail.com/2014/06/15/costa-rica-fight-back-to-stun-uruguay-3-1/,Costa Rica fight back to stun Uruguay 3-1,2014-06-15T00:22:17,2014-06-14T21:22:17,2014-06-15,wordpress_rest_date,false,true,2014-06-15T00:22:17,2014-06-14T21:22:17,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26698,https://archive.cyprus-mail.com/2014/06/15/drogba-fires-up-ivory-coast-as-japan-falter/,https://archive.cyprus-mail.com/2014/06/15/drogba-fires-up-ivory-coast-as-japan-falter/,Drogba fires up Ivory Coast as Japan falter,2014-06-15T09:38:37,2014-06-15T06:38:37,2014-06-15,wordpress_rest_date,false,true,2014-06-15T09:38:37,2014-06-15T06:38:37,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26707,https://archive.cyprus-mail.com/2014/06/15/erratic-france-aim-not-to-trip-over-underdogs-honduras/,https://archive.cyprus-mail.com/2014/06/15/erratic-france-aim-not-to-trip-over-underdogs-honduras/,Erratic France aim not to trip over underdogs Honduras,2014-06-15T13:06:47,2014-06-15T10:06:47,2014-06-15,wordpress_rest_date,false,true,2014-06-15T13:06:47,2014-06-15T10:06:47,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26659,https://archive.cyprus-mail.com/2014/06/15/from-state-bmws-to-a-pensioners-solitary-tomato/,https://archive.cyprus-mail.com/2014/06/15/from-state-bmws-to-a-pensioners-solitary-tomato/,From state BMWs to a pensioner’s solitary tomato,2014-06-15T08:06:28,2014-06-15T05:06:28,2014-06-15,wordpress_rest_date,false,true,2016-11-07T08:26:04,2016-11-07T06:26:04,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26716,https://archive.cyprus-mail.com/2014/06/15/iraq-insurgent-advance-spreads-to-northwest/,https://archive.cyprus-mail.com/2014/06/15/iraq-insurgent-advance-spreads-to-northwest/,Iraq insurgent advance spreads to northwest,2014-06-15T15:39:05,2014-06-15T12:39:05,2014-06-15,wordpress_rest_date,false,true,2014-06-15T15:39:05,2014-06-15T12:39:05,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26714,https://archive.cyprus-mail.com/2014/06/15/israel-says-hamas-militants-behind-abduction-of-3-teens/,https://archive.cyprus-mail.com/2014/06/15/israel-says-hamas-militants-behind-abduction-of-3-teens/,Israel says Hamas militants behind abduction of 3 teens,2014-06-15T15:32:07,2014-06-15T12:32:07,2014-06-15,wordpress_rest_date,false,true,2014-06-15T15:32:07,2014-06-15T12:32:07,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26653,https://archive.cyprus-mail.com/2014/06/15/its-a-rocky-road-towards-a-nhs/,https://archive.cyprus-mail.com/2014/06/15/its-a-rocky-road-towards-a-nhs/,It’s a rocky road towards a NHS,2014-06-15T08:03:29,2014-06-15T05:03:29,2014-06-15,wordpress_rest_date,false,true,2016-11-03T18:07:27,2016-11-03T16:07:27,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26709,https://archive.cyprus-mail.com/2014/06/15/lichtsteiner-could-have-wings-clipped-by-pacey-ecuador/,https://archive.cyprus-mail.com/2014/06/15/lichtsteiner-could-have-wings-clipped-by-pacey-ecuador/,Lichtsteiner could have wings clipped by pacey Ecuador,2014-06-15T15:11:04,2014-06-15T12:11:04,2014-06-15,wordpress_rest_date,false,true,2014-06-15T15:11:04,2014-06-15T12:11:04,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26684,https://archive.cyprus-mail.com/2014/06/15/minister-school-reform-is-on-its-way/,https://archive.cyprus-mail.com/2014/06/15/minister-school-reform-is-on-its-way/,Minister: school reform is on its way,2014-06-15T08:13:13,2014-06-15T05:13:13,2014-06-15,wordpress_rest_date,false,true,2016-11-16T12:34:29,2016-11-16T10:34:29,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26647,https://archive.cyprus-mail.com/2014/06/15/more-qas-on-where-and-how-to-invest/,https://archive.cyprus-mail.com/2014/06/15/more-qas-on-where-and-how-to-invest/,More Q&A’s on where and how to invest,2014-06-15T08:00:29,2014-06-15T05:00:29,2014-06-15,wordpress_rest_date,false,true,2014-06-15T10:07:49,2014-06-15T07:07:49,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26655,https://archive.cyprus-mail.com/2014/06/15/on-pride-parades-and-societys-inability-to-think/,https://archive.cyprus-mail.com/2014/06/15/on-pride-parades-and-societys-inability-to-think/,"On pride, parades, and society’s inability to think",2014-06-15T08:04:42,2014-06-15T05:04:42,2014-06-15,wordpress_rest_date,false,true,2014-06-15T10:04:18,2014-06-15T07:04:18,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26682,https://archive.cyprus-mail.com/2014/06/15/our-view-world-bank-education-report-depressingly-familiar/,https://archive.cyprus-mail.com/2014/06/15/our-view-world-bank-education-report-depressingly-familiar/,Our View: World Bank education report depressingly familiar,2014-06-15T08:12:19,2014-06-15T05:12:19,2014-06-15,wordpress_rest_date,false,true,2016-11-07T09:04:49,2016-11-07T07:04:49,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26649,https://archive.cyprus-mail.com/2014/06/15/prerequisites-for-the-success-of-the-vasilikos-lng-plant/,https://archive.cyprus-mail.com/2014/06/15/prerequisites-for-the-success-of-the-vasilikos-lng-plant/,Prerequisites for the success of the Vasilikos LNG plant,2014-06-15T08:01:01,2014-06-15T05:01:01,2014-06-15,wordpress_rest_date,false,true,2014-06-15T10:05:33,2014-06-15T07:05:33,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26663,https://archive.cyprus-mail.com/2014/06/15/scepticism-greets-greek-cypriot-minority-claim/,https://archive.cyprus-mail.com/2014/06/15/scepticism-greets-greek-cypriot-minority-claim/,Scepticism greets Greek Cypriot minority claim,2014-06-15T08:08:35,2014-06-15T05:08:35,2014-06-15,wordpress_rest_date,false,true,2016-11-14T15:36:01,2016-11-14T13:36:01,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26720,https://archive.cyprus-mail.com/2014/06/15/swiss-snatch-late-victory-over-ecuador/,https://archive.cyprus-mail.com/2014/06/15/swiss-snatch-late-victory-over-ecuador/,Swiss snatch late victory over Ecuador,2014-06-15T21:07:49,2014-06-15T18:07:49,2014-06-15,wordpress_rest_date,false,true,2014-06-15T21:07:49,2014-06-15T18:07:49,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26686,https://archive.cyprus-mail.com/2014/06/15/tales-from-the-coffeeshop-only-brazil-win-can-end-world-cup-curse-on-cyprus/,https://archive.cyprus-mail.com/2014/06/15/tales-from-the-coffeeshop-only-brazil-win-can-end-world-cup-curse-on-cyprus/,Tales from the Coffeeshop: Only Brazil win can end World Cup curse on Cyprus,2014-06-15T08:11:33,2014-06-15T05:11:33,2014-06-15,wordpress_rest_date,false,true,2016-11-03T17:59:10,2016-11-03T15:59:10,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
cyprus_mail,Cyprus Mail,Cyprus,CYP,English,2014-06-15,web article/post,26651,https://archive.cyprus-mail.com/2014/06/15/the-importance-of-president-anastasiades-visit-to-egypt/,https://archive.cyprus-mail.com/2014/06/15/the-importance-of-president-anastasiades-visit-to-egypt/,The importance of President Anastasiades’ visit to Egypt,2014-06-15T08:02:44,2014-06-15T05:02:44,2014-06-15,wordpress_rest_date,false,true,2014-06-15T00:46:17,2014-06-14T21:46:17,https://archive.cyprus-mail.com/wp-json/wp/v2/posts?after=2014-06-14T23%3A59%3A59&before=2014-06-15T23%3A59%3A59&per_page=100&orderby=date&order=asc&_fields=id%2Cdate%2Cdate_gmt%2Cmodified%2Cmodified_gmt%2Clink%2Cslug%2Ctitle&page=1,cyprus_mail/2014-06-15/api_page_001.json,1,2026-09-14T22:08:06+00:00,WordPress REST JSON fields,false,false,false,,false,false,false,true
