iso3c,country_name,region,unit_weight,placebo_estimate,rmspe_pre,primary_goods_dose_pre_share,primary_goods_dose_post_share,primary_goods_dose_delta_share,primary_goods_n_years_defined_pre,primary_goods_n_years_defined_post,robustness_all_sector_dose_pre_share,robustness_all_sector_dose_post_share,robustness_all_sector_dose_delta_share,all_sector_min_china_rank_post_treatment,all_sector_china_exposure_flag,primary_goods_delta_share_in_high_dose_subgroup,primary_goods_post_share_in_high_dose_subgroup,robustness_all_sector_delta_share_in_high_dose_subgroup,robustness_all_sector_post_share_in_high_dose_subgroup,treated_unit_dose_rule
BRB,Barbados,Latin America & Caribbean,0.01548489403034346,0.13452746580932606,0.06181060715157299,9.062306869601144e-4,0.016765988526398788,0.015859757839438673,12,7,9.038917625990958e-4,0.00552994372661477,0.004626051964015674,5,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
BTN,Bhutan,South Asia,0.0061526733842175,-0.03485775271561073,0.09082910377531932,5.763789654190121e-4,5.064143458338792e-4,-6.996461958513292e-5,12,7,5.763789654190121e-4,4.645070198038658e-4,-1.1187194561514629e-4,11,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
BWA,Botswana,Sub-Saharan Africa,0.00356611859377627,-0.0054300638549678,0.07076880967207165,0.03481324455104852,0.023620622183012478,-0.011192622368036042,12,7,0.03481262757681975,0.02361857693320905,-0.0111940506436107,7,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
CAN,Canada,North America,0.00398439779769296,0.25691970666692876,0.09128001504137404,0.01776162583355477,0.04871205443094548,0.03095042859739071,12,7,0.01661516347849035,0.04301359064057133,0.02639842716208098,2,China top-two export destination post-2009,TRUE,TRUE,TRUE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
CIV,Côte d’Ivoire,Sub-Saharan Africa,0,-0.01276182114289566,0.11582393550446855,0.00698618781248264,0.01292432329129077,0.005938135478808131,12,7,0.00698608865774968,0.01292139820870304,0.00593530955095336,18,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
COL,Colombia,Latin America & Caribbean,0.02205489305319753,0.1353221844529496,0.08778980777500257,0.00795637811745624,0.05938550330553944,0.0514291251880832,12,7,0.00763687056473542,0.05632630340140763,0.04868943283667221,2,China top-two export destination post-2009,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
COM,Comoros,Sub-Saharan Africa,0.00886234929891926,-0.02396764119901606,0.07936299594151582,1.2421186476299404e-4,2.864334411704186e-4,1.6222157640742458e-4,12,7,1.2421179534092725e-4,2.8630823128977996e-4,1.620964359488527e-4,33,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
CPV,Cape Verde,Sub-Saharan Africa,0,-0.01815031351442014,0.07888784823127622,1.986776069208224e-5,0.0028439942488942146,0.0028241264882021325,12,7,1.986098559744895e-5,0.00284255270450566,0.0028226917189082107,6,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
CRI,Costa Rica,Latin America & Caribbean,0.01796682642106401,-0.07470693838469772,0.09119780155980908,0.05153415992330215,0.12127344659165107,0.06973928666834892,12,7,0.04860918656325831,0.11279008916637752,0.0641809026031192,2,China top-two export destination post-2009,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
CYP,Cyprus,Europe & Central Asia,0.01680828382456209,-0.05395005507366122,0.06630017794385105,0.001065780337710579,0.009474170989792618,0.00840839065208204,12,7,8.95456030764865e-4,0.00669465403649663,0.005799198005731765,12,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
CZE,Czechia,Europe & Central Asia,0.01010033282669204,0.04996779698760324,0.0448879530716647,0.004730742252059024,0.016500412938360118,0.011769670686301094,12,7,0.00424278366676433,0.01566490220760051,0.01142211854083618,15,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
DEU,Germany,Europe & Central Asia,0.02077829117254713,0.1151313925456419,0.08384050242420146,0.028172085532785558,0.06714710591760364,0.038975020384818086,12,7,0.02555291052233535,0.06116763500109676,0.035614724478761406,4,No top-two China export-destination exposure,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
DNK,Denmark,Europe & Central Asia,0.01412703751726966,-0.01470387334782035,0.04304281716761241,0.015542529975782152,0.03747691090629884,0.021934380930516684,12,7,0.022945872989955,0.04205930686543922,0.01911343387548422,6,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
DOM,Dominican Republic,Latin America & Caribbean,0.02183560151681685,-0.09306687555342748,0.14317174045745867,0.004502164214677295,0.0285368677153137,0.024034703500636405,12,7,0.00358463431506203,0.02053675187417594,0.01695211755911391,3,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
DZA,Algeria,Middle East & North Africa,0.01077484373227195,-0.05948055685893078,0.15715929898076125,0.006325189953626754,0.02414756808491272,0.017822378131285968,12,7,0.00632158850462739,0.02414110408667012,0.017819515582042728,10,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
ECU,Ecuador,Latin America & Caribbean,0,0.20769816580400277,0.06568791647861452,0.01123054986394269,0.03481675017598258,0.023586200312039896,12,7,0.01122358328152149,0.03469993960218337,0.023476356320661883,3,No top-two China export-destination exposure,FALSE,FALSE,TRUE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
EGY,Egypt,Middle East & North Africa,4.302991262874992e-5,-0.11517728229086052,0.19873403634230044,0.012044993363524745,0.03760285994025085,0.025557866576726106,12,7,0.00869249750246359,0.03117526678889661,0.022482769286433023,6,No top-two China export-destination exposure,TRUE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
ESP,Spain,Europe & Central Asia,0.01106582208228855,-0.0248153583638556,0.03859686537007523,0.008315032673314444,0.019159433946898546,0.010844401273584102,12,7,0.00644077649831142,0.0158967241612474,0.009455947662935978,10,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
EST,Estonia,Europe & Central Asia,0.01319267326066891,0.0318293585034504,0.03378200614351373,0.006528515856467914,0.014333511693759692,0.007804995837291778,12,7,0.00497582216654997,0.01112630654785184,0.006150484381301869,15,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
FIN,Finland,Europe & Central Asia,0.00890954681738182,-0.03220472712354618,0.05290319984496598,0.04050823159767172,0.05337109531378077,0.01286286371610905,12,7,0.04116499814371633,0.05272633609085587,0.011561337947139538,4,No top-two China export-destination exposure,FALSE,TRUE,FALSE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
FJI,Fiji,East Asia & Pacific,0.01763675524167471,-0.16549330601958837,0.17484963271760975,0.003606790142602984,0.027216729311866122,0.023609939169263138,12,7,0.00322585468183558,0.01907650026795953,0.015850645586123948,5,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
FRA,France,Europe & Central Asia,9.014823272106608e-4,-0.11236743179542934,0.06112865979210555,0.01769891882998502,0.039614954935542936,0.021916036105557916,12,7,0.01780235558586619,0.03471581523438163,0.016913459648515438,7,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
GAB,Gabon,Sub-Saharan Africa,0,0.20612310721219151,0.05915545923812627,0.10670162235416246,0.0906652384058759,-0.01603638394828656,12,7,0.10669953399757502,0.09065808531653748,-0.016041448681037546,2,China top-two export destination post-2009,FALSE,TRUE,FALSE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
GBR,United Kingdom,Europe & Central Asia,0.00607657480610668,-0.01546957489756982,0.07082720835402861,0.01378464832187262,0.03617600227931215,0.022391353957439526,12,7,0.012485732137988,0.02778578191307207,0.015300049775084068,7,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
GEO,Georgia,Europe & Central Asia,0.03133023266048371,0.08769621223793285,0.11559146855233632,0.006338253872737862,0.01331637055584681,0.006978116683108948,12,7,0.00621216958793633,0.01318302014996119,0.00697085056202486,14,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
GHA,Ghana,Sub-Saharan Africa,0,-0.05956050903272351,0.0888293573362009,0.01722112384441276,0.05288536713316458,0.03566424328875182,12,7,0.01722067388434966,0.05287856168381658,0.03565788779946692,3,No top-two China export-destination exposure,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
GIN,Guinea,Sub-Saharan Africa,0,-0.01574143879846479,0.07139291730238684,0.012899025269316659,0.015491571213329036,0.002592545944012377,12,7,0.01289787097589913,0.0154911763404779,0.0025933053645787706,10,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
GRC,Greece,Europe & Central Asia,0.00845619441315513,-0.31961833156102565,0.03973985415336561,0.005020145819874524,0.011422120345190696,0.006401974525316172,12,7,0.0036703954542318,0.01102230808818124,0.00735191263394944,10,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
GTM,Guatemala,Latin America & Caribbean,0.02744237807038138,-0.0963609785714366,0.06185335094780857,0.003056407451768164,0.007180323555591299,0.004123916103823136,12,7,0.00291232096098429,0.00656159559413631,0.0036492746331520205,11,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
GUY,Guyana,Latin America & Caribbean,0.01032584662602776,-0.0106895783954651,0.04248102607496656,0.007884289050796387,0.015914271834199287,0.0080299827834029,12,7,0.00788426947037567,0.01591378809518881,0.00802951862481314,8,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
