variable,label,role,brazil_pre_mean,synthetic_pre_mean,brazil_minus_synthetic,standardized_difference,included_in_preferred_specification,value_definition,diagnostic_scope
abs_distance_china,Absolute UNGA ideal-point distance to China,Outcome,0.6467778905833333,1.0097270246912726,-0.3629491341079393,-0.4616534816131278,TRUE,1997-2008 mean,"Omega-weighted pre-treatment values; descriptive. The preferred specification uses no covariates, so only the outcome enters estimation."
perc_trade_with_china,Export share to China,Descriptive covariate,0.5548997782530728,-0.13729278478203327,0.692192563035106,2.4453091257781576,FALSE,1997-2008 mean,"Omega-weighted pre-treatment values; descriptive. The preferred specification uses no covariates, so only the outcome enters estimation."
perc_trade_with_us,Export share to the United States,Descriptive covariate,0.08860337421206912,0.04165961284205849,0.046943761370010634,0.09381160556596821,FALSE,1997-2008 mean,"Omega-weighted pre-treatment values; descriptive. The preferred specification uses no covariates, so only the outcome enters estimation."
pci_cur,Per-capita income,Descriptive covariate,-0.23350518383315028,-0.09203216691186453,-0.14147301692128575,-0.3545999529218365,FALSE,1997-2008 mean,"Omega-weighted pre-treatment values; descriptive. The preferred specification uses no covariates, so only the outcome enters estimation."
gpi,Power index,Descriptive covariate,0.17857519706566746,-0.032525281357089514,0.21110047842275698,0.3995904681455855,FALSE,1997-2008 mean,"Omega-weighted pre-treatment values; descriptive. The preferred specification uses no covariates, so only the outcome enters estimation."
