specification,estimate,se_placebo,ci_95_low,ci_95_high,p_normal_two_sided,rmspe_pre,rmspe_post,rmspe_ratio,n_units,n_donors,n_pre_years,n_post_years,status,error,rank_one_sided_negative,rank_two_sided_absolute,rank_denominator,p_rank_one_sided_negative,p_rank_two_sided_absolute,brazil_pre_treatment_mean,estimate_as_percent_of_pre_mean,se_replications,se_seed,smoke_test,source
ungadm_no_covariates,-0.33055290591675995,0.1251452893905264,-0.5758331659570342,-0.08527264587648573,0.008257559300511077,0.05784348982588361,0.34437580747246305,5.953579365786518,96,95,12,7,estimated,,3,5,96,0.03125,0.052083333333333336,0.836545155415565,-39.51405417589842,20000,20260520,FALSE,Locally estimated; no-covariate specification; same replication count and seed as the BSV pipeline SE.
