analysis_version,run_timestamp,target_store,unga_file,unga_file_sha256,synth_data_sha256,trade_data_goods_ranked_sha256,helper_sha256,script_sha256,parallel_cores,note
2026-08-28-v1,2026-08-28 18:12:13 -03,_targets,/Users/manoelgaldino/Documents/DCP/Papers/RDD Trade/red_trade/raw data/dataverse_files-2/IdealpointestimatesAll_Jun2024.csv,94ce7440bdba9252b2f4294333291585748dfe84dbaf56fe9f26e1af38f66198,f2612d65d959db9023760f19388055deb56f641c5846b3e198c48e74a71e4490,aeb5cbf400b012f17dad845206d7a8b5d16da0d1db3c93a6c87583fb69e6fd69,6d7cd66cde191c2748e9310359506ce1398cb8897a606803647cb0a46e2261f7,69405672d30c6cb60856bf3eed963a3557942699b556f7a4fb00c123e25cecf2,8,Leitura somente de targets existentes; tar_make() nao foi executado; a inferencia reportada usa ranks placebo-in-space exatos.
