replication,placebo_att
1,0.05813131875994653
2,-0.02112029599767251
3,0.12478914382072766
4,0.1081211468445071
5,-0.027732571168985164
6,-0.06283411562602974
7,0.014432901943384192
8,-0.008538716780249957
9,0.0171035657626292
10,-0.026488029960205283
11,-0.04944888781273383
12,-0.007994341505708533
13,0.08401971181319562
14,-0.055806564808916596
15,0.026480016544366533
16,-0.039033975290351366
17,-0.09007799365565078
18,-0.050433320697216316
19,-0.005154447313683103
20,-0.011140902854531842
21,0.07421202507946181
22,0.1113015806761791
23,-0.05979251611584796
24,0.10735434707593655
25,0.10874079456962517
26,0.05850714724778287
27,0.013238065046563737
28,0.03831861308587193
29,0.04058169410956777
30,0.07411994786580686
31,-0.06384989999880786
32,-0.058878299833278774
33,0.037887302250730684
34,0.05985054035394826
35,0.01807477457068101
36,0.004305759602903497
37,-0.04879614341033087
38,0.046867382871634666
39,-0.023916563933322945
40,0.12793781663803172
41,0.11218100132207963
42,-0.044247525706947684
43,0.039525703495029395
44,0.034814166009106536
45,-0.07208461031816235
46,-0.1155644798569117
47,0.055537456656372115
48,0.042010777303395454
49,-0.08075239994741534
50,-0.01429123301781867
51,-0.04726347244876329
52,-0.037189713218318446
53,-0.07266253907842551
54,-0.08204693296099694
55,-0.064656009126485
56,-0.027569866664084952
57,0.03358473216694255
58,-0.11036648718408086
59,3.0312077814537153e-4
60,-0.05437416084192093
61,-0.04395901540944122
62,-0.036304490014472224
63,-0.08093575279974118
64,0.02463262506350712
65,0.008857503653118201
66,-0.002077127368468065
67,-0.053995110232198634
68,0.032059957947507434
69,-0.05746578063090531
70,0.022118485064008292
71,0.0620342806417601
72,-0.013590856672859962
73,-0.08640787749247542
74,-0.019626326099314056
75,0.05577120059106425
76,0.04451002867844687
77,0.11710770951619605
78,-0.002574904936912887
79,0.002815706845619631
80,-0.053680256746244395
81,0.0030329970667844685
82,0.014950833761982188
83,-0.040947381242211534
84,0.13065851821780072
85,0.017822780591308977
86,0.010102653792967011
87,0.057342783727947676
88,-5.635565910399667e-4
89,-0.12404769043572117
90,-0.13462484385271428
91,0.017738879088106844
92,-0.012325453572526214
93,0.043003588628149375
94,-0.018655112357215564
95,0.01593590863460385
96,0.049336598424248604
97,0.003063643897367164
98,-0.010815849651182152
99,-0.008639565150811608
100,0.0428673927897084
101,-0.03866282963471464
102,0.037039952362503195
103,-0.011705417306794474
104,-0.011535140603880781
105,0.09107447036089719
