specification,estimate,rmspe_pre,rmspe_post,rmspe_ratio,n_units,n_donors,n_pre_years,n_post_years,status,error,inference
Latin America donors; no effective covariate adjustment,-0.32572238666722814,0.06874150575266227,0.38153002410153253,5.55021336707854,20,19,12,7,estimated,,Point estimate only
