metric,min_duration_years,specification,event_time,count,att,se,ci_lo,ci_hi
m2_goods_exports_itpde,3,clean_single_spell,17,4,-0.08874302693380523,0.15129632221998082,-0.3852838184849676,0.2077977646173572
m2_goods_exports_itpde,3,clean_single_spell,18,3,0.24463612034717538,0.07323817884340504,0.10108928981410151,0.38818295088024923
m2_goods_exports_itpde,3,clean_single_spell,19,2,0.1551217089303103,0.18929490654037112,-0.21589630788881709,0.5261397257494377
m2_goods_exports_itpde,3,clean_single_spell,20,2,-0.022510470800154447,0.31989547839333893,-0.6495056084510987,0.6044846668507898
m2_goods_exports_itpde,3,risk_set_restricted,-27,1,-0.02103386138925689,0.045273331804246,-0.10976959172557905,0.06770186894706527
m2_goods_exports_itpde,3,risk_set_restricted,-26,3,-0.027914517598397814,0.07751124971015402,-0.17983656703029968,0.12400753183350406
m2_goods_exports_itpde,3,risk_set_restricted,-25,4,-0.04660790413317162,0.05192294510131178,-0.1483768765317427,0.05516106826539946
m2_goods_exports_itpde,3,risk_set_restricted,-24,4,0.03884979875256056,0.10991640061042117,-0.17658634644386492,0.25428594394898607
m2_goods_exports_itpde,3,risk_set_restricted,-23,6,0.04282914337242164,0.08866220339354096,-0.13094877527891863,0.2166070620237619
m2_goods_exports_itpde,3,risk_set_restricted,-22,9,-0.019703793536655828,0.05989499253080189,-0.13709797889702752,0.09769039182371587
m2_goods_exports_itpde,3,risk_set_restricted,-21,10,0.1563660894489371,0.05378222672871017,0.050952925060665163,0.261779253837209
m2_goods_exports_itpde,3,risk_set_restricted,-20,13,-0.03305555732958488,0.03976748332221863,-0.1109998246411334,0.04488870998196364
m2_goods_exports_itpde,3,risk_set_restricted,-19,15,-0.015353672614163308,0.048279409588574816,-0.10998131540776994,0.07927397017944333
m2_goods_exports_itpde,3,risk_set_restricted,-18,17,-0.02865396949677614,0.03963631785504711,-0.10634115249266847,0.0490332134991162
m2_goods_exports_itpde,3,risk_set_restricted,-17,22,-0.025517431294027317,0.039376312808570874,-0.10269500439882623,0.05166014181077159
m2_goods_exports_itpde,3,risk_set_restricted,-16,25,-0.008825384370291652,0.03870964887171248,-0.0846962961588481,0.0670455274182648
m2_goods_exports_itpde,3,risk_set_restricted,-15,26,-0.02437696595476489,0.03791855487728015,-0.09869733351423399,0.0499434016047042
m2_goods_exports_itpde,3,risk_set_restricted,-14,30,-0.005194710677276382,0.02704836768428258,-0.05820951133847023,0.04782008998391747
m2_goods_exports_itpde,3,risk_set_restricted,-13,33,-0.04845762708630206,0.0331181245231096,-0.11336915115159688,0.016453896978992764
m2_goods_exports_itpde,3,risk_set_restricted,-12,35,-0.00234069708343726,0.0323779007372642,-0.06580138252847509,0.06111998836160057
m2_goods_exports_itpde,3,risk_set_restricted,-11,36,-0.03802965148616935,0.025059253894269277,-0.08714578911893714,0.011086486146598427
m2_goods_exports_itpde,3,risk_set_restricted,-10,37,0.0022564379512972736,0.027443883410896264,-0.05153357353405941,0.05604644943665395
m2_goods_exports_itpde,3,risk_set_restricted,-9,39,0.03968987088795224,0.02843746931307392,-0.016047568965672644,0.09542731074157712
m2_goods_exports_itpde,3,risk_set_restricted,-8,39,0.046292518977986113,0.02698254255098455,-0.0065932644219436065,0.09917830237791583
m2_goods_exports_itpde,3,risk_set_restricted,-7,39,0.027084036414480723,0.029516282908059247,-0.030767878085315403,0.08493595091427684
m2_goods_exports_itpde,3,risk_set_restricted,-6,37,-0.01557064818989326,0.026497407303191275,-0.06750556650414816,0.036364270124361636
m2_goods_exports_itpde,3,risk_set_restricted,-5,39,0.021330233031219125,0.024901741251129688,-0.027477179820995064,0.07013764588343331
m2_goods_exports_itpde,3,risk_set_restricted,-4,38,-0.01724197495956539,0.026842039760143675,-0.069852372889447,0.03536842297031621
m2_goods_exports_itpde,3,risk_set_restricted,-3,38,-0.0015988973107654804,0.027754366954305932,-0.0559974565412051,0.05279966191967415
m2_goods_exports_itpde,3,risk_set_restricted,-2,38,0.03007139027807974,0.024307428094901946,-0.01757116878792807,0.07771394934408755
m2_goods_exports_itpde,3,risk_set_restricted,-1,37,-0.02241152223920604,0.02711853687197036,-0.07556385450826794,0.03074081002985586
m2_goods_exports_itpde,3,risk_set_restricted,0,39,-7.109844162965834e-4,0.021273337907903256,-0.04240672671578696,0.04098475788319379
m2_goods_exports_itpde,3,risk_set_restricted,1,39,-0.04702277047792722,0.027625210238777162,-0.10116818254593046,0.007122641590076022
m2_goods_exports_itpde,3,risk_set_restricted,2,39,-0.07167810331281822,0.036599473781698845,-0.14341307192494795,5.68652993115093e-5
m2_goods_exports_itpde,3,risk_set_restricted,3,39,-0.07214241827321463,0.040659500312917596,-0.1518350388865331,0.007550202340103854
m2_goods_exports_itpde,3,risk_set_restricted,4,33,-0.1018130984653587,0.05223536644906425,-0.20419441670552463,5.682197748072271e-4
m2_goods_exports_itpde,3,risk_set_restricted,5,34,-0.12192871228418051,0.04289418828384257,-0.20600132132051194,-0.03785610324784908
m2_goods_exports_itpde,3,risk_set_restricted,6,34,-0.1319231985899833,0.054014277345870075,-0.23779118218788864,-0.026055214992077955
m2_goods_exports_itpde,3,risk_set_restricted,7,33,-0.13243800410108839,0.05922130723774027,-0.24851176628705932,-0.016364241915117456
m2_goods_exports_itpde,3,risk_set_restricted,8,31,-0.1378508573711839,0.06197799271919885,-0.25932772310081365,-0.016373991641554175
m2_goods_exports_itpde,3,risk_set_restricted,9,32,-0.14068379882159548,0.05711722268617251,-0.2526335552864936,-0.028734042356697367
m2_goods_exports_itpde,3,risk_set_restricted,10,29,-0.10331852714380961,0.06367124639672565,-0.2281141700813919,0.021477115793772664
m2_goods_exports_itpde,3,risk_set_restricted,11,25,-0.15385264032785084,0.07526478380075806,-0.30137161657733663,-0.006333664078365053
m2_goods_exports_itpde,3,risk_set_restricted,12,21,-0.08424279766668577,0.08583652682435372,-0.25248239024241903,0.08399679490904752
m2_goods_exports_itpde,3,risk_set_restricted,13,21,-0.06584905536650837,0.07139478444582378,-0.20578283288032298,0.07408472214730624
m2_goods_exports_itpde,3,risk_set_restricted,14,18,-0.15546792906533546,0.11761571793665139,-0.3859947362211722,0.07505887809050127
m2_goods_exports_itpde,3,risk_set_restricted,15,14,-0.17271304699886664,0.12287530483711667,-0.4135486444796153,0.06812255048188204
m2_goods_exports_itpde,3,risk_set_restricted,16,12,-0.23073040108824597,0.15793950571812967,-0.54029183229578015,0.07883103011928819
m2_goods_exports_itpde,3,risk_set_restricted,17,8,-0.20728325631060923,0.17350755891298103,-0.547358071780052,0.13279155915883356
m2_goods_exports_itpde,3,risk_set_restricted,18,7,-0.15894281596814902,0.22061049051616768,-0.5913393773798377,0.2734537454435396
m2_goods_exports_itpde,3,risk_set_restricted,19,5,-0.14441231416626407,0.19887167077865622,-0.5342007888924303,0.2453761605599021
