iso3c,country_name,year,trade_rank_row_present,trade_rank_observed,n_top_ties,top_partner,top_export_value,rank_CHN,rank_USA,china_top_status,previous_china_top_status,china_top_period_start,china_top_period_id,unga_row_present,outcome_observed,ideal_point_all,q50_percent_all,china_ideal,abs_distance_china,us_agree,china_agree,qualifying_period,china_top,country_role,first_qualifying_entry,first_treat,n_qualifying_periods,main_risk_set_eligible,main_estimation_candidate,untreated_observations,treated_observations,main_estimation_included,row_status
BHR,Bahrain,2003,TRUE,TRUE,1,USA,314.8534449999999,18,1,0,0,FALSE,,TRUE,TRUE,-1.277513,-1.258194,-0.9323112,0.32588280000000003,0.1052632,0.9466667,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2004,TRUE,TRUE,1,SAU,508.1244999999999,13,2,0,0,FALSE,,TRUE,TRUE,-1.184462,-1.17324,-0.817833,0.35540700000000003,0.08333333,0.915493,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2005,TRUE,TRUE,1,SAU,654.251532,21,3,0,0,FALSE,,TRUE,TRUE,-1.066893,-1.060906,-0.7103264,0.3505795999999999,0.08333333,0.9305556,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2006,TRUE,TRUE,1,SAU,743.0413499999997,25,3,0,0,FALSE,,TRUE,TRUE,-0.8452946,-0.8489593,-0.8486401,3.1919999999996396e-4,0.07608696,0.9111111,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2007,TRUE,TRUE,1,SAU,912.4268419999999,25,3,0,0,FALSE,,TRUE,TRUE,-0.8433387,-0.8360024,-0.613176,0.22282639999999998,0.06329114,0.8974359,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2008,TRUE,TRUE,1,IND,1585.9825580000004,23,4,0,0,FALSE,,TRUE,TRUE,-1.04945,-1.041295,-0.6454301,0.3958649000000001,0.05263158,0.8648649,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2009,TRUE,TRUE,1,SAU,1009.0077740000002,9,4,0,0,FALSE,,TRUE,TRUE,-0.962622,-0.9542353,-0.6217243,0.332511,0.07462687,0.880597,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2010,TRUE,TRUE,1,SAU,1331.6855350000003,11,7,0,0,FALSE,,TRUE,TRUE,-0.9418636,-0.9369136,-0.8489467,0.08796689999999996,0.1343284,0.9253731,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2011,TRUE,TRUE,1,SAU,1656.8827030000002,9,7,0,0,FALSE,,TRUE,TRUE,-0.7238585,-0.7246692,-0.754455,0.029785799999999973,0.1764706,0.7794118,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2012,TRUE,TRUE,1,SAU,1681.717585,10,6,0,0,FALSE,,TRUE,TRUE,-0.9807499,-0.9774798,-0.8510257,0.1264541,0.1594203,0.8358209,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2013,TRUE,TRUE,1,SAU,2015.9187799999995,2,4,0,0,FALSE,,TRUE,TRUE,-0.7050289,-0.7013778,-0.5016398,0.19973800000000008,0.140625,0.828125,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2014,TRUE,TRUE,1,JPN,2918.4865600000003,18,5,0,0,FALSE,,TRUE,TRUE,-0.8394237,-0.8323365,-0.8419434,0.009606899999999974,0.164557,0.8846154,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2015,TRUE,TRUE,1,SAU,2340.5286009999995,18,2,0,0,FALSE,,TRUE,TRUE,-0.8133209,-0.8024713,-0.2373872,0.5650841,0.1917808,0.7638889,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2016,TRUE,TRUE,1,SAU,1647.4906979999998,28,3,0,0,FALSE,,TRUE,TRUE,-0.7482331,-0.7418457,-0.4583549,0.28349080000000004,0.2179487,0.7662338,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2017,TRUE,TRUE,1,ARE,2319.2956249999997,7,3,0,0,FALSE,,TRUE,TRUE,-0.6447224,-0.6346211,-0.3641752,0.2704459000000001,0.1777778,0.8333333,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2018,TRUE,TRUE,1,ARE,3274.560774000001,10,4,0,0,FALSE,,TRUE,TRUE,-0.5979766,-0.5886644,-0.5071276,0.08153679999999996,0.1789474,0.827957,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2019,TRUE,TRUE,1,ARE,4370.467923999999,8,4,0,0,FALSE,,TRUE,TRUE,-0.5609203,-0.552951,-0.3713594,0.18159159999999996,0.1648352,0.7977528,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2020,TRUE,TRUE,1,ARE,2474.6619339999997,11,4,0,0,FALSE,,TRUE,TRUE,-0.5319016,-0.5222699,-0.5869334,0.0646635000000001,0.1979167,0.7978723,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2021,TRUE,TRUE,1,SAU,3123.856998,10,3,0,0,FALSE,,TRUE,TRUE,-0.4903743,-0.4839229,-0.2669331,0.2169898,0.2105263,0.7792208,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHR,Bahrain,2022,TRUE,TRUE,1,SAU,2770.2907099999998,20,3,0,0,FALSE,,TRUE,TRUE,-0.7603483,-0.7601071,-1.086565,0.32645789999999997,0.2643678,0.7906977,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,1990,TRUE,TRUE,1,DEU,96.88900000000001,,12,0,,FALSE,,TRUE,TRUE,0.04113175,0.04158667,-0.143984,0.18557067,0.1547619,0.8690476,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,1991,TRUE,TRUE,1,USA,386.912988,,1,0,0,FALSE,,TRUE,TRUE,-0.2365918,-0.2285921,-0.2905311,0.061938999999999994,0.1527778,0.8857143,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,1992,TRUE,TRUE,1,USA,463.518947,,1,0,0,FALSE,,TRUE,TRUE,-0.2722426,-0.2678424,-0.7378384,0.469996,0.1454545,0.75,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,1993,TRUE,TRUE,1,USA,260.38313099999993,41,1,0,0,FALSE,,TRUE,TRUE,-0.1578676,-0.1487148,-1.468695,1.3199802,0.203125,0.8064516,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,1994,TRUE,TRUE,1,USA,132.061182,,1,0,0,FALSE,,TRUE,TRUE,0.06290065,0.0633654,-1.684626,1.7479913999999999,0.3283582,0.7384615,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,1995,TRUE,TRUE,1,USA,152.774252,12,1,0,0,FALSE,,TRUE,TRUE,0.2678047,0.2671444,-1.565179,1.8323234000000002,0.2727273,0.6756757,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,1996,TRUE,TRUE,1,USA,157.73549799999995,70,1,0,0,FALSE,,TRUE,TRUE,0.01332191,0.01224905,-1.316512,1.32876105,0.3285714,0.7571429,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,1997,TRUE,TRUE,1,USA,188.25543299999998,95,1,0,0,FALSE,,TRUE,TRUE,-0.119917,-0.1132854,-1.181073,1.0677876,0.2647059,0.7794118,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,1998,TRUE,TRUE,1,USA,199.35174800000007,92,1,0,0,FALSE,,TRUE,TRUE,-0.1851954,-0.1778605,-0.4062771,0.2284166,0.2333333,0.7413793,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,1999,TRUE,TRUE,1,USA,266.68509700000004,,1,0,0,FALSE,,TRUE,TRUE,-0.1872106,-0.1834912,-0.6530834,0.4695922,0.2063492,0.7142857,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2000,TRUE,TRUE,1,USA,329.248376,129,1,0,0,FALSE,,TRUE,TRUE,-0.3317896,-0.3298613,-0.7212266,0.3913653,0.2272727,0.8181818,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2001,TRUE,TRUE,1,USA,308.60376299999984,100,1,0,0,FALSE,,TRUE,TRUE,-0.1939692,-0.1889928,-0.5587573,0.36976450000000005,0.1694915,0.7966102,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2002,TRUE,TRUE,1,USA,416.8186540000001,88,1,0,0,FALSE,,TRUE,TRUE,-0.3264148,-0.320288,-0.5099596,0.18967159999999994,0.1643836,0.8450704,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2003,TRUE,TRUE,1,USA,449.04381299999966,34,1,0,0,FALSE,,TRUE,TRUE,-0.2765999,-0.2728925,-0.9323112,0.6594187,0.173913,0.8382353,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2004,TRUE,TRUE,1,USA,555.5773059999999,37,1,0,0,FALSE,,TRUE,TRUE,-0.4391342,-0.4348698,-0.817833,0.38296320000000006,0.07246377,0.8529412,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2005,TRUE,TRUE,1,ESP,790.972978,72,2,0,0,FALSE,,TRUE,TRUE,-0.5052772,-0.503535,-0.7103264,0.20679140000000007,0.08695652,0.884058,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2006,TRUE,TRUE,1,ESP,533.73991,71,2,0,0,FALSE,,TRUE,TRUE,-0.1600701,-0.159288,-0.8486401,0.6893521,0.1428571,0.8539326,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2007,TRUE,TRUE,1,USA,444.2885419999998,17,1,0,0,FALSE,,TRUE,TRUE,-0.162489,-0.1583743,-0.613176,0.4548017000000001,0.1392405,0.8589744,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2008,TRUE,TRUE,1,SGP,541.718839,37,3,0,0,FALSE,,TRUE,TRUE,-0.2474868,-0.2473537,-0.6454301,0.3980764,0.1571429,0.8382353,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2009,TRUE,TRUE,1,USA,749.918647,53,1,0,0,FALSE,,TRUE,TRUE,-0.4319426,-0.4236522,-0.6217243,0.19807210000000003,0.1076923,0.8461538,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2010,TRUE,TRUE,1,USA,703.705875,25,1,0,0,FALSE,,TRUE,TRUE,-0.327219,-0.319368,-0.8489467,0.5295787000000001,0.1969697,0.8769231,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2011,TRUE,TRUE,1,SGP,851.457694,7,2,0,0,FALSE,,TRUE,TRUE,-0.3004704,-0.2977754,-0.754455,0.45667959999999996,0.2424242,0.8030303,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2012,TRUE,TRUE,1,SGP,720.8267239999999,8,3,0,0,FALSE,,TRUE,TRUE,-0.3466425,-0.3359202,-0.8510257,0.5151055,0.2089552,0.8307692,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2013,TRUE,TRUE,1,CIV,1461.066605,59,2,0,0,FALSE,,TRUE,TRUE,-0.3067276,-0.2985041,-0.5016398,0.20313569999999997,0.2096774,0.8225806,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2014,TRUE,TRUE,1,COG,907.367222,41,5,0,0,FALSE,,TRUE,TRUE,-0.3371416,-0.3317245,-0.8419434,0.5102189,0.2133333,0.8243243,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2015,TRUE,TRUE,1,GAB,785.2382620000001,14,4,0,0,FALSE,,TRUE,TRUE,-0.4481467,-0.4426333,-0.2373872,0.20524610000000001,0.2307692,0.75,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2016,TRUE,TRUE,1,POL,270.61892900000004,5,3,0,0,FALSE,,TRUE,TRUE,-0.4594138,-0.4469685,-0.4583549,0.011386400000000019,0.2727273,0.7236842,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2017,TRUE,TRUE,1,POL,283.194143,11,2,0,0,FALSE,,TRUE,TRUE,-0.5292001,-0.5222653,-0.3641752,0.15809010000000007,0.1764706,0.8117647,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2018,TRUE,TRUE,1,NAM,429.946164,18,2,0,0,FALSE,,TRUE,TRUE,-0.2917088,-0.28294010000000003,-0.5071276,0.22418749999999998,0.1935484,0.7802198,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2019,TRUE,TRUE,1,POL,411.414266,4,2,0,0,FALSE,,TRUE,TRUE,-0.3131317,-0.3091638,-0.3713594,0.06219560000000002,0.1931818,0.8023256,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2020,TRUE,TRUE,1,USA,201.83929800000007,7,1,0,0,FALSE,,TRUE,TRUE,-0.2393954,-0.2341503,-0.5869334,0.3527831,0.202381,0.7804878,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2021,TRUE,TRUE,1,USA,284.86814399999986,12,1,0,0,FALSE,,TRUE,TRUE,-0.3743145,-0.3611512,-0.2669331,0.09421810000000003,0.2238806,0.7941176,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BHS,Bahamas,2022,TRUE,TRUE,1,USA,1311.8709630000003,16,1,0,0,FALSE,,TRUE,TRUE,-0.1974629,-0.1926134,-1.086565,0.8939516000000001,0.36,0.7702703,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,1992,TRUE,TRUE,1,HRV,79.927369,,4,0,,FALSE,,TRUE,TRUE,-0.1896749,-0.1700676,-0.7378384,0.5677708,0.1666667,0.8571429,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,1993,TRUE,TRUE,1,ROU,15.271971,26,4,0,0,FALSE,,TRUE,TRUE,-0.0161259,-0.007748458,-1.468695,1.460946542,0.1785714,0.8214286,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,1994,TRUE,TRUE,1,DEU,8.830999999999998,,3,0,0,FALSE,,TRUE,TRUE,0.1362362,0.1339916,-1.684626,1.8186176,0.40625,0.75,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,1995,TRUE,TRUE,1,ITA,13.984442999999997,34,5,0,0,FALSE,,TRUE,TRUE,0.6412024,0.6401771,-1.565179,2.2053561000000004,0.3666667,0.7118644,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,1996,TRUE,TRUE,1,HRV,63.03770200000002,,5,0,0,FALSE,,TRUE,TRUE,0.6016989,0.599026,-1.316512,1.9155379999999997,0.3442623,0.6229508,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,1997,TRUE,TRUE,1,HRV,136.1485630000001,,7,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,29,0,FALSE,risk_set_missing_outcome
BIH,Bosnia & Herzegovina,1998,TRUE,TRUE,1,HRV,151.09344500000006,36,10,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,29,0,FALSE,risk_set_missing_outcome
BIH,Bosnia & Herzegovina,1999,TRUE,TRUE,1,ITA,174.34053600000001,35,11,0,0,FALSE,,TRUE,TRUE,0.7792373,0.7785156,-0.6530834,1.4315989999999998,0.4883721,0.372093,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2000,TRUE,TRUE,1,ITA,227.80244999999988,23,8,0,0,FALSE,,TRUE,TRUE,0.6807943,0.6776238,-0.7212266,1.3988504000000002,0.5294118,0.5294118,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2001,TRUE,TRUE,1,ITA,233.09424099999993,35,10,0,0,FALSE,,TRUE,TRUE,1.1502,1.140766,-0.5587573,1.6995233,0.5833333,0.3428571,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2002,TRUE,TRUE,1,ITA,278.842311,40,8,0,0,FALSE,,TRUE,TRUE,1.090104,1.088084,-0.5099596,1.5980436,0.3484848,0.4920635,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2003,TRUE,TRUE,1,ITA,348.745311,48,12,0,0,FALSE,,TRUE,TRUE,0.9229547,0.9199354,-0.9323112,1.8522466,0.3333333,0.5540541,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2004,TRUE,TRUE,1,HRV,347.5231409999999,47,19,0,0,FALSE,,TRUE,TRUE,0.9541936,0.9510006,-0.817833,1.7688336,0.3521127,0.5285714,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2005,TRUE,TRUE,1,HRV,450.5815040000001,8,9,0,0,FALSE,,TRUE,TRUE,1.007151,1.004893,-0.7103264,1.7152194,0.4230769,0.5294118,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2006,TRUE,TRUE,1,HRV,599.1367630000002,8,15,0,0,FALSE,,TRUE,TRUE,0.8839212,0.8853321,-0.8486401,1.7339722,0.2857143,0.5487805,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2007,TRUE,TRUE,1,HRV,730.448393000001,19,20,0,0,FALSE,,TRUE,TRUE,0.950209,0.9541765,-0.613176,1.5673525000000001,0.3194444,0.6056338,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2008,TRUE,TRUE,1,HRV,816.0636479999998,33,16,0,0,FALSE,,TRUE,TRUE,0.9851182,0.9816112,-0.6454301,1.6270413000000001,0.2916667,0.5428571,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2009,TRUE,TRUE,1,HRV,566.0247389999998,27,18,0,0,FALSE,,TRUE,TRUE,0.7124356,0.7087794,-0.6217243,1.3305037,0.3939394,0.5454545,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2010,TRUE,TRUE,1,HRV,603.6369999999995,26,22,0,0,FALSE,,TRUE,TRUE,0.6416878,0.6422132,-0.8489467,1.4911599,0.3181818,0.6060606,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2011,TRUE,TRUE,1,HRV,747.1047370000002,26,18,0,0,FALSE,,TRUE,TRUE,0.8536463,0.850025,-0.754455,1.6044800000000001,0.5,0.5147059,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2012,TRUE,TRUE,1,HRV,706.9620300000005,24,17,0,0,FALSE,,TRUE,TRUE,0.8423862,0.8400995,-0.8510257,1.6911252,0.3623188,0.5223881,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2013,TRUE,TRUE,1,HRV,757.0359440000007,27,16,0,0,FALSE,,TRUE,TRUE,0.8453392,0.8400392,-0.5016398,1.341679,0.3870968,0.5322581,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2014,TRUE,TRUE,1,ITA,827.8999520000002,23,13,0,0,FALSE,,TRUE,TRUE,0.8535589,0.8582677,-0.8419434,1.7002111,0.3766234,0.4868421,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2015,TRUE,TRUE,1,ITA,737.5005630000004,21,12,0,0,FALSE,,TRUE,TRUE,0.783825,0.7798105,-0.2373872,1.0171976999999999,0.3972603,0.5416667,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2016,TRUE,TRUE,1,ITA,747.2669440000003,22,15,0,0,FALSE,,TRUE,TRUE,0.7929563,0.7887673,-0.4583549,1.2471222,0.4230769,0.5064935,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2017,TRUE,TRUE,1,DEU,805.519858,20,15,0,0,FALSE,,TRUE,TRUE,0.801752,0.7998525,-0.3641752,1.1640276999999999,0.3033708,0.5393258,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2018,TRUE,TRUE,1,DEU,947.4292740000001,19,15,0,0,FALSE,,TRUE,TRUE,0.7396872,0.7429353,-0.5071276,1.2500629,0.2888889,0.5681818,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2019,TRUE,TRUE,1,DEU,873.7949389999998,18,13,0,0,FALSE,,TRUE,TRUE,0.7480208,0.7459599,-0.3713594,1.1173193000000001,0.3186813,0.5168539,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2020,TRUE,TRUE,1,DEU,876.3771700000001,18,14,0,0,FALSE,,TRUE,TRUE,0.6267884,0.6239893,-0.5869334,1.2109227,0.3229167,0.5851064,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2021,TRUE,TRUE,1,ITA,1265.7472599999994,15,10,0,0,FALSE,,TRUE,TRUE,0.6923863,0.6907866,-0.2669331,0.9577197,0.3684211,0.5584416,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BIH,Bosnia & Herzegovina,2022,TRUE,TRUE,1,HRV,1484.6528070000004,15,8,0,0,FALSE,,TRUE,TRUE,0.8549322,0.856366,-1.086565,1.942931,0.5465116,0.4470588,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,29,0,TRUE,included_estimation
BLM,St. Barthélemy,2013,TRUE,TRUE,1,DEU,1.8904269999999999,,,0,,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
BLM,St. Barthélemy,2014,TRUE,TRUE,1,CMR,2.367077,,,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
BLM,St. Barthélemy,2015,TRUE,TRUE,1,CMR,12.148695,,,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
BLM,St. Barthélemy,2016,TRUE,TRUE,1,FRA,3.1548399999999996,,,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
BLM,St. Barthélemy,2017,TRUE,TRUE,1,CMR,11.422791,,,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
BLM,St. Barthélemy,2018,TRUE,TRUE,1,DEU,2.738481,,,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
BLM,St. Barthélemy,2019,TRUE,TRUE,1,CMR,24.917099,,,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
BLM,St. Barthélemy,2020,TRUE,TRUE,1,CMR,44.18636400000001,,,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
BLM,St. Barthélemy,2021,TRUE,TRUE,1,CMR,22.550174,,,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
BLM,St. Barthélemy,2022,TRUE,TRUE,1,NGA,363.724071,,,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
