replication,placebo_att
1,3.5932630183766606e-4
2,-0.006742043285939534
3,-0.03747732524627547
4,0.1188503575773251
5,-0.054675465214322254
6,-0.03802328195590661
7,0.038413418408750434
8,-0.07568233350520237
9,-0.004066522847188142
10,-0.09454134749626422
11,-0.024673155819430723
12,-0.08367410346753286
13,-0.008673212390959223
14,-0.01487136185163794
15,0.02452283539651736
16,0.011724329486807104
17,-0.00762944652989574
18,-0.013088689869121296
19,-0.04366620387125737
20,-0.005620635688858268
21,0.0637944203570398
22,-0.02520883922357805
23,-0.00788516417723469
24,-0.09814967587061219
25,0.15926014542539355
26,0.11187086646261556
27,-0.1462953005656994
28,-0.10240504129299774
29,0.14213914910523529
30,-0.0852132655840837
31,-0.033609771658379806
32,-0.0335291238481524
33,-0.004345927603818842
34,-0.012065580433854181
35,0.008541500922022197
36,-0.02307278132888301
37,0.0033022564755511947
38,0.09941011261559608
39,0.03849154274422184
40,0.04514196678959184
41,0.1261282324285164
42,-0.06139702293511538
43,0.03479723717700428
44,0.006077125554305028
45,-0.01647340754452165
46,-0.030374586614991927
47,0.05241474803227611
48,0.08400964275040526
49,-0.04562342217696533
50,0.017276342183961273
51,-0.0170171113297825
52,0.04575762147150447
53,-0.08442808742398722
54,-0.042792562531140874
55,-0.05325948987017089
56,-0.0765436324139314
57,-0.0066510080544234206
58,-0.058529746998837826
59,0.030677506881811402
60,-0.02158484070070146
61,-0.014661638501068941
62,-0.10909138165239324
63,0.017925350238356827
64,-0.04510909594226477
65,0.054731561958105523
66,-0.01907828619922705
67,-5.948106930468364e-6
68,-0.019325305138151082
69,-0.025764165732220585
70,0.014883831488837106
71,0.030360516679402517
72,-0.060908080150283206
73,0.1466770385594925
74,0.10822343190520589
75,0.01851618660096206
76,0.033106233727913485
77,0.04681262092696628
78,0.055806522491407794
79,0.032640905679513034
80,0.0010616130834647363
81,0.01438944013100815
82,-0.056207016211712216
83,-0.024337345892752507
84,-0.009266768506251627
85,-0.010037311649167876
86,0.08997746471676629
87,8.119028015559325e-4
88,-0.029473989150742695
89,0.033545858714198476
90,0.026942439245218865
91,-0.015374256371492988
92,-0.008884237484834225
93,0.018238609876304237
94,-0.020752182871445545
95,-0.1105876665376016
96,0.0075516807948238715
97,0.0033929198012804087
98,0.02559136623549899
99,-0.007864071686438854
100,0.07540768366659893
101,-0.00904787938754195
102,0.09709040939649824
103,-0.11862240942681632
104,-0.013446709003317688
105,0.03969982080101621
106,-0.036172724924696774
107,0.039963987424913944
108,0.023362853367422314
109,-0.07295283682943346
110,0.009404924762743443
111,0.03914737478352051
112,-0.037677439636190774
113,0.05480551659740175
114,0.0669336738467569
115,-0.04038641344044541
116,-0.09371397406410667
117,-0.041396235653216075
118,-0.06416808622282386
119,-0.061574890482381094
120,-0.005435467333014393
121,-0.06875259539565794
122,0.0014088006412566502
123,0.06092296631543735
124,-0.037378197905153926
125,-0.015490203955623108
126,0.1021595683716381
127,0.06615338519595562
128,0.07207123817016717
129,0.0035733520175543383
130,-0.046310441620651864
131,0.018891309412375233
132,-0.08181344385322468
133,-0.0010853477791776256
134,0.037885222570935545
135,0.10302638279244972
136,0.025850207036428284
137,-0.07366854261315589
138,0.08276156207254348
139,-0.012554749807137347
140,-0.019660769661786634
141,0.032716740907795513
142,-0.024996009827414484
143,-0.0713958888041153
144,0.1099241212087679
145,-0.0481235105827666
146,-0.030943525637598425
147,0.06262407210711815
148,-0.01076086461603382
149,-0.056908735927629246
150,0.03356963096113991
151,0.014609645193540834
152,-0.010177824455908799
153,-0.009899473285052113
154,0.012824249533280194
155,-0.08249887528278414
156,-0.018247567034269437
157,-0.04653203717623614
158,-0.05923361125271927
159,0.04105517475522946
160,-0.0011144125930302555
161,-0.08588460699899589
162,0.00658329626531391
163,-0.0018738518460650055
164,0.03572107031917627
165,-0.10442558066813833
166,0.0015546208043637627
167,-0.09671266194238107
168,-0.01693893495481446
169,-0.052441570180602644
170,0.03781568313460329
171,0.041229351712239334
172,0.11771552189993147
173,-0.015354498611595196
174,0.028748471916640674
175,0.03680220359626514
176,0.040790382044400164
177,0.049846823727064046
178,0.019845520263593708
179,0.10966670366279171
180,-0.03371475911568583
181,0.11840029887164912
182,0.006083142377810328
183,-0.01516875935608536
184,0.028083261294548613
185,0.00366186113268252
186,0.04306234783295747
187,0.045185592184025666
188,-0.013545731640875823
189,0.016388665033495214
190,-0.04924099147987776
191,0.0660274967387191
192,0.08212792104391299
193,-0.05559475125262502
194,-0.04338326422108747
195,0.006268381218894888
196,-0.0040793495946351704
197,-0.08919319297232083
198,0.09541834691181988
199,-0.0780211838704325
200,0.09242649611698207
201,0.020767809321719566
202,0.01257215010172811
203,-0.002615448099197098
204,-0.02059516106585956
205,-0.0658328949721179
206,0.09507470901667234
207,0.050728876963644996
208,0.07498944323673447
209,-0.0817766034477782
210,-0.04942679132174663
211,-0.0117659382952549
212,-0.07518416713868209
213,0.11489597328528517
214,-0.015016558207371366
215,-0.06194807958727118
216,0.14109616594543337
217,0.001124898343517762
218,-0.14835760166256323
219,-0.03054935620026513
220,-0.00276564163511641
221,0.05306261974680293
222,0.029970079403772568
223,0.012805137022094824
224,0.07423985489696185
225,0.017763713467703945
226,-0.02371080072441264
227,0.01628617694274064
228,0.046159233566596514
229,-0.003924541102331909
230,-0.058143365625782276
231,-0.04106725986668483
232,-0.040768315188940155
233,-0.041524444922322726
234,-0.0679395859445381
235,-0.025825577404165384
236,-0.008210422248212224
237,0.024042179517090773
238,-0.09015056173286465
239,-0.13382108069962445
240,-0.01057108911128562
241,-0.03747819117398188
242,0.008678842725471057
243,-0.06683362436823036
244,0.11254766474714956
245,0.05569700505539399
246,0.018301137033229595
247,0.059246305527318514
248,-7.668642341402676e-4
249,0.06839791432986747
250,0.0537097776644161
251,-0.04160341651930598
252,0.004452322513663168
253,0.025146531417783134
254,0.01683342693686869
255,-0.009626272044522752
256,-0.06721286877279044
257,0.001205364610571297
258,0.05534808315252574
259,-0.014952397324835318
260,0.03209257761018049
261,0.006901327187229127
262,-0.05777570651445657
263,-0.024923662957503367
264,0.07734144950965507
265,-0.053013362040920366
266,0.0017582342937840258
267,0.0040055945814933235
268,-0.030445157208796137
269,0.06710769901026997
270,0.1293363432168769
271,0.05235349772911473
272,0.019226220915801787
273,0.11466109937547704
274,-0.011545611855039137
275,-0.11348255392642957
276,0.026201474595296217
277,0.007083290550104751
278,-0.1037347785549403
279,-0.04681007713587073
280,0.03962172658741285
281,0.06263460279555921
282,-0.04158331629891079
283,0.012581371173730562
284,0.0030368187602837736
285,-0.05462902203450525
286,0.040396916898324975
287,-0.029256298037797536
288,0.0646084225300311
289,-0.023214032640062866
290,-0.04149292510514017
291,-0.06386523641698699
292,-0.04555010777530297
293,0.04609425968834763
294,0.04887940334145699
295,-0.0562549396289206
296,-0.06133355031173922
297,0.04132281476879304
298,0.006799420014928165
299,-0.027085072189758353
300,0.04545536498119144
301,-0.020825282698189153
302,0.0934641329578883
303,-0.02230968940941564
304,-0.007308228810610575
305,0.027166257104787803
306,0.11794054066020257
307,-0.003071461594252318
308,0.07250408694610234
309,-0.09460337133190048
310,-0.09754927503645161
311,0.07995595323688498
312,0.024922438389235746
313,-0.0885691341385404
314,-0.006171666090272816
315,0.055286574441914135
316,0.022933523253430947
317,-0.020319625964756758
318,0.007573996855895221
319,0.04110329084354642
320,0.01069648690538767
321,-0.00566235432528029
322,-0.018832149925465926
323,0.04890400996239085
324,0.01780913441041489
325,0.04819905416254823
326,-0.01932106498358241
327,0.04895051502068897
328,0.03223111141947618
329,0.07572995526593758
330,0.028447226920817446
331,0.06362633597954326
332,-0.0373929528602221
333,-0.05585598456799099
334,0.06030462589829218
335,-0.031939092467081376
336,-0.021263889419755058
337,0.04352629994728659
338,0.04658277003612826
339,-0.05724296481822826
340,-0.07630766259888336
341,0.07830749377471463
342,0.007844571164580573
343,0.07161472785496775
344,-0.0779895769912001
345,0.06294178464935712
346,4.429225133712033e-4
347,0.012985416941022971
348,0.0040033105778723675
349,-0.015024336116698572
350,0.08773195194909084
351,-0.012853417875431462
352,-0.08138267911528566
353,0.03519476078407527
354,0.059085477261281
355,-0.02212522859105115
356,0.04278049533860002
357,0.008566052636888193
358,-0.0023876432268975893
359,0.01882280643965076
360,-0.008470058858962577
361,-0.06977350165587379
362,0.027568687056238866
363,-0.06625491543233172
364,0.013906571835258636
365,0.024937296478021852
366,-0.107567445187093
367,1.1918734976334999e-4
368,0.0035413970723025233
369,0.034951500660313474
370,-0.07886838712349319
371,-0.014948554899634856
372,0.028241850409587627
373,0.00912110336735535
374,-0.1047572701377904
375,0.03543464263465018
376,0.001878702812041626
377,-0.042548964237487025
378,-0.04553148368940176
379,0.024088178582200984
380,-0.03349543940396387
381,0.01787113224924926
382,0.0034502650726128473
383,0.02406065976557449
384,-0.024257218900513012
385,-0.06511997134634329
386,-0.017071984122344966
387,0.014046682090459688
388,0.009605691456709886
389,0.12492507320285261
390,0.020284708771001796
391,-0.020446708507191838
392,-0.0154421696021165
393,-0.052766617156977676
394,0.04297491150217506
395,0.0644198605673149
396,-0.030290902147309572
397,0.04950759265140681
398,-0.1091596742517783
399,-0.14344382275739048
400,0.011156729272614116
401,0.029267592781605067
402,0.001400746925439452
403,0.005848565542051626
404,-0.24881915845290492
405,-0.047155004252533356
406,0.019938019106447193
407,-0.128382800403755
408,0.028949263042959302
409,-0.02673148715340664
410,0.02930425831476304
411,-0.07330970827930858
412,-0.09644053457055096
413,-0.07297168184341594
414,5.904271842320508e-6
415,-0.06286688297895901
416,0.13665238580825656
417,-0.002501137658277537
418,0.04391588539470248
419,-8.841388904600039e-4
420,-0.0246104218948562
421,-0.07470902560734946
422,0.006218612363203703
423,0.004550832195146016
424,-0.022645586928886942
425,-0.002894988463733334
426,0.061326131186858555
427,-0.03426459151018399
428,0.026853281856438788
429,0.09087616017293076
430,-0.03272324578220767
431,-0.14152790274197471
432,0.06701359795789519
433,0.039514698965078546
434,0.03363982076356829
435,-0.05411156242095387
436,0.02537643241180755
437,-0.07692704808946936
438,-0.03275577341069463
439,0.07616198280900247
440,0.06254691375518112
441,0.026954232884454376
442,0.06878671224426776
443,0.0044038041379426
444,-0.022779442368602187
445,0.054662069661159246
446,0.06186959870909151
447,0.07779558005301605
448,0.08018723167143803
449,0.011621111992684471
450,-0.04186245839359674
451,0.056930258999495664
452,-0.08548138943504215
453,0.06491238527371092
454,0.005380365153218095
455,0.018707653602945178
456,-0.008989450157851187
457,-0.06403993333478293
458,-0.03937138758440923
459,-0.026119406121840064
460,0.016709727471965
461,0.028558350214426473
462,0.010871559592822194
463,0.04335163360111913
464,0.02033714295212933
465,-0.014104047906746766
466,-0.013712000981443501
467,-0.06650066871674873
468,0.005191203612436759
469,0.0642705269233162
470,-0.04832543724646379
471,0.04678785281940145
472,-0.008519399631366328
473,0.03250328885011887
474,-0.025346744166922813
475,0.119571862828367
476,-0.04561454352600277
477,0.05962650133214839
478,0.08450549248128207
479,0.08002946568292585
480,-0.01812609498215423
481,-0.004926397975093023
482,-0.02988624359242793
483,0.018110395247901045
484,-0.0542420063381431
485,0.07763926392277834
486,-0.0881299791331745
487,0.04116247132941181
488,0.015277825105839919
489,0.12574069381237937
490,0.011723124065461943
491,-0.04022365279458941
492,-0.05520744388318018
493,0.06998981871346763
494,-0.023362857267678963
495,0.07232112758645551
496,-0.01464945414400616
497,0.045714261503587234
498,0.02372581905900034
499,-0.09197074532711727
500,0.027922922869689313
501,0.02434515890498376
502,-0.08079479471648288
503,-0.044495297428737306
504,0.03494367168813328
505,-0.027118233866503215
506,-0.04613790854720406
507,0.03746334144527293
508,-0.015438425018856394
509,0.042776847877651125
510,0.013184271365680112
511,0.01271222965704957
512,-0.03987410329503907
513,0.02358711443892554
514,0.04378694711597114
515,0.02957191213213716
516,0.007871419015699793
517,0.059534147859216534
518,-0.020590477820555148
519,0.009159828843808532
520,0.00537712902813679
521,-0.0836096247990682
522,0.018476395557008106
523,0.013491794416134597
524,0.053343572318897664
525,0.02728004298093487
526,0.06641148745333561
527,0.012607283717789148
528,0.04903537903559037
529,0.08416470756155435
530,0.031477861585239957
531,-0.03384810226369552
532,-0.005457592398731271
533,-0.10782869170621531
534,-0.044602017738524576
535,0.1106338542995916
536,-0.032473175292918044
537,0.05249662602279643
538,-0.06125785793626706
539,-0.04814879938687727
540,0.11321269738448156
541,0.04893521478203565
542,-0.06665334152011891
543,-0.018701544874534543
544,-0.004577783804896895
545,0.015122664393721499
546,0.0546801490585602
547,0.006168742133257734
