iso3c,country_name,country_id,id,year,abs_distance_china,china_top,china_top_status,qualifying_period,first_treat,country_role,untreated_observations,treated_observations
AFG,Afghanistan,1,1,1990,0.9144,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,1991,0.6000003,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,1992,0.2645812,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,1993,0.6692587000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,1994,0.517131,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,1995,0.7882744000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,1996,0.14477299999999982,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,1997,0.3631468,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,1998,0.5039589,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,1999,0.321194,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2000,0.10762090000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2001,0.3378924,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2002,0.13792690000000007,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2003,0.06245409999999996,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2004,0.08739570000000008,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2005,0.07798850000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2006,0.4907147,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2007,0.0344272000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2008,0.014859500000000025,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2009,0.10337010000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2010,0.001505899999999949,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2011,0.09530139999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2012,0.05192549999999996,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2013,0.28906070000000006,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2014,0.02118069999999994,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2015,0.5679575,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2016,0.22647450000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2017,0.5796405,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2018,0.421643,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2019,0.19311219999999996,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2020,0.0102584,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2021,0.46929899999999997,0,0,FALSE,0,never_observed_china_top_control,33,0
AFG,Afghanistan,1,1,2022,0.8031794,0,0,FALSE,0,never_observed_china_top_control,33,0
AGO,Angola,2,2,1990,1.003921,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,1991,0.6851915,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,1992,0.1503008,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,1993,0.7442890000000001,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,1994,1.4570220999999999,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,1995,0.9263819000000001,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,1996,0.6292871999999999,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,1997,0.4998019,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,1998,0.07230209999999998,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,1999,0.07179920000000006,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2000,0.39674740000000003,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2001,0.30480840000000003,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2002,0.16655450000000005,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2003,0.6387385999999999,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2004,0.3135704,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2005,0.23967320000000003,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2006,0.4265469,0,0,FALSE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2007,0.3303768000000001,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2008,0.07037070000000001,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2009,0.006010900000000041,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2010,0.18085210000000007,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2011,0.043279100000000015,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2012,0.13603069999999995,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2013,0.23850120000000008,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2014,0.13175530000000002,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2015,0.8788458,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2016,0.4659059,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2017,0.2155356,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2018,0.07692180000000004,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2019,0.21595770000000003,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2020,0.13623650000000004,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2021,0.3176472000000001,1,1,TRUE,2007,treated_qualifying,17,16
AGO,Angola,2,2,2022,0.5061384,1,1,TRUE,2007,treated_qualifying,17,16
ALB,Albania,3,3,1990,0.6377665,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,1991,1.3371480999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,1992,1.7554034,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,1993,2.4204790000000003,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,1994,2.7667289999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,1995,2.5268598,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,1996,2.5777859999999997,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,1997,2.357372,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,1998,1.6150521,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,1999,1.7112534,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2000,2.0868816,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2001,1.9600293,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2002,1.6693605999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2003,2.2254742,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2004,2.06137,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2005,2.2595504,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2006,1.9227010999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2007,1.4648910000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2008,1.6480481,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2009,1.3650029,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2010,1.7871679,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2011,1.774966,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2012,1.8236333,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2013,1.4771241,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2014,1.7675024000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2015,1.2033079,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2016,1.4833669,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2017,1.4167732,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2018,1.5757376,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2019,1.4980584,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2020,1.6601363999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2021,1.3970631,0,0,FALSE,0,never_observed_china_top_control,33,0
ALB,Albania,3,3,2022,2.337789,0,0,FALSE,0,never_observed_china_top_control,33,0
AND,Andorra,4,4,1993,3.0810750000000002,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,1994,2.94754,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,1995,2.672696,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,1996,2.664931,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,1997,2.639527,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,1998,1.6028131,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,1999,1.7779134,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2000,1.7999176000000001,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2001,1.6488212999999998,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2002,1.4423822,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2003,1.8560462,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2004,1.7491348,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2005,1.5859485,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2006,1.9354551,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2007,1.5098984,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2008,1.6468411,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2009,1.5277881,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2010,1.7959917,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2011,1.6456016,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2012,1.7930807,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2013,1.3893160999999998,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2014,1.7943826,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2015,1.1345391,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2016,1.3806625000000001,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2017,1.1445047,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2018,1.3391667,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2019,1.1372088,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2020,1.2886278,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2021,0.9313857999999999,0,0,FALSE,0,never_observed_china_top_control,30,0
AND,Andorra,4,4,2022,1.9467921000000001,0,0,FALSE,0,never_observed_china_top_control,30,0
ARE,United Arab Emirates,5,5,1990,0.4444914,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,1991,0.5133884,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,1992,0.16035739999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,1993,0.8675828000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,1994,1.0325289,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,1995,0.7698431000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,1996,0.7447218999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,1997,0.41896100000000003,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,1998,0.34299949999999996,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,1999,0.04311330000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2000,0.11587380000000003,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2001,0.1511576,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2002,0.5962554,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2003,0.18800280000000003,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2004,0.23845699999999992,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2005,0.225159,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2006,0.10782460000000005,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2007,0.05092959999999991,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2008,0.18925230000000004,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2009,0.3604589,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2010,0.09658649999999991,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2011,0.06652289999999994,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2012,0.19804929999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2013,0.3773546,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2014,0.003975599999999968,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2015,0.5528464,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2016,0.34669530000000004,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2017,0.07584860000000004,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2018,0.11535859999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2019,0.29469880000000004,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2020,0.005745300000000064,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2021,0.2978557,0,0,FALSE,0,never_observed_china_top_control,33,0
ARE,United Arab Emirates,5,5,2022,0.3421044,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,1990,0.3249578,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,1991,1.170917,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,1992,1.5893506,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,1993,2.3573903,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,1994,2.6312949999999997,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,1995,3.098888,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,1996,2.0411606,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,1997,1.7713736,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,1998,0.7773186000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,1999,1.0551301,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2000,1.0540929,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2001,0.9048229,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2002,0.8767494,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2003,1.236554,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2004,1.0073837,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2005,0.8870492000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2006,0.9492302,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2007,0.66791789,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2008,0.72181585,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2009,0.57589676,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2010,0.8889605700000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2011,0.69381446,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2012,0.75393945,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2013,0.35965339999999996,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2014,0.6889566,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2015,0.06657849999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2016,0.32663580000000003,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2017,0.258418,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2018,0.48552601,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2019,0.28813208,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2020,0.5312787600000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2021,0.19184108,0,0,FALSE,0,never_observed_china_top_control,33,0
ARG,Argentina,6,6,2022,1.05959526,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,1990,0.08829187,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,1991,0.15992669999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,1992,0.5632091,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,1993,1.3663925000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,1994,1.5597695,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,1995,1.8332669000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,1996,1.1660841,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,1997,0.8626211,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,1998,0.02201160000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,1999,0.17832329999999996,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2000,0.10259550000000006,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2001,0.15030409999999994,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2002,0.07512789999999997,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2003,0.39085990000000004,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2004,0.3867147,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2005,0.1437716,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2006,0.29095289999999996,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2007,0.01951320000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2008,0.12875179999999997,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2009,0.1342994,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2010,0.28510650000000004,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2011,0.20244319999999993,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2012,0.2968332,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2013,0.16222720000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2014,0.14706110000000006,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2015,0.3191912,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2016,0.06741469999999994,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2017,0.10441550000000005,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2018,0.27871710000000005,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2019,0.17512839999999996,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2020,0.04943130000000007,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2021,0.18028260000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
ATG,Antigua & Barbuda,7,7,2022,0.6415784,0,0,FALSE,0,never_observed_china_top_control,33,0
AUS,Australia,8,8,1990,1.162786,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,1991,1.4690341,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,1992,1.8992114,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,1993,2.3210464,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,1994,2.692802,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,1995,2.8822080000000003,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,1996,2.1858182,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,1997,2.143462,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,1998,1.4418071000000001,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,1999,1.5891584,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2000,1.6577371,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2001,1.6478793,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2002,1.7369596,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2003,2.2060312,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2004,2.289749,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2005,2.1754334,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2006,2.4743911,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2007,2.032488,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2008,2.0957540999999997,0,0,FALSE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2009,1.9030363000000001,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2010,2.1690057,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2011,2.042198,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2012,2.1721207,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2013,1.8587908,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2014,2.2598294,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2015,1.4551872,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2016,1.7279279,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2017,1.5878252,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2018,1.9675326,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2019,1.7966744000000001,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2020,1.9713844000000003,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2021,1.6829271,1,1,TRUE,2009,treated_qualifying,19,14
AUS,Australia,8,8,2022,2.470431,1,1,TRUE,2009,treated_qualifying,19,14
AUT,Austria,9,9,1990,1.0327983,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,1991,1.3657550999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,1992,1.8934354,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,1993,2.6322,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,1994,2.854025,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,1995,2.6774240000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,1996,2.467393,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,1997,2.49304,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,1998,1.5675521000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,1999,1.6969143999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,2000,1.7914166,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,2001,1.6044342999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,2002,1.4404555000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,2003,1.8838907,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,2004,1.7645871,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,2005,1.6991684,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,2006,1.7091707999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,2007,1.3710113000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
AUT,Austria,9,9,2008,1.4494457,0,0,FALSE,0,never_observed_china_top_control,33,0
