metric,metric_label,iso3c,country_name,years_compared,top1_agreement_rate,top2_unordered_agreement_rate,china_top1_status_disagreements_n,china_in_top2_status_disagreements_n,china_in_top2_any_year
goods_services_two_way_combined,Bens + serviços: exportações + importações,BFA,Burkina Faso,8,1,0.75,0,2,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,COD,Congo - Kinshasa,8,1,0.75,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,DZA,Algeria,8,1,0.75,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ECU,Ecuador,8,1,0.75,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GRD,Grenada,8,1,0.75,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ISR,Israel,8,1,0.75,0,2,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MDG,Madagascar,8,1,0.75,0,2,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PRY,Paraguay,8,1,0.75,0,2,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TCD,Chad,8,1,0.75,0,2,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ZWE,Zimbabwe,8,1,0.75,0,1,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ARE,United Arab Emirates,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ARM,Armenia,8,1,0.875,0,1,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,AZE,Azerbaijan,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,BHS,Bahamas,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,BRN,Brunei,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,BTN,Bhutan,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,CIV,Côte d'Ivoire,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,COG,Congo - Brazzaville,8,1,0.875,0,1,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,DMA,Dominica,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,EGY,Egypt,8,1,0.875,0,1,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ERI,Eritrea,8,1,0.875,0,1,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GNB,Guinea-Bissau,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GRC,Greece,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,HND,Honduras,8,1,0.875,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,JAM,Jamaica,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,KGZ,Kyrgyzstan,8,1,0.875,0,1,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LBY,Libya,8,1,0.875,0,1,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LVA,Latvia,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MKD,North Macedonia,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,OMN,Oman,8,1,0.875,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,POL,Poland,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SEN,Senegal,8,1,0.875,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,STP,São Tomé & Príncipe,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SWE,Sweden,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SYR,Syria,8,1,0.875,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TLS,Timor-Leste,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TTO,Trinidad & Tobago,8,1,0.875,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ZAF,South Africa,8,1,0.875,0,1,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,AGO,Angola,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,AND,Andorra,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ARG,Argentina,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,AUS,Australia,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,AUT,Austria,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,BGR,Bulgaria,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,BIH,Bosnia & Herzegovina,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,BLR,Belarus,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,BOL,Bolivia,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,BRA,Brazil,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,BWA,Botswana,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,CAN,Canada,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,CHE,Switzerland,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,CHL,Chile,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,COL,Colombia,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,COM,Comoros,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,CRI,Costa Rica,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,CZE,Czechia,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,DNK,Denmark,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,DOM,Dominican Republic,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,EST,Estonia,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,FJI,Fiji,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,FSM,Micronesia (Federated States of),8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GBR,United Kingdom,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GTM,Guatemala,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GUY,Guyana,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,HTI,Haiti,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,HUN,Hungary,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,IDN,Indonesia,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,IND,India,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,IRN,Iran,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,IRQ,Iraq,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ITA,Italy,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,JOR,Jordan,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,JPN,Japan,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,KAZ,Kazakhstan,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,KHM,Cambodia,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,KOR,South Korea,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LAO,Laos,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LBR,Liberia,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LCA,St. Lucia,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LKA,Sri Lanka,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LSO,Lesotho,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LTU,Lithuania,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LUX,Luxembourg,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MAR,Morocco,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MEX,Mexico,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MHL,Marshall Islands,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MNE,Montenegro,7,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MNG,Mongolia,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MYS,Malaysia,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NAM,Namibia,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NGA,Nigeria,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NIC,Nicaragua,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NLD,Netherlands,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NOR,Norway,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NRU,Nauru,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NZL,New Zealand,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PAN,Panama,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PER,Peru,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PHL,Philippines,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PLW,Palau,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PNG,Papua New Guinea,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PRT,Portugal,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,QAT,Qatar,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,RUS,Russia,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SAU,Saudi Arabia,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SLV,El Salvador,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SMR,San Marino,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SSD,South Sudan,1,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SVK,Slovakia,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SVN,Slovenia,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SYC,Seychelles,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TUN,Tunisia,8,1,1,0,0,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TUR,Turkey,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TUV,Tuvalu,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,USA,United States,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,UZB,Uzbekistan,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,VEN,Venezuela,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,YEM,Yemen,8,1,1,0,0,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ZMB,Zambia,8,1,1,0,0,TRUE
services_exports_only,Serviços: exportações,AGO,Angola,8,0,0,0,4,TRUE
services_exports_only,Serviços: exportações,ARE,United Arab Emirates,8,0,0,0,0,FALSE
services_exports_only,Serviços: exportações,BRN,Brunei,8,0,0,0,2,TRUE
services_exports_only,Serviços: exportações,COG,Congo - Brazzaville,8,0,0,1,7,TRUE
services_exports_only,Serviços: exportações,CUB,Cuba,8,0,0,1,4,TRUE
services_exports_only,Serviços: exportações,GMB,Gambia,8,0,0,0,2,TRUE
services_exports_only,Serviços: exportações,GNQ,Equatorial Guinea,8,0,0,5,6,TRUE
services_exports_only,Serviços: exportações,IRN,Iran,8,0,0,4,4,TRUE
services_exports_only,Serviços: exportações,KIR,Kiribati,8,0,0,0,0,FALSE
services_exports_only,Serviços: exportações,LBR,Liberia,8,0,0,0,0,FALSE
services_exports_only,Serviços: exportações,MOZ,Mozambique,8,0,0,1,1,TRUE
services_exports_only,Serviços: exportações,NOR,Norway,8,0,0,0,0,FALSE
services_exports_only,Serviços: exportações,OMN,Oman,8,0,0,3,8,TRUE
services_exports_only,Serviços: exportações,PRY,Paraguay,8,0,0,0,6,TRUE
services_exports_only,Serviços: exportações,QAT,Qatar,8,0,0,0,0,FALSE
services_exports_only,Serviços: exportações,SDN,Sudan,8,0,0,0,2,TRUE
services_exports_only,Serviços: exportações,STP,São Tomé & Príncipe,8,0,0,0,0,FALSE
services_exports_only,Serviços: exportações,TCD,Chad,8,0,0,2,2,TRUE
services_exports_only,Serviços: exportações,TJK,Tajikistan,8,0,0,0,5,TRUE
services_exports_only,Serviços: exportações,TON,Tonga,8,0,0,0,0,FALSE
services_exports_only,Serviços: exportações,TZA,Tanzania,8,0,0,0,2,TRUE
services_exports_only,Serviços: exportações,VUT,Vanuatu,8,0,0,0,0,FALSE
services_exports_only,Serviços: exportações,CPV,Cape Verde,8,0,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,DJI,Djibouti,8,0,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,VNM,Vietnam,8,0,0.125,0,1,TRUE
services_exports_only,Serviços: exportações,SWZ,Eswatini,8,0,0.25,0,1,TRUE
services_exports_only,Serviços: exportações,NAM,Namibia,8,0,0.5,0,0,FALSE
services_exports_only,Serviços: exportações,BHR,Bahrain,8,0,0.75,0,0,FALSE
services_exports_only,Serviços: exportações,MMR,Myanmar (Burma),8,0.125,0,1,0,TRUE
services_exports_only,Serviços: exportações,PAK,Pakistan,8,0.125,0,0,0,FALSE
services_exports_only,Serviços: exportações,ZMB,Zambia,8,0.125,0,2,1,TRUE
services_exports_only,Serviços: exportações,DMA,Dominica,8,0.125,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,BWA,Botswana,8,0.125,0.375,0,0,FALSE
services_exports_only,Serviços: exportações,EGY,Egypt,8,0.125,0.375,0,0,FALSE
services_exports_only,Serviços: exportações,UGA,Uganda,8,0.125,0.375,0,0,FALSE
services_exports_only,Serviços: exportações,GAB,Gabon,8,0.125,0.625,0,3,TRUE
services_exports_only,Serviços: exportações,GHA,Ghana,8,0.125,0.625,0,0,FALSE
services_exports_only,Serviços: exportações,LBY,Libya,8,0.25,0,0,0,FALSE
services_exports_only,Serviços: exportações,MWI,Malawi,8,0.25,0,0,0,FALSE
services_exports_only,Serviços: exportações,WSM,Samoa,8,0.25,0,0,0,FALSE
services_exports_only,Serviços: exportações,LVA,Latvia,8,0.25,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,RWA,Rwanda,8,0.25,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,VCT,St. Vincent & Grenadines,8,0.25,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,LAO,Laos,8,0.25,0.25,0,3,TRUE
services_exports_only,Serviços: exportações,MDA,Moldova,8,0.25,0.5,0,0,FALSE
services_exports_only,Serviços: exportações,ROU,Romania,8,0.25,0.5,0,0,FALSE
services_exports_only,Serviços: exportações,SLE,Sierra Leone,8,0.25,0.625,1,0,TRUE
services_exports_only,Serviços: exportações,NGA,Nigeria,8,0.25,1,0,0,FALSE
services_exports_only,Serviços: exportações,BOL,Bolivia,8,0.375,0,0,0,FALSE
services_exports_only,Serviços: exportações,DZA,Algeria,8,0.375,0,0,0,FALSE
services_exports_only,Serviços: exportações,KGZ,Kyrgyzstan,8,0.375,0,0,0,FALSE
services_exports_only,Serviços: exportações,LUX,Luxembourg,8,0.375,0,0,0,FALSE
services_exports_only,Serviços: exportações,SYR,Syria,8,0.375,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,AZE,Azerbaijan,8,0.375,0.25,0,0,FALSE
services_exports_only,Serviços: exportações,SLB,Solomon Islands,8,0.375,0.25,5,0,TRUE
services_exports_only,Serviços: exportações,COD,Congo - Kinshasa,8,0.375,0.375,3,5,TRUE
services_exports_only,Serviços: exportações,KOR,South Korea,8,0.375,0.875,5,1,TRUE
services_exports_only,Serviços: exportações,SGP,Singapore,8,0.375,0.875,1,1,TRUE
services_exports_only,Serviços: exportações,PRT,Portugal,8,0.375,1,0,0,FALSE
services_exports_only,Serviços: exportações,TGO,Togo,8,0.5,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,ISL,Iceland,8,0.5,0.375,0,0,FALSE
services_exports_only,Serviços: exportações,ATG,Antigua & Barbuda,8,0.5,0.625,0,0,FALSE
services_exports_only,Serviços: exportações,CHE,Switzerland,8,0.5,1,0,0,FALSE
services_exports_only,Serviços: exportações,KEN,Kenya,8,0.5,1,0,0,FALSE
services_exports_only,Serviços: exportações,LTU,Lithuania,8,0.5,1,0,0,FALSE
services_exports_only,Serviços: exportações,BFA,Burkina Faso,8,0.625,0.125,0,1,TRUE
services_exports_only,Serviços: exportações,GEO,Georgia,8,0.625,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,LBN,Lebanon,8,0.625,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,MDV,Maldives,8,0.625,0.25,0,0,FALSE
services_exports_only,Serviços: exportações,YEM,Yemen,8,0.625,0.25,2,3,TRUE
services_exports_only,Serviços: exportações,URY,Uruguay,8,0.625,0.5,0,0,FALSE
services_exports_only,Serviços: exportações,IRQ,Iraq,8,0.625,0.625,0,1,TRUE
services_exports_only,Serviços: exportações,BEL,Belgium,8,0.625,0.75,0,0,FALSE
services_exports_only,Serviços: exportações,ZWE,Zimbabwe,8,0.625,0.75,0,1,TRUE
services_exports_only,Serviços: exportações,NPL,Nepal,8,0.625,1,0,0,FALSE
services_exports_only,Serviços: exportações,ETH,Ethiopia,8,0.75,0,0,3,TRUE
services_exports_only,Serviços: exportações,ALB,Albania,8,0.75,0.25,0,1,TRUE
services_exports_only,Serviços: exportações,BEN,Benin,8,0.75,0.25,0,5,TRUE
services_exports_only,Serviços: exportações,MKD,North Macedonia,8,0.75,0.25,0,0,FALSE
services_exports_only,Serviços: exportações,MLI,Mali,8,0.75,0.375,1,2,TRUE
services_exports_only,Serviços: exportações,MRT,Mauritania,8,0.75,0.375,1,2,TRUE
services_exports_only,Serviços: exportações,RUS,Russia,8,0.75,0.375,0,0,FALSE
services_exports_only,Serviços: exportações,FRA,France,8,0.75,0.5,0,0,FALSE
services_exports_only,Serviços: exportações,KAZ,Kazakhstan,8,0.75,0.5,0,0,TRUE
services_exports_only,Serviços: exportações,IDN,Indonesia,8,0.75,0.625,0,0,FALSE
services_exports_only,Serviços: exportações,SUR,Suriname,8,0.75,0.75,0,0,FALSE
services_exports_only,Serviços: exportações,AUS,Australia,8,0.75,0.875,2,1,TRUE
services_exports_only,Serviços: exportações,BIH,Bosnia & Herzegovina,8,0.75,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,ZAF,South Africa,8,0.75,1,0,0,FALSE
services_exports_only,Serviços: exportações,COM,Comoros,8,0.875,0,0,0,FALSE
services_exports_only,Serviços: exportações,BDI,Burundi,8,0.875,0.125,0,3,TRUE
services_exports_only,Serviços: exportações,UZB,Uzbekistan,8,0.875,0.25,0,4,TRUE
services_exports_only,Serviços: exportações,AFG,Afghanistan,8,0.875,0.5,0,0,FALSE
services_exports_only,Serviços: exportações,SYC,Seychelles,8,0.875,0.5,0,0,FALSE
services_exports_only,Serviços: exportações,MLT,Malta,8,0.875,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,NLD,Netherlands,8,0.875,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,USA,United States,8,0.875,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,CYP,Cyprus,8,0.875,1,0,0,FALSE
services_exports_only,Serviços: exportações,LKA,Sri Lanka,8,0.875,1,0,0,FALSE
services_exports_only,Serviços: exportações,BHS,Bahamas,8,1,0,0,0,FALSE
services_exports_only,Serviços: exportações,BTN,Bhutan,8,1,0,0,0,FALSE
services_exports_only,Serviços: exportações,CHL,Chile,8,1,0,0,3,TRUE
services_exports_only,Serviços: exportações,KNA,St. Kitts & Nevis,8,1,0,0,0,FALSE
services_exports_only,Serviços: exportações,KWT,Kuwait,8,1,0,0,0,FALSE
services_exports_only,Serviços: exportações,MAR,Morocco,8,1,0,0,0,FALSE
services_exports_only,Serviços: exportações,MNE,Montenegro,7,1,0,0,0,FALSE
services_exports_only,Serviços: exportações,NIC,Nicaragua,8,1,0,0,0,FALSE
services_exports_only,Serviços: exportações,PER,Peru,8,1,0,0,3,TRUE
services_exports_only,Serviços: exportações,SEN,Senegal,8,1,0,0,0,FALSE
services_exports_only,Serviços: exportações,GIN,Guinea,8,1,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,GNB,Guinea-Bissau,8,1,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,GTM,Guatemala,8,1,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,HTI,Haiti,8,1,0.125,0,0,FALSE
services_exports_only,Serviços: exportações,ARG,Argentina,8,1,0.25,0,0,FALSE
services_exports_only,Serviços: exportações,DEU,Germany,8,1,0.25,0,0,FALSE
services_exports_only,Serviços: exportações,HND,Honduras,8,1,0.25,0,2,TRUE
services_exports_only,Serviços: exportações,MYS,Malaysia,8,1,0.25,0,4,TRUE
services_exports_only,Serviços: exportações,VEN,Venezuela,8,1,0.25,0,2,TRUE
services_exports_only,Serviços: exportações,AUT,Austria,8,1,0.375,0,0,FALSE
services_exports_only,Serviços: exportações,BLR,Belarus,8,1,0.375,0,0,FALSE
services_exports_only,Serviços: exportações,BLZ,Belize,8,1,0.375,0,0,FALSE
services_exports_only,Serviços: exportações,BRB,Barbados,8,1,0.375,0,0,FALSE
services_exports_only,Serviços: exportações,ITA,Italy,8,1,0.375,0,0,FALSE
services_exports_only,Serviços: exportações,JOR,Jordan,8,1,0.375,0,0,FALSE
services_exports_only,Serviços: exportações,LSO,Lesotho,8,1,0.375,0,0,FALSE
services_exports_only,Serviços: exportações,CRI,Costa Rica,8,1,0.5,0,0,FALSE
services_exports_only,Serviços: exportações,POL,Poland,8,1,0.5,0,0,FALSE
services_exports_only,Serviços: exportações,UKR,Ukraine,8,1,0.5,0,0,FALSE
services_exports_only,Serviços: exportações,CAF,Central African Republic,8,1,0.625,0,0,TRUE
services_exports_only,Serviços: exportações,ECU,Ecuador,8,1,0.625,0,0,FALSE
services_exports_only,Serviços: exportações,GRC,Greece,8,1,0.625,0,0,FALSE
services_exports_only,Serviços: exportações,KHM,Cambodia,8,1,0.625,0,0,FALSE
services_exports_only,Serviços: exportações,SAU,Saudi Arabia,8,1,0.625,0,1,TRUE
services_exports_only,Serviços: exportações,EST,Estonia,8,1,0.75,0,0,FALSE
services_exports_only,Serviços: exportações,GUY,Guyana,8,1,0.75,0,0,FALSE
services_exports_only,Serviços: exportações,MUS,Mauritius,8,1,0.75,0,0,FALSE
services_exports_only,Serviços: exportações,PNG,Papua New Guinea,8,1,0.75,0,1,TRUE
services_exports_only,Serviços: exportações,SLV,El Salvador,8,1,0.75,0,0,FALSE
services_exports_only,Serviços: exportações,SWE,Sweden,8,1,0.75,0,0,FALSE
services_exports_only,Serviços: exportações,TTO,Trinidad & Tobago,8,1,0.75,0,0,FALSE
services_exports_only,Serviços: exportações,ARM,Armenia,8,1,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,BGR,Bulgaria,8,1,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,CZE,Czechia,8,1,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,DNK,Denmark,8,1,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,DOM,Dominican Republic,8,1,0.875,0,1,TRUE
services_exports_only,Serviços: exportações,ESP,Spain,8,1,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,HRV,Croatia,8,1,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,LCA,St. Lucia,8,1,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,MNG,Mongolia,8,1,0.875,0,0,TRUE
services_exports_only,Serviços: exportações,NZL,New Zealand,8,1,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,THA,Thailand,8,1,0.875,0,1,TRUE
services_exports_only,Serviços: exportações,TUN,Tunisia,8,1,0.875,0,0,FALSE
services_exports_only,Serviços: exportações,BGD,Bangladesh,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,BRA,Brazil,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,CAN,Canada,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,CIV,Côte d'Ivoire,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,CMR,Cameroon,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,COL,Colombia,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,FIN,Finland,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,FJI,Fiji,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,GBR,United Kingdom,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,GRD,Grenada,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,HUN,Hungary,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,IND,India,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,IRL,Ireland,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,ISR,Israel,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,JAM,Jamaica,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,JPN,Japan,8,1,1,0,0,TRUE
services_exports_only,Serviços: exportações,MDG,Madagascar,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,MEX,Mexico,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,NER,Niger,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,PAN,Panama,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,PHL,Philippines,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,SVK,Slovakia,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,SVN,Slovenia,8,1,1,0,0,FALSE
services_exports_only,Serviços: exportações,TUR,Turkey,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BRN,Brunei,8,0,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,CUB,Cuba,8,0,0,0,4,TRUE
services_two_way_only,Serviços: exportações + importações,IRN,Iran,8,0,0,3,3,TRUE
