source_bpm5,metric,metric_label,iso3c,country_name,year,top1_partner_iso3_bpm5,top1_partner_name_bpm5,top1_value_musd_bpm5,top2_partner_iso3_bpm5,top2_partner_name_bpm5,top2_value_musd_bpm5,top1_top2_margin_musd_bpm5,top1_top2_margin_share_bpm5,source_bpm6,top1_partner_iso3_bpm6,top1_partner_name_bpm6,top1_value_musd_bpm6,top2_partner_iso3_bpm6,top2_partner_name_bpm6,top2_value_musd_bpm6,top1_top2_margin_musd_bpm6,top1_top2_margin_share_bpm6,top1_same,top2_ordered_same,top2_unordered_same,china_top1_bpm5,china_top1_bpm6,china_top1_status_same,china_in_top2_bpm5,china_in_top2_bpm6,china_in_top2_status_same,china_in_top2_any_source,china_top1_any_source,top1_disagreement_involves_china,top2_disagreement_involves_china,min_top1_top2_margin_share,close_top1_top2_case
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2006,JPN,Japan,31102.858183000008,CHN,China,21499.011541999993,9603.846641000015,0.3087769807036326,BPM6,JPN,Japan,30352.387141000007,CHN,China,20448.461697999996,9903.925443000011,0.3262980732616509,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.3087769807036326,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2007,JPN,Japan,34661.179164999994,CHN,China,29143.518545999992,5517.660619000002,0.159188485559995,BPM6,JPN,Japan,33727.49930899999,CHN,China,27982.713421999993,5744.785886999998,0.1703294345770555,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.159188485559995,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2008,JPN,Japan,50868.53689999997,CHN,China,42061.128074000015,8807.408825999955,0.17314059657965042,BPM6,JPN,Japan,50100.64273099996,CHN,China,40339.111439000015,9761.531291999949,0.1948384443770811,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.17314059657965042,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2009,CHN,China,43090.46866399998,JPN,Japan,37862.500909999966,5227.967754000012,0.12132538624180081,BPM6,CHN,China,41972.341638999984,JPN,Japan,37019.86576799997,4952.475871000017,0.11799379490417235,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.11799379490417235,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2010,CHN,China,64913.85522799999,JPN,Japan,48276.50828399999,16637.346944000004,0.25629885770247146,BPM6,CHN,China,63598.75467899999,JPN,Japan,47386.62511399999,16212.129565000003,0.2549126888856076,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.2549126888856076,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2011,CHN,China,87359.11701400002,JPN,Japan,59738.51377000001,27620.603244000005,0.3161731046294066,BPM6,CHN,China,85215.071869,JPN,Japan,59327.846203000016,25887.22566599999,0.3037869369610587,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.3037869369610587,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2012,CHN,China,89280.67074300001,JPN,Japan,59498.01304600003,29782.65769699998,0.3335846096265475,BPM6,CHN,China,85564.474205,JPN,Japan,59189.27929500003,26375.194909999977,0.3082493658151729,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.3082493658151729,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2011,ARE,United Arab Emirates,63.821670000000005,FRA,France,30.868810000000003,32.95286,0.5163271346550474,BPM6,ARE,United Arab Emirates,68.52032200000001,CHN,China,36.885768,31.63455400000001,0.46168133885885715,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.46168133885885715,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2012,ARE,United Arab Emirates,163.26954700000002,FRA,France,31.702378,131.567169,0.8058279784410745,BPM6,ARE,United Arab Emirates,164.252948,CHN,China,36.706643,127.546305,0.7765236883297827,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.7765236883297827,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2005,CHN,China,160.14215999999996,MLI,Mali,149.11117800000005,11.03098199999991,0.06888243545609671,BPM6,CHN,China,157.34414299999997,MLI,Mali,146.65224900000004,10.691893999999934,0.06795228469355821,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.06795228469355821,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2006,MLI,Mali,169.616523,NGA,Nigeria,119.576681,50.03984200000001,0.2950174966149967,BPM6,MLI,Mali,166.753075,CHN,China,111.66612,55.08695499999999,0.3303504598041145,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.2950174966149967,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2007,NGA,Nigeria,320.66145599999993,CHN,China,130.76052100000004,189.9009349999999,0.5922162812109227,BPM6,NGA,Nigeria,260.22394499999996,CHN,China,128.157168,132.06677699999995,0.5075120085509424,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.5075120085509424,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2008,CHN,China,139.478256,IND,India,131.62102000000002,7.857235999999972,0.056333053088934326,BPM6,CHN,China,139.352363,IND,India,127.648763,11.703599999999994,0.08398565871466417,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.056333053088934326,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2012,CHN,China,347.01286400000004,ARE,United Arab Emirates,303.02907200000004,43.983791999999994,0.12674974493164606,BPM6,CHN,China,345.544662,IND,India,280.93774900000005,64.60691299999996,0.18697123730998327,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.12674974493164606,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2005,CHN,China,195.497841,FRA,France,74.97893,120.51891099999999,0.616471825896021,BPM6,CHN,China,177.116655,FRA,France,55.814828000000006,121.301827,0.6848696809455892,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.616471825896021,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2006,CHN,China,233.26682499999998,FRA,France,76.92403099999999,156.342794,0.6702315856530392,BPM6,CHN,China,210.140421,FRA,France,62.53501999999999,147.60540100000003,0.7024131782813933,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.6702315856530392,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2007,CHN,China,199.31481600000004,FRA,France,96.039598,103.27521800000004,0.5181512346779078,BPM6,CHN,China,173.88409400000003,FRA,France,67.447315,106.43677900000003,0.612113371335736,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.5181512346779078,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2008,CHE,Switzerland,141.42515899999998,CHN,China,93.20611400000001,48.219044999999966,0.34095096898565247,BPM6,CHE,Switzerland,123.74995699999997,BEL,Belgium,87.60222599999997,36.14773099999999,0.2921029782660854,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.2921029782660854,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2009,CHE,Switzerland,425.224923,FRA,France,217.26520299999999,207.95972,0.4890581636956402,BPM6,CHE,Switzerland,397.44073999999995,CHN,China,157.190617,240.25012299999995,0.6044929440298444,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.4890581636956402,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2010,CHE,Switzerland,910.3681049999998,CHN,China,173.519986,736.8481189999998,0.8093957981974774,BPM6,CHE,Switzerland,838.9957279999998,ZAF,South Africa,147.48817100000005,691.5075569999997,0.8242086746358259,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.8093957981974774,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2011,CHE,Switzerland,1757.5171789999997,CHN,China,244.37146999999993,1513.145709,0.8609564259627644,BPM6,CHE,Switzerland,1648.6243479999996,ZAF,South Africa,244.50149699999994,1404.1228509999996,0.8516936272980483,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.8516936272980483,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2012,CHE,Switzerland,1558.9586610000001,CHN,China,314.812433,1244.146228,0.7980623599101323,BPM6,CHE,Switzerland,1423.3380920000002,CHN,China,287.074041,1136.264051,0.7983093106173962,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.7980623599101323,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2006,USA,United States,31370.905126000005,CHN,China,13398.61543,17972.289696000007,0.5728967533392809,BPM6,USA,United States,31785.155858000006,CHN,China,13377.02482,18408.131038000007,0.5791423871016466,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.5728967533392809,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2007,USA,United States,31795.536797999994,CHN,China,19003.38122599999,12792.155572000003,0.40232551044097037,BPM6,USA,United States,32160.836456999998,CHN,China,18926.996015999994,13233.840441000004,0.4114893111904613,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.40232551044097037,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2008,USA,United States,37925.725412,CHN,China,30766.425242999994,7159.300169000006,0.18877160795808395,BPM6,USA,United States,38382.640761,CHN,China,30585.663401999995,7796.977359000008,0.2031381167218279,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.18877160795808395,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2009,CHN,China,29243.692076999985,USA,United States,26619.32425399999,2624.367822999997,0.08974133006495609,BPM6,CHN,China,29005.054260999983,USA,United States,27168.71088799999,1836.3433729999924,0.06331115110062485,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.06331115110062485,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2010,CHN,China,39221.77984699999,USA,United States,31655.06454899999,7566.715297999999,0.19292126281665326,BPM6,CHN,China,38858.04509499999,USA,United States,32048.075858999993,6809.9692359999935,0.17525249197047893,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.17525249197047893,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2011,CHN,China,53841.979100999975,USA,United States,40824.86076799999,13017.118332999984,0.24176522762251554,BPM6,CHN,China,53380.847006999975,USA,United States,39709.379692999995,13671.46731399998,0.2561118468616132,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.24176522762251554,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2012,CHN,China,53965.49620299997,USA,United States,40542.36851899998,13423.127683999992,0.24873537034676227,BPM6,CHN,China,53357.57938799997,USA,United States,40593.70682399998,12763.87256399999,0.23921386071854983,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.23921386071854983,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2008,DEU,Germany,50.735881,CHN,China,33.472196999999994,17.263684000000005,0.3402657775864778,BPM6,DEU,Germany,48.690357,CHN,China,29.945607999999996,18.744749000000002,0.3849786724710193,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.3402657775864778,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2011,DEU,Germany,53.805516999999995,CHN,China,51.172411,2.633105999999998,0.04893747234135857,BPM6,BEL,Belgium,50.454256,CHN,China,46.441849,4.012407000000003,0.07952564001736549,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.04893747234135857,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2012,CHN,China,71.884108,BEL,Belgium,56.81405,15.070057999999996,0.20964380611080263,BPM6,DEU,Germany,64.810622,CHN,China,64.736939,0.0736829999999884,0.0011368969734619797,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0011368969734619797,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2007,USA,United States,331779.10501299996,CHN,China,11654.253601,320124.85141199996,0.9648734551847581,BPM6,USA,United States,334197.64242,CHN,China,12077.387113,322120.255307,0.963861543051157,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.963861543051157,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2009,USA,United States,244264.02055499994,CHN,China,12954.914301,231309.10625399993,0.9469634771770122,BPM6,USA,United States,245974.64509899993,CHN,China,13353.914924,232620.73017499992,0.9457101974123173,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.9457101974123173,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2010,USA,United States,301490.67724799993,CHN,China,15834.507199000001,285656.17004899995,0.9474792808071646,BPM6,USA,United States,303296.87795799994,CHN,China,16420.718417,286876.1595409999,0.945859256687522,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.945859256687522,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2011,USA,United States,340816.30667800014,CHN,China,22588.76791,318227.53876800014,0.9337215753254975,BPM6,USA,United States,342856.14772200014,CHN,China,23409.287008999996,319446.8607130001,0.9317227147171323,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.9317227147171323,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2012,USA,United States,354641.968858,CHN,China,24528.03083,330113.938028,0.9308372020689375,BPM6,USA,United States,356120.366128,CHN,China,25479.822099,330640.54402900004,0.9284516570168813,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.9284516570168813,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CHL,Chile,2007,CHN,China,10763.555417000007,USA,United States,10541.754673999996,221.8007430000107,0.02060664291742277,BPM6,USA,United States,11098.662366999997,CHN,China,10781.794489000007,316.86787799999,0.02855009617574666,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.02060664291742277,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CHL,Chile,2008,CHN,China,11668.904611000007,USA,United States,10101.075161,1567.8294500000065,0.13435960805798772,BPM6,CHN,China,11699.902092000008,USA,United States,10838.509254000002,861.3928380000052,0.07362393558737522,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.07362393558737522,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CHL,Chile,2009,CHN,China,13331.357789999996,USA,United States,7709.010751000003,5622.347038999993,0.4217385151283975,BPM6,CHN,China,13351.772810999997,USA,United States,8271.349034000003,5080.4237769999945,0.3805055589932173,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.3805055589932173,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CHL,Chile,2010,CHN,China,18901.56979600001,USA,United States,9023.130164000002,9878.439632000009,0.5226253553866465,BPM6,CHN,China,18636.54323200001,USA,United States,9810.638292000001,8825.90494000001,0.47358057930214364,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.47358057930214364,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CHL,Chile,2011,CHN,China,21599.871449000002,USA,United States,11025.332951999999,10574.538497000003,0.4895648810673624,BPM6,CHN,China,21408.975212,USA,United States,11903.942808,9505.032404000001,0.4439741888566581,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.4439741888566581,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CHL,Chile,2012,CHN,China,21664.105123000005,USA,United States,11331.383119999999,10332.722003000006,0.47695124928239596,BPM6,CHN,China,21604.386900000005,USA,United States,12203.934254,9400.452646000005,0.4351177698081311,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.4351177698081311,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CMR,Cameroon,2011,ESP,Spain,830.5669239999997,CHN,China,742.251979,88.31494499999974,0.10633091981881013,BPM6,ESP,Spain,800.0271569999998,CHN,China,729.077335,70.94982199999981,0.08868426700170108,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.08868426700170108,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CMR,Cameroon,2012,CHN,China,995.1637330000003,ESP,Spain,588.249276,406.9144570000003,0.40889196773009834,BPM6,CHN,China,970.7775440000003,ESP,Spain,553.267699,417.50984500000027,0.4300777738220943,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.40889196773009834,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,COD,Congo - Kinshasa,2006,BEL,Belgium,539.9963439999999,CHN,China,406.15001099999995,133.84633299999996,0.24786525776922663,BPM6,BEL,Belgium,544.3072579999999,CHN,China,380.05063499999994,164.256623,0.30177187716280646,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.24786525776922663,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,COD,Congo - Kinshasa,2007,BEL,Belgium,561.727021,CHN,China,501.702488,60.02453300000002,0.10685712233166725,BPM6,BEL,Belgium,542.7207910000001,CHN,China,472.202447,70.51834400000007,0.12993484894887702,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.10685712233166725,FALSE
