metric,metric_label,iso3c,country_name,first_china_top1_year_overlap_BPM5,first_china_top1_year_overlap_BPM6,china_top1_any_overlap_BPM5,china_top1_any_overlap_BPM6,china_top1_status_same_overlap,first_year_same_if_observed
goods_services_two_way_combined,Bens + serviços: exportações + importações,CZE,Czechia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,DEU,Germany,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,DJI,Djibouti,2010,2010,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,DMA,Dominica,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,DNK,Denmark,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,DOM,Dominican Republic,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,DZA,Algeria,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ECU,Ecuador,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,EGY,Egypt,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ERI,Eritrea,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ESP,Spain,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,EST,Estonia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ETH,Ethiopia,2007,2007,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,FIN,Finland,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,FJI,Fiji,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,FRA,France,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,FSM,Micronesia (Federated States of),NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GAB,Gabon,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GBR,United Kingdom,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GEO,Georgia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GHA,Ghana,2012,NA,TRUE,FALSE,FALSE,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GIN,Guinea,2012,2010,TRUE,TRUE,TRUE,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GMB,Gambia,2011,2012,TRUE,TRUE,TRUE,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GNB,Guinea-Bissau,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GNQ,Equatorial Guinea,NA,2006,FALSE,TRUE,FALSE,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GRC,Greece,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GRD,Grenada,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GTM,Guatemala,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,GUY,Guyana,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,HND,Honduras,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,HRV,Croatia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,HTI,Haiti,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,HUN,Hungary,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,IDN,Indonesia,2011,2011,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,IND,India,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,IRL,Ireland,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,IRN,Iran,2006,2006,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,IRQ,Iraq,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ISL,Iceland,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ISR,Israel,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ITA,Italy,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,JAM,Jamaica,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,JOR,Jordan,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,JPN,Japan,2008,2008,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,KAZ,Kazakhstan,2010,2010,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,KEN,Kenya,2011,2011,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,KGZ,Kyrgyzstan,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,KHM,Cambodia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,KIR,Kiribati,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,KNA,St. Kitts & Nevis,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,KOR,South Korea,2005,2005,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,KWT,Kuwait,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LAO,Laos,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LBN,Lebanon,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LBR,Liberia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LBY,Libya,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LCA,St. Lucia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LKA,Sri Lanka,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LSO,Lesotho,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LTU,Lithuania,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LUX,Luxembourg,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,LVA,Latvia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MAR,Morocco,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MDA,Moldova,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MDG,Madagascar,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MDV,Maldives,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MEX,Mexico,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MHL,Marshall Islands,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MKD,North Macedonia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MLI,Mali,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MLT,Malta,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MMR,Myanmar (Burma),NA,2011,FALSE,TRUE,FALSE,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MNE,Montenegro,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MNG,Mongolia,2005,2005,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MOZ,Mozambique,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MRT,Mauritania,2006,2006,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MUS,Mauritius,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MWI,Malawi,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,MYS,Malaysia,2009,2009,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NAM,Namibia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NER,Niger,2010,2010,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NGA,Nigeria,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NIC,Nicaragua,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NLD,Netherlands,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NOR,Norway,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NPL,Nepal,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NRU,Nauru,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,NZL,New Zealand,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,OMN,Oman,2005,2005,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PAK,Pakistan,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PAN,Panama,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PER,Peru,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PHL,Philippines,2007,2007,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PLW,Palau,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PNG,Papua New Guinea,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,POL,Poland,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PRK,North Korea,2005,2005,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PRT,Portugal,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,PRY,Paraguay,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,QAT,Qatar,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ROU,Romania,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,RUS,Russia,2010,2010,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,RWA,Rwanda,2010,NA,TRUE,FALSE,FALSE,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SAU,Saudi Arabia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SDN,Sudan,2005,2005,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SEN,Senegal,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SGP,Singapore,2012,NA,TRUE,FALSE,FALSE,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SLB,Solomon Islands,2006,2005,TRUE,TRUE,TRUE,FALSE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SLE,Sierra Leone,2011,2011,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SLV,El Salvador,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SMR,San Marino,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SOM,Somalia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SSD,South Sudan,2012,2012,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,STP,São Tomé & Príncipe,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SUR,Suriname,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SVK,Slovakia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SVN,Slovenia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SWE,Sweden,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SWZ,Eswatini,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SYC,Seychelles,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,SYR,Syria,2012,2012,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TCD,Chad,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TGO,Togo,2006,2006,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,THA,Thailand,2011,2011,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TJK,Tajikistan,2009,2009,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TKM,Turkmenistan,2010,2010,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TLS,Timor-Leste,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TON,Tonga,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TTO,Trinidad & Tobago,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TUN,Tunisia,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TUR,Turkey,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TUV,Tuvalu,2008,2008,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,TZA,Tanzania,2010,2010,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,UGA,Uganda,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,UKR,Ukraine,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,URY,Uruguay,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,USA,United States,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,UZB,Uzbekistan,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,VCT,St. Vincent & Grenadines,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,VEN,Venezuela,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,VNM,Vietnam,2007,2007,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,VUT,Vanuatu,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,WSM,Samoa,NA,NA,FALSE,FALSE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,YEM,Yemen,2005,2005,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ZAF,South Africa,2009,2009,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ZMB,Zambia,2012,2012,TRUE,TRUE,TRUE,TRUE
goods_services_two_way_combined,Bens + serviços: exportações + importações,ZWE,Zimbabwe,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,AFG,Afghanistan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,AGO,Angola,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ALB,Albania,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ARE,United Arab Emirates,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ARG,Argentina,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ARM,Armenia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ATG,Antigua & Barbuda,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,AUS,Australia,2008,2010,TRUE,TRUE,TRUE,FALSE
services_exports_only,Serviços: exportações,AUT,Austria,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,AZE,Azerbaijan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BDI,Burundi,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BEL,Belgium,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BEN,Benin,2012,2012,TRUE,TRUE,TRUE,TRUE
services_exports_only,Serviços: exportações,BFA,Burkina Faso,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BGD,Bangladesh,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BGR,Bulgaria,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BHR,Bahrain,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BHS,Bahamas,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BIH,Bosnia & Herzegovina,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BLR,Belarus,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BLZ,Belize,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BOL,Bolivia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BRA,Brazil,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BRB,Barbados,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BRN,Brunei,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BTN,Bhutan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,BWA,Botswana,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,CAF,Central African Republic,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,CAN,Canada,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,CHE,Switzerland,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,CHL,Chile,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,CIV,Côte d'Ivoire,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,CMR,Cameroon,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,COD,Congo - Kinshasa,2008,NA,TRUE,FALSE,FALSE,FALSE
services_exports_only,Serviços: exportações,COG,Congo - Brazzaville,NA,2012,FALSE,TRUE,FALSE,FALSE
services_exports_only,Serviços: exportações,COL,Colombia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,COM,Comoros,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,CPV,Cape Verde,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,CRI,Costa Rica,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,CUB,Cuba,NA,2012,FALSE,TRUE,FALSE,FALSE
services_exports_only,Serviços: exportações,CYP,Cyprus,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,CZE,Czechia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,DEU,Germany,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,DJI,Djibouti,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,DMA,Dominica,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,DNK,Denmark,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,DOM,Dominican Republic,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,DZA,Algeria,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ECU,Ecuador,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,EGY,Egypt,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ERI,Eritrea,NA,NA,NA,FALSE,FALSE,TRUE
services_exports_only,Serviços: exportações,ESP,Spain,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,EST,Estonia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ETH,Ethiopia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,FIN,Finland,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,FJI,Fiji,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,FRA,France,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,GAB,Gabon,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,GBR,United Kingdom,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,GEO,Georgia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,GHA,Ghana,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,GIN,Guinea,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,GMB,Gambia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,GNB,Guinea-Bissau,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,GNQ,Equatorial Guinea,NA,2008,FALSE,TRUE,FALSE,FALSE
services_exports_only,Serviços: exportações,GRC,Greece,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,GRD,Grenada,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,GTM,Guatemala,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,GUY,Guyana,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,HND,Honduras,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,HRV,Croatia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,HTI,Haiti,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,HUN,Hungary,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,IDN,Indonesia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,IND,India,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,IRL,Ireland,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,IRN,Iran,2007,NA,TRUE,FALSE,FALSE,FALSE
services_exports_only,Serviços: exportações,IRQ,Iraq,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ISL,Iceland,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ISR,Israel,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ITA,Italy,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,JAM,Jamaica,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,JOR,Jordan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,JPN,Japan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,KAZ,Kazakhstan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,KEN,Kenya,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,KGZ,Kyrgyzstan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,KHM,Cambodia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,KIR,Kiribati,NA,NA,FALSE,FALSE,TRUE,TRUE
