source_bpm5,metric,metric_label,iso3c,country_name,year,top1_partner_iso3_bpm5,top1_partner_name_bpm5,top1_value_musd_bpm5,top2_partner_iso3_bpm5,top2_partner_name_bpm5,top2_value_musd_bpm5,top1_top2_margin_musd_bpm5,top1_top2_margin_share_bpm5,source_bpm6,top1_partner_iso3_bpm6,top1_partner_name_bpm6,top1_value_musd_bpm6,top2_partner_iso3_bpm6,top2_partner_name_bpm6,top2_value_musd_bpm6,top1_top2_margin_musd_bpm6,top1_top2_margin_share_bpm6,present_bpm5,present_bpm6,comparison_sample,both_sources_present,top1_same,top2_ordered_same,top2_unordered_same,china_top1_bpm5,china_top1_bpm6,china_top1_status_same,china_in_top2_bpm5,china_in_top2_bpm6,china_in_top2_status_same,china_in_top2_any_source,china_top1_any_source,top1_disagreement_involves_china,top2_disagreement_involves_china,min_top1_top2_margin_share,close_top1_top2_case
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2011,CHE,Switzerland,1757.5171790000002,CHN,China,244.37147,1513.1457090000001,0.8609564259627643,BPM6,CHE,Switzerland,1648.624348,ZAF,South Africa,244.501497,1404.122851,0.8516936272980484,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.8516936272980484,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2011,DEU,Germany,53.805516999999995,CHN,China,51.17241100000001,2.6331059999999837,0.048937472341358305,BPM6,BEL,Belgium,50.45425600000001,CHN,China,46.441849000000005,4.012407000000003,0.07952564001736548,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.048937472341358305,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2012,CHN,China,71.884108,BEL,Belgium,56.814049999999995,15.070058000000003,0.20964380611080274,BPM6,DEU,Germany,64.810622,CHN,China,64.736939,0.0736829999999884,0.0011368969734619797,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0011368969734619797,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CHL,Chile,2007,CHN,China,10763.555417,USA,United States,10541.754674000003,221.80074299999615,0.020606642917421432,BPM6,USA,United States,11098.662367000003,CHN,China,10781.794489,316.86787800000275,0.028550096175747795,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.020606642917421432,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CRI,Costa Rica,2010,USA,United States,9700.977767000002,NLD,Netherlands,3296.0169000000005,6404.960867000002,0.6602386914840561,BPM6,USA,United States,11000.630147000002,CHN,China,3237.779328000001,7762.850819000001,0.7056732855541934,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.6602386914840561,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CUB,Cuba,2005,CAN,Canada,627.032781,CHN,China,419.44113400000003,207.59164699999997,0.33106984720787663,BPM6,ESP,Spain,507.94176500000003,CHN,China,445.11521500000003,62.82655,0.12368849015595319,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12368849015595319,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CUB,Cuba,2006,CHN,China,735.123458,CAN,Canada,445.408595,289.71486300000004,0.39410368401004015,BPM6,CHN,China,741.96871,ESP,Spain,537.8668549999999,204.10185500000011,0.2750814855790888,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.2750814855790888,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CUB,Cuba,2007,CHN,China,1657.2652130000001,CAN,Canada,897.3267269999999,759.9384860000002,0.4585497119223006,BPM6,CHN,China,1463.0291670000001,ESP,Spain,626.361496,836.6676710000002,0.5718735414657663,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.4585497119223006,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CUB,Cuba,2008,CHN,China,1448.9537999999998,CAN,Canada,707.491428,741.4623719999997,0.5117225766618645,BPM6,CHN,China,1281.748975,ESP,Spain,670.4533959999999,611.2955790000001,0.47692300982725583,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.47692300982725583,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CUB,Cuba,2009,CHN,China,1008.8241220000001,VEN,Venezuela,455.8920209999999,552.9321010000002,0.5480956382206731,BPM6,CHN,China,907.481383,USA,United States,606.1571549999999,301.3242280000002,0.33204452856527655,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.33204452856527655,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CUB,Cuba,2010,CHN,China,1275.960476,CAN,Canada,599.1171589999999,676.8433170000001,0.5304579018950741,BPM6,CHN,China,1187.3150099999998,USA,United States,631.8374689999998,555.477541,0.46784344198596467,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.46784344198596467,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ETH,Ethiopia,2009,CHN,China,340.3429409999999,USA,United States,264.703004,75.63993699999986,0.22224623427697268,BPM6,USA,United States,588.668028,CHN,China,340.98183599999993,247.68619200000012,0.420756997524588,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.22224623427697268,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ETH,Ethiopia,2010,CHN,China,378.4664920000001,DEU,Germany,313.83287,64.63362200000006,0.17077766028491645,BPM6,USA,United States,608.995024,CHN,China,390.5505050000001,218.44451899999984,0.35869672229045974,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.17077766028491645,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ETH,Ethiopia,2011,DEU,Germany,462.18844799999994,CHN,China,412.8405749999999,49.34787300000005,0.10677002684411545,BPM6,USA,United States,683.093466,DEU,Germany,447.68743199999994,235.4060340000001,0.34461760464270064,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.10677002684411545,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ETH,Ethiopia,2012,CHN,China,442.61573499999975,CHE,Switzerland,411.825055,30.790679999999725,0.06956526297014665,BPM6,USA,United States,667.3089279999999,CHN,China,466.1268629999998,201.18206500000014,0.3014826515253819,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.06956526297014665,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,GAB,Gabon,2005,USA,United States,3262.850779999999,FRA,France,469.18743400000017,2793.6633459999985,0.8562032205469107,BPM6,USA,United States,2991.728353999999,CHN,China,381.01539699999995,2610.712956999999,0.8726437189758305,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.8562032205469107,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,GMB,Gambia,2011,CHN,China,91.434766,IND,India,73.63644900000001,17.798316999999983,0.19465590364172838,BPM6,USA,United States,155.82313399999998,CHN,China,120.281928,35.54120599999999,0.2280868385049937,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.19465590364172838,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,GMB,Gambia,2012,CHN,China,143.952532,GBR,United Kingdom,80.51381,63.438721999999984,0.4406919497602167,BPM6,CHN,China,175.799983,USA,United States,150.721438,25.07854499999999,0.14265385338518485,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.14265385338518485,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,IRN,Iran,2010,CHN,China,18791.024869,IND,India,11481.342282999996,7309.682586000004,0.38899861167545796,BPM6,CHN,China,18538.102371,JPN,Japan,11322.798722999994,7215.303648000006,0.38921479143880633,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.38899861167545796,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,KAZ,Kazakhstan,2007,CHN,China,6717.0205959999985,RUS,Russia,5159.156303,1557.8642929999987,0.23192787199844386,BPM6,CHN,China,6677.141005999999,DEU,Germany,5079.619498000004,1597.5215079999953,0.23925232469472812,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.23192787199844386,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2012,CHN,China,480.028648,USA,United States,457.45372599999996,22.574922000000015,0.04702828069544719,BPM6,TUR,Turkey,975.355179,DEU,Germany,266.459636,708.8955430000001,0.7268075858548346,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.04702828069544719,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,MLI,Mali,2007,FRA,France,193.388886,CHN,China,60.90731699999999,132.48156900000004,0.6850526508539897,BPM6,FRA,France,88.12661600000001,USA,United States,77.442872,10.683744000000019,0.12123175137009705,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.12123175137009705,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,MYS,Malaysia,2008,SGP,Singapore,40105.90582599999,CHN,China,33356.26784000001,6749.63798599998,0.16829536316380372,BPM6,SGP,Singapore,41885.13657899999,USA,United States,33289.39338799999,8595.743191000001,0.2052218016476437,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.16829536316380372,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,OMN,Oman,2008,CHN,China,12026.931912000002,JPN,Japan,6041.0076340000005,5985.924278000001,0.4977099996739385,BPM6,CHN,China,11720.14861,KOR,South Korea,5725.368149000002,5994.7804609999985,0.5114935535787544,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.4977099996739385,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,OMN,Oman,2011,CHN,China,15407.798534,JPN,Japan,5545.148374999996,9862.650159000004,0.6401076790585198,BPM6,CHN,China,15006.953888999999,KOR,South Korea,5379.405283,9627.548605999998,0.6415391609257179,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.6401076790585198,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,PAK,Pakistan,2012,USA,United States,5918.923419999999,CHN,China,3675.2722290000006,2243.6511909999986,0.379064068208539,BPM6,ARE,United Arab Emirates,5020.512293,USA,United States,4613.5721889999995,406.94010400000025,0.08105549399159698,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.08105549399159698,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,PER,Peru,2010,USA,United States,6864.511214999998,CHN,China,6750.008260999999,114.50295399999868,0.01668042347280202,BPM6,CHN,China,6737.059925999999,USA,United States,6603.266088999997,133.793837000002,0.019859380570990338,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.01668042347280202,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,PRK,North Korea,2005,CHN,China,450.98164299999996,THA,Thailand,133.078394,317.90324899999996,0.7049139448010747,BPM6,CHN,China,647.782876,KOR,South Korea,395.7145589999999,252.0683170000001,0.3891246995544231,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.3891246995544231,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,PRK,North Korea,2006,IND,India,473.07529900000003,CHN,China,442.70866299999994,30.366636000000085,0.06418985743747335,BPM6,CHN,China,679.1138679999999,IND,India,558.1334280000001,120.98043999999982,0.1781445582259849,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.06418985743747335,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,PRK,North Korea,2008,CHN,China,730.7108420000001,VEN,Venezuela,206.59803900000006,524.112803,0.7172643032987869,BPM6,CHN,China,1062.554173,KOR,South Korea,593.8699019999999,468.6842710000001,0.44109211832157574,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.44109211832157574,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,PRK,North Korea,2009,CHN,China,768.5144999999999,BRA,Brazil,100.83518199999999,667.6793179999999,0.8687920891538156,BPM6,CHN,China,1075.309167,KOR,South Korea,465.25670999999994,610.052457,0.567327495869846,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.567327495869846,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,PRK,North Korea,2010,CHN,China,1183.2608240000002,BRA,Brazil,126.823184,1056.43764,0.8928189107357787,BPM6,CHN,China,1576.72226,KOR,South Korea,580.7765410000001,995.9457189999999,0.6316557736680903,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.6316557736680903,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,PRK,North Korea,2011,CHN,China,2467.6628050000004,BHR,Bahrain,236.41394400000004,2231.2488610000005,0.9041951989870837,BPM6,CHN,China,2993.0958500000006,KOR,South Korea,630.606417,2362.4894330000006,0.7893129894253137,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.7893129894253137,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,PRK,North Korea,2012,CHN,China,2497.331615,IDN,Indonesia,61.56083999999999,2435.770775,0.9753493530333576,BPM6,CHN,China,3091.756371,KOR,South Korea,666.3729099999999,2425.383461,0.784467846092133,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.784467846092133,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,RUS,Russia,2009,DEU,Germany,26090.894547999993,USA,United States,22564.862103999993,3526.0324440000004,0.13514417596963113,BPM6,DEU,Germany,25391.339094999996,CHN,China,22628.914595000002,2762.4244999999937,0.10879396670118766,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.10879396670118766,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,RWA,Rwanda,2006,KEN,Kenya,32.060365,CHN,China,26.854279,5.206085999999999,0.16238386556110634,BPM6,USA,United States,79.078939,KEN,Kenya,31.015545,48.063394,0.6077900716396815,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.16238386556110634,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,RWA,Rwanda,2010,CHE,Switzerland,102.35602,CHN,China,50.427791000000006,51.928228999999995,0.507329505387177,BPM6,USA,United States,100.537124,CHE,Switzerland,64.20161999999999,36.335504000000014,0.36141379974227245,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.36141379974227245,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,RWA,Rwanda,2012,KEN,Kenya,109.56451899999999,CHN,China,87.488169,22.07634999999999,0.2014917803819318,BPM6,USA,United States,122.18751700000001,KEN,Kenya,100.994852,21.19266500000002,0.17344378149528988,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.17344378149528988,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,SAU,Saudi Arabia,2012,USA,United States,58477.91604199998,CHN,China,56085.783856999966,2392.1321850000168,0.040906590845028415,BPM6,USA,United States,58246.411151999986,JPN,Japan,55662.707566000005,2583.7035859999814,0.04435815932517356,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.040906590845028415,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,SGP,Singapore,2005,USA,United States,19909.335461999992,HKG,Hong Kong,19215.67088,693.6645819999903,0.03484117203831113,BPM6,CHN,China,19263.286461999985,USA,United States,19129.398253999992,133.88820799999303,0.006950434354185078,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.006950434354185078,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,SGP,Singapore,2008,HKG,Hong Kong,28628.914525999997,IDN,Indonesia,25041.85372299999,3587.0608030000076,0.12529503344397977,BPM6,HKG,Hong Kong,27989.590941,CHN,China,25504.452836000004,2485.1381049999945,0.08878793942499849,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.08878793942499849,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,SLB,Solomon Islands,2005,CHN,China,141.927232,AUS,Australia,101.16616,40.761072,0.28719697711007286,BPM6,CHN,China,102.02373999999999,KOR,South Korea,34.136668,67.88707199999999,0.665404659738998,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.28719697711007286,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,SLB,Solomon Islands,2006,CHN,China,180.788216,AUS,Australia,102.75076299999999,78.03745300000001,0.43165121447959864,BPM6,CHN,China,131.762341,KOR,South Korea,30.764637,100.997704,0.766514189361587,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.43165121447959864,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,SLB,Solomon Islands,2007,CHN,China,261.180658,AUS,Australia,148.113914,113.066744,0.43290626827351053,BPM6,CHN,China,191.201583,KOR,South Korea,27.426177000000003,163.775406,0.8565588392644218,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.43290626827351053,FALSE
