source,metric,metric_label,iso3c,country_name,year,partner_rank,partner_iso3,partner_name,value_musd
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2005,1,USA,United States,406.58948699999996
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2005,2,IND,India,164.290796
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2006,1,USA,United States,302.8845649999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2006,2,IND,India,136.307302
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2007,1,USA,United States,386.424404
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2007,2,IND,India,239.29879300000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2008,1,USA,United States,408.38635700000003
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2008,2,IND,India,349.063579
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2009,1,NGA,Nigeria,1011.6958350000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2009,2,USA,United States,561.388731
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2010,1,USA,United States,535.9862999999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2010,2,GBR,United Kingdom,496.7679549999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2011,1,GBR,United Kingdom,537.3732910000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2011,2,IND,India,414.90177100000005
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2012,1,USA,United States,468.13136699999995
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AFG,Afghanistan,2012,2,ARE,United Arab Emirates,466.51578700000005
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2005,1,USA,United States,9757.550668999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2005,2,CHN,China,6788.219414
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2006,1,USA,United States,13169.482933999996
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2006,2,CHN,China,11219.036345999997
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2007,1,USA,United States,14001.237782
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2007,2,CHN,China,13297.965161
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2008,1,CHN,China,22912.672251999993
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2008,2,USA,United States,21097.297255999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2009,1,CHN,China,15152.343474000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2009,2,USA,United States,11112.196253000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2010,1,CHN,China,23422.145281000012
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2010,2,USA,United States,13877.789518999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2011,1,CHN,China,25545.910857
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2011,2,USA,United States,15510.926493000003
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2012,1,CHN,China,34458.657461
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AGO,Angola,2012,2,USA,United States,11318.678322
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2005,1,ITA,Italy,607.398254
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2005,2,GRC,Greece,218.038571
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2006,1,ITA,Italy,649.974111
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2006,2,DEU,Germany,83.72586600000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2007,1,ITA,Italy,816.326482
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2007,2,GRC,Greece,191.92489999999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2008,1,NGA,Nigeria,998.9633409999996
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2008,2,ITA,Italy,993.5167
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2009,1,NGA,Nigeria,2437.1458939999993
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2009,2,ITA,Italy,873.0341599999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2010,1,ITA,Italy,1054.585768
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2010,2,CHE,Switzerland,269.231986
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2011,1,ITA,Italy,1180.2148729999997
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2011,2,GBR,United Kingdom,277.12431799999996
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2012,1,ITA,Italy,1264.079683
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ALB,Albania,2012,2,ESP,Spain,291.707774
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2005,1,ESP,Spain,82.717144
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2005,2,FRA,France,24.420701
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2006,1,ESP,Spain,100.32255800000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2006,2,FRA,France,22.297598
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2007,1,ESP,Spain,66.339995
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2007,2,DEU,Germany,21.28540899999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2008,1,ESP,Spain,74.08118300000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2008,2,NGA,Nigeria,40.995298
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2009,1,NGA,Nigeria,81.59455900000003
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2009,2,ESP,Spain,35.797686
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2010,1,NGA,Nigeria,184.898558
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2010,2,ESP,Spain,23.031822
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2011,1,NGA,Nigeria,340.6921349999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2011,2,ESP,Spain,22.671478
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2012,1,NGA,Nigeria,157.77331500000005
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AND,Andorra,2012,2,ESP,Spain,33.132186999999995
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2005,1,JPN,Japan,26126.619505000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2005,2,KOR,South Korea,10398.577590999994
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2006,1,JPN,Japan,32958.37912000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2006,2,KOR,South Korea,13465.588559000003
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2007,1,JPN,Japan,34209.018622
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2007,2,KOR,South Korea,13307.159046000006
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2008,1,JPN,Japan,51384.879632000026
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2008,2,IND,India,20917.115361000015
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2009,1,JPN,Japan,26041.573667
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2009,2,IND,India,21292.191914000003
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2010,1,IND,India,33404.458998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2010,2,JPN,Japan,31243.820502000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2011,1,JPN,Japan,44335.93588999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2011,2,IND,India,37475.57646399998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2012,1,JPN,Japan,45431.837328999994
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARE,United Arab Emirates,2012,2,IND,India,39779.724221
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2005,1,BRA,Brazil,6861.646028
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2005,2,USA,United States,5875.545221
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2006,1,BRA,Brazil,8998.942702999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2006,2,USA,United States,5445.825916999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2007,1,BRA,Brazil,11360.083921999996
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2007,2,CHN,China,6749.572217999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2008,1,BRA,Brazil,14424.176965999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2008,2,CHN,China,9897.161495
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2009,1,BRA,Brazil,12347.713147000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2009,2,CHL,Chile,5629.284521000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2010,1,BRA,Brazil,16018.937599000004
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2010,2,CHN,China,7381.468756000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2011,1,BRA,Brazil,18585.851281
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2011,2,CHN,China,6871.912418
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2012,1,BRA,Brazil,17792.724398000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARG,Argentina,2012,2,CHN,China,7210.4819709999965
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2005,1,RUS,Russia,209.97573900000003
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2005,2,DEU,Germany,177.88488399999997
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2006,1,RUS,Russia,230.09939100000003
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2006,2,DEU,Germany,179.2942529999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2007,1,RUS,Russia,321.575014
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2007,2,DEU,Germany,206.11240199999986
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2008,1,RUS,Russia,416.12298999999996
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2008,2,DEU,Germany,238.91052900000008
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2009,1,RUS,Russia,275.493807
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2009,2,DEU,Germany,157.83740699999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2010,1,RUS,Russia,418.569853
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2010,2,DEU,Germany,194.30921499999994
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2011,1,RUS,Russia,523.8854529999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2011,2,DEU,Germany,218.33275599999996
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2012,1,RUS,Russia,599.9465420000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ARM,Armenia,2012,2,DEU,Germany,209.22971899999996
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2005,1,DEU,Germany,178.324007
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2005,2,GBR,United Kingdom,137.311594
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2006,1,DEU,Germany,235.6957
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2006,2,GBR,United Kingdom,187.59726000000003
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2007,1,USA,United States,198.187478
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2007,2,GBR,United Kingdom,159.85223499999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2008,1,NGA,Nigeria,207.92985099999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2008,2,GBR,United Kingdom,156.51636100000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2009,1,NGA,Nigeria,1459.735515000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2009,2,USA,United States,215.802246
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2010,1,NGA,Nigeria,2704.037308000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2010,2,USA,United States,147.290924
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2011,1,NGA,Nigeria,4703.283229
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2011,2,USA,United States,149.405187
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2012,1,NGA,Nigeria,472.35801799999996
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ATG,Antigua & Barbuda,2012,2,USA,United States,178.81074600000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2005,1,JPN,Japan,27950.011999999995
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2005,2,CHN,China,18270.446224000007
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2006,1,JPN,Japan,31102.858183000004
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2006,2,CHN,China,21499.011541999993
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2007,1,JPN,Japan,34661.179165
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2007,2,CHN,China,29143.518545999996
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2008,1,JPN,Japan,50868.53689999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2008,2,CHN,China,42061.128074
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2009,1,CHN,China,43090.46866400001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2009,2,JPN,Japan,37862.500909999995
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2010,1,CHN,China,64913.855228000015
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2010,2,JPN,Japan,48276.508283999996
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2011,1,CHN,China,87359.11701399999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2011,2,JPN,Japan,59738.51377
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2012,1,CHN,China,89280.67074300001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUS,Australia,2012,2,JPN,Japan,59498.013046
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2005,1,DEU,Germany,47814.80374900001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2005,2,ITA,Italy,11880.451582999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2006,1,DEU,Germany,54687.125487000005
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2006,2,ITA,Italy,14108.983305000005
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2007,1,DEU,Germany,56978.18493999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2007,2,ITA,Italy,15030.185548999994
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2008,1,DEU,Germany,65773.63736000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2008,2,ITA,Italy,15375.889025999997
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2009,1,DEU,Germany,52840.094012999994
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2009,2,ITA,Italy,12373.871259000003
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2010,1,DEU,Germany,57430.96113499999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2010,2,ITA,Italy,13679.606610000006
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2011,1,DEU,Germany,66979.628202
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2011,2,ITA,Italy,15613.808247
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2012,1,DEU,Germany,63466.52138100003
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AUT,Austria,2012,2,ITA,Italy,14183.970354000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2005,1,ITA,Italy,1268.8350780000005
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2005,2,CZE,Czechia,601.3943049999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2006,1,ITA,Italy,2964.649038
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2006,2,FRA,France,1218.572254
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2007,1,ITA,Italy,3721.6203499999992
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2007,2,FRA,France,2425.767001000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2008,1,ITA,Italy,6250.946365000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2008,2,USA,United States,4766.377119
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2009,1,ITA,Italy,4560.115559
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2009,2,USA,United States,2321.3674309999997
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2010,1,ITA,Italy,7117.955926
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2010,2,USA,United States,2352.0469909999997
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2011,1,ITA,Italy,11519.965404000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2011,2,FRA,France,4718.795812999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2012,1,ITA,Italy,9342.308513999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,AZE,Azerbaijan,2012,2,FRA,France,2493.633757
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2005,1,CHE,Switzerland,32.412941000000004
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2005,2,DEU,Germany,26.613948
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2006,1,ARE,United Arab Emirates,76.24395100000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2006,2,KEN,Kenya,37.207019
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2007,1,DEU,Germany,32.616996
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2007,2,ARE,United Arab Emirates,18.008431
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2008,1,FRA,France,25.594144999999997
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2008,2,ARE,United Arab Emirates,17.666894
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2009,1,ARE,United Arab Emirates,29.790388
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2009,2,FRA,France,29.483277
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2010,1,FRA,France,36.017602
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2010,2,DEU,Germany,25.71606
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2011,1,ARE,United Arab Emirates,63.82167
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2011,2,FRA,France,30.868810000000003
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2012,1,ARE,United Arab Emirates,163.269547
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BDI,Burundi,2012,2,FRA,France,31.702378
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2005,1,FRA,France,44221.60840900003
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2005,2,DEU,Germany,37998.23187199999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2006,1,FRA,France,50273.729961999976
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2006,2,DEU,Germany,42523.159899999984
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2007,1,FRA,France,58302.83245999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2007,2,DEU,Germany,48295.34017399999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2008,1,FRA,France,67676.81620000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2008,2,DEU,Germany,58336.473915999995
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2009,1,FRA,France,54990.84616
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2009,2,DEU,Germany,44390.05695500001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2010,1,FRA,France,58516.48087100001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2010,2,DEU,Germany,49483.889704999994
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2011,1,FRA,France,67009.72566999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2011,2,NLD,Netherlands,59129.32639799998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2012,1,FRA,France,63384.67457500001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEL,Belgium,2012,2,NLD,Netherlands,57494.636571000025
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2005,1,CHN,China,160.14216
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2005,2,MLI,Mali,149.11117800000008
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2006,1,MLI,Mali,169.616523
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2006,2,NGA,Nigeria,119.57668099999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2007,1,NGA,Nigeria,320.661456
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2007,2,CHN,China,130.760521
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2008,1,CHN,China,139.478256
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2008,2,IND,India,131.62102
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2009,1,NGA,Nigeria,288.119387
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2009,2,IND,India,153.58255400000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2010,1,MLI,Mali,475.22069599999986
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2010,2,NGA,Nigeria,407.56688999999994
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2011,1,IND,India,294.561008
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2011,2,MLI,Mali,263.80978699999997
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2012,1,CHN,China,347.01286400000004
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BEN,Benin,2012,2,ARE,United Arab Emirates,303.02907200000004
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2005,1,CHN,China,195.497841
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2005,2,FRA,France,74.97893
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2006,1,CHN,China,233.26682499999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2006,2,FRA,France,76.92403099999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2007,1,CHN,China,199.31481600000004
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2007,2,FRA,France,96.039598
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2008,1,CHE,Switzerland,141.42515899999998
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2008,2,CHN,China,93.20611400000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2009,1,CHE,Switzerland,425.224923
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2009,2,FRA,France,217.265203
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2010,1,CHE,Switzerland,910.3681049999999
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2010,2,CHN,China,173.51998600000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2011,1,CHE,Switzerland,1757.5171790000002
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2011,2,CHN,China,244.37147
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2012,1,CHE,Switzerland,1558.9586609999997
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BFA,Burkina Faso,2012,2,CHN,China,314.81243300000006
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BGD,Bangladesh,2005,1,USA,United States,3150.637105000001
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BGD,Bangladesh,2005,2,GBR,United Kingdom,1549.4576480000005
