fit_id,iso3c,country_name,treatment_year,timing_definition,outcome,treatment,donor_rule,estimate,se_placebo,ci_95_low,ci_95_high,z_value,p_normal_two_sided,rmspe_pre_level_adjusted,rmspe_post_level_adjusted,rmspe_ratio,n_donors,n_treated,n_pre_years,n_post_years,year_start,year_end,placebo_replications,placebo_seed,synthdid_version
aus_cue_2007,AUS,Australia,2007,imposed timing corresponding to the 2006-07 fiscal-year aggregate-trade rank change,Absolute UNGA ideal-point distance to China,Absorbing post-timing indicator for the focal SDiD fit,Complete 1997-2022 panel; China never top goods-export destination in that window,0.12845292972554007,0.16082081472090767,-0.18675007509182784,0.44365593454290797,0.798733235796998,0.4244451107663802,0.15030917663077367,0.1774261125901914,1.1804077207210641,105,1,10,16,1997,2022,5000,20260520,0.0.9
