fit_id,donor_iso3c,unit_weight,weight_rank,cumulative_weight,effective_donor_count
chl_cue_2008,MWI,0.03145877768196954,1,0.03145877768196954,64.69701894889207
chl_cue_2008,GRD,0.02725882974221676,2,0.058717607424186295,64.69701894889207
chl_cue_2008,HTI,0.026887970577934735,3,0.08560557800212103,64.69701894889207
chl_cue_2008,GEO,0.02642214001619094,4,0.11202771801831196,64.69701894889207
chl_cue_2008,CYP,0.024362931450416236,5,0.1363906494687282,64.69701894889207
chl_cue_2008,MHL,0.02308448707593932,6,0.15947513654466752,64.69701894889207
chl_cue_2008,CAN,0.022982585941785955,7,0.18245772248645348,64.69701894889207
chl_cue_2008,PRY,0.022156218886476866,8,0.20461394137293035,64.69701894889207
chl_cue_2008,WSM,0.02197710558564926,9,0.2265910469585796,64.69701894889207
chl_cue_2008,DOM,0.02172688610132687,10,0.24831793305990646,64.69701894889207
chl_cue_2008,FJI,0.021726608328295836,11,0.2700445413882023,64.69701894889207
chl_cue_2008,ISR,0.021128941514425938,12,0.29117348290262823,64.69701894889207
chl_cue_2008,SLV,0.021122929748265504,13,0.31229641265089375,64.69701894889207
chl_cue_2008,KEN,0.019441246342713034,14,0.3317376589936068,64.69701894889207
chl_cue_2008,ALB,0.018418018167736486,15,0.35015567716134327,64.69701894889207
chl_cue_2008,NIC,0.01819262360150151,16,0.3683483007628448,64.69701894889207
chl_cue_2008,SGP,0.017664829813367137,17,0.38601313057621195,64.69701894889207
chl_cue_2008,MKD,0.01727682128246616,18,0.4032899518586781,64.69701894889207
chl_cue_2008,CIV,0.01719715681871359,19,0.4204871086773917,64.69701894889207
chl_cue_2008,CRI,0.016932532285280345,20,0.43741964096267205,64.69701894889207
chl_cue_2008,BLZ,0.015929838010098375,21,0.45334947897277045,64.69701894889207
chl_cue_2008,GTM,0.015541423420190712,22,0.46889090239296116,64.69701894889207
chl_cue_2008,BOL,0.014911137518557709,23,0.4838020399115189,64.69701894889207
chl_cue_2008,HND,0.014629821395996433,24,0.4984318613075153,64.69701894889207
chl_cue_2008,BHS,0.014316046874999318,25,0.5127479081825146,64.69701894889207
chl_cue_2008,HRV,0.013214460137766665,26,0.5259623683202812,64.69701894889207
chl_cue_2008,ATG,0.012871071138930256,27,0.5388334394592115,64.69701894889207
chl_cue_2008,COL,0.012811403999454017,28,0.5516448434586655,64.69701894889207
chl_cue_2008,DNK,0.012687586479123962,29,0.5643324299377894,64.69701894889207
chl_cue_2008,LVA,0.012649170216109638,30,0.5769816001538991,64.69701894889207
chl_cue_2008,SWE,0.012585200441888083,31,0.5895668005957871,64.69701894889207
chl_cue_2008,POL,0.012503084300008621,32,0.6020698848957957,64.69701894889207
chl_cue_2008,CZE,0.012128044778543469,33,0.6141979296743392,64.69701894889207
chl_cue_2008,MEX,0.011963589558054051,34,0.6261615192323933,64.69701894889207
chl_cue_2008,USA,0.011716519343377562,35,0.6378780385757709,64.69701894889207
chl_cue_2008,DMA,0.011692664543100357,36,0.6495707031188712,64.69701894889207
chl_cue_2008,TUR,0.011633112370942833,37,0.6612038154898141,64.69701894889207
chl_cue_2008,BWA,0.01136898005550794,38,0.672572795545322,64.69701894889207
chl_cue_2008,LSO,0.011143996110572355,39,0.6837167916558944,64.69701894889207
chl_cue_2008,SVN,0.01043823093619169,40,0.6941550225920861,64.69701894889207
chl_cue_2008,DZA,0.010236585534439012,41,0.704391608126525,64.69701894889207
chl_cue_2008,AZE,0.009943727296547446,42,0.7143353354230725,64.69701894889207
chl_cue_2008,FSM,0.009928218418185178,43,0.7242635538412576,64.69701894889207
chl_cue_2008,MUS,0.00970539720194392,44,0.7339689510432016,64.69701894889207
chl_cue_2008,IRL,0.009659708408957612,45,0.7436286594521592,64.69701894889207
chl_cue_2008,NOR,0.009501143157924498,46,0.7531298026100837,64.69701894889207
chl_cue_2008,ISL,0.00943458339531205,47,0.7625643860053957,64.69701894889207
chl_cue_2008,TTO,0.009397287317396221,48,0.7719616733227919,64.69701894889207
chl_cue_2008,GRC,0.009307676121418083,49,0.7812693494442099,64.69701894889207
chl_cue_2008,AND,0.00884814643942655,50,0.7901174958836364,64.69701894889207
chl_cue_2008,EST,0.00876394776633011,51,0.7988814436499666,64.69701894889207
chl_cue_2008,LTU,0.008543401386234646,52,0.8074248450362013,64.69701894889207
chl_cue_2008,MDV,0.008364476210885183,53,0.8157893212470865,64.69701894889207
chl_cue_2008,FIN,0.008338890371997565,54,0.824128211619084,64.69701894889207
chl_cue_2008,ROU,0.008267752529357625,55,0.8323959641484416,64.69701894889207
chl_cue_2008,GUY,0.008104080679384432,56,0.840500044827826,64.69701894889207
chl_cue_2008,AUT,0.008033433592632618,57,0.8485334784204587,64.69701894889207
chl_cue_2008,HUN,0.007716128199176427,58,0.8562496066196351,64.69701894889207
chl_cue_2008,MDA,0.007645016335538229,59,0.8638946229551734,64.69701894889207
chl_cue_2008,ARG,0.007413243405579156,60,0.8713078663607525,64.69701894889207
chl_cue_2008,SVK,0.007329883118778908,61,0.8786377494795314,64.69701894889207
chl_cue_2008,ESP,0.007137754308730033,62,0.8857755037882614,64.69701894889207
chl_cue_2008,EGY,0.007032852596700184,63,0.8928083563849616,64.69701894889207
chl_cue_2008,BGR,0.00678446139934557,64,0.8995928177843071,64.69701894889207
chl_cue_2008,FRA,0.006741038522749221,65,0.9063338563070563,64.69701894889207
chl_cue_2008,BTN,0.006582003338734816,66,0.9129158596457911,64.69701894889207
chl_cue_2008,NAM,0.00647865776956228,67,0.9193945174153534,64.69701894889207
chl_cue_2008,GBR,0.00640162860713925,68,0.9257961460224926,64.69701894889207
chl_cue_2008,DEU,0.006059839465475682,69,0.9318559854879683,64.69701894889207
chl_cue_2008,PRT,0.00574847481509815,70,0.9376044603030664,64.69701894889207
chl_cue_2008,JAM,0.005497097547665859,71,0.9431015578507322,64.69701894889207
chl_cue_2008,SEN,0.005022653868407807,72,0.9481242117191401,64.69701894889207
chl_cue_2008,VCT,0.0045809151971043455,73,0.9527051269162444,64.69701894889207
chl_cue_2008,DJI,0.004414026604096496,74,0.9571191535203409,64.69701894889207
chl_cue_2008,LCA,0.003868298879532383,75,0.9609874523998733,64.69701894889207
chl_cue_2008,COM,0.003862808709549763,76,0.9648502611094231,64.69701894889207
chl_cue_2008,UGA,0.0037951716476113946,77,0.9686454327570344,64.69701894889207
chl_cue_2008,SUR,0.0037183280372725396,78,0.972363760794307,64.69701894889207
chl_cue_2008,ITA,0.0035116205705639646,79,0.975875381364871,64.69701894889207
chl_cue_2008,RWA,0.003464821032099653,80,0.9793402023969706,64.69701894889207
chl_cue_2008,KNA,0.0032552274935343174,81,0.982595429890505,64.69701894889207
chl_cue_2008,NPL,0.0031946837933687616,82,0.9857901136838737,64.69701894889207
chl_cue_2008,CPV,0.003166489004548229,83,0.9889566026884219,64.69701894889207
chl_cue_2008,NLD,0.0030279288966394966,84,0.9919845315850614,64.69701894889207
chl_cue_2008,ECU,0.0023496764296260047,85,0.9943342080146874,64.69701894889207
chl_cue_2008,BRB,0.0020535213781341507,86,0.9963877293928216,64.69701894889207
chl_cue_2008,IND,0.0017968444916561545,87,0.9981845738844778,64.69701894889207
chl_cue_2008,PAK,0.0012635679278121628,88,0.9994481418122899,64.69701894889207
chl_cue_2008,TGO,3.783641245197749e-4,89,0.9998265059368097,64.69701894889207
chl_cue_2008,MDG,1.7349406318946603e-4,90,0.9999999999999991,64.69701894889207
chl_cue_2008,AFG,0,91,0.9999999999999991,64.69701894889207
chl_cue_2008,ARE,0,92,0.9999999999999991,64.69701894889207
chl_cue_2008,BGD,0,93,0.9999999999999991,64.69701894889207
chl_cue_2008,BHR,0,94,0.9999999999999991,64.69701894889207
chl_cue_2008,BLR,0,95,0.9999999999999991,64.69701894889207
chl_cue_2008,BRN,0,96,0.9999999999999991,64.69701894889207
chl_cue_2008,JOR,0,97,0.9999999999999991,64.69701894889207
chl_cue_2008,LBN,0,98,0.9999999999999991,64.69701894889207
chl_cue_2008,LBY,0,99,0.9999999999999991,64.69701894889207
chl_cue_2008,LKA,0,100,0.9999999999999991,64.69701894889207
chl_cue_2008,MAR,0,101,0.9999999999999991,64.69701894889207
chl_cue_2008,NGA,0,102,0.9999999999999991,64.69701894889207
chl_cue_2008,SWZ,0,103,0.9999999999999991,64.69701894889207
chl_cue_2008,SYR,0,104,0.9999999999999991,64.69701894889207
chl_cue_2008,TUN,0,105,0.9999999999999991,64.69701894889207
ury_cue_2013,VCT,0.03696775343201265,1,0.03696775343201265,57.22734816675648
ury_cue_2013,AZE,0.03333575368644025,2,0.0703035071184529,57.22734816675648
ury_cue_2013,DOM,0.031744670483504635,3,0.10204817760195753,57.22734816675648
ury_cue_2013,GRD,0.029617658397802966,4,0.1316658359997605,57.22734816675648
ury_cue_2013,MHL,0.028934143475026805,5,0.16059997947478732,57.22734816675648
ury_cue_2013,ARG,0.026014442397930423,6,0.18661442187271776,57.22734816675648
ury_cue_2013,SGP,0.025740161622844357,7,0.21235458349556213,57.22734816675648
ury_cue_2013,PRY,0.02286811225179964,8,0.23522269574736177,57.22734816675648
ury_cue_2013,ALB,0.022619026768760736,9,0.2578417225161225,57.22734816675648
ury_cue_2013,GTM,0.02217557907772717,10,0.28001730159384963,57.22734816675648
ury_cue_2013,ISL,0.021887383593589976,11,0.3019046851874396,57.22734816675648
ury_cue_2013,LBY,0.02104377119966092,12,0.32294845638710057,57.22734816675648
ury_cue_2013,DMA,0.0207898445456681,13,0.3437383009327687,57.22734816675648
ury_cue_2013,GEO,0.019946965910419837,14,0.3636852668431885,57.22734816675648
ury_cue_2013,DEU,0.019646534484062755,15,0.3833318013272513,57.22734816675648
ury_cue_2013,USA,0.019063750022253474,16,0.4023955513495048,57.22734816675648
ury_cue_2013,WSM,0.018523458756737676,17,0.42091901010624244,57.22734816675648
ury_cue_2013,KEN,0.018307846302988887,18,0.4392268564092313,57.22734816675648
ury_cue_2013,NOR,0.016753015923197282,19,0.4559798723324286,57.22734816675648
ury_cue_2013,CRI,0.016357755568606257,20,0.47233762790103484,57.22734816675648
ury_cue_2013,TUR,0.016141611202003785,21,0.48847923910303864,57.22734816675648
ury_cue_2013,AUT,0.015778704163949248,22,0.5042579432669879,57.22734816675648
ury_cue_2013,DNK,0.015411180654658458,23,0.5196691239216463,57.22734816675648
ury_cue_2013,POL,0.015169413622133893,24,0.5348385375437802,57.22734816675648
ury_cue_2013,CYP,0.014430226721799928,25,0.5492687642655801,57.22734816675648
ury_cue_2013,HUN,0.014406978478013859,26,0.563675742743594,57.22734816675648
ury_cue_2013,SVN,0.014198372972712238,27,0.5778741157163062,57.22734816675648
ury_cue_2013,HTI,0.013824938607785725,28,0.591699054324092,57.22734816675648
ury_cue_2013,GBR,0.013647113114970287,29,0.6053461674390622,57.22734816675648
ury_cue_2013,BGR,0.013123770303279884,30,0.6184699377423422,57.22734816675648
ury_cue_2013,FSM,0.012921346549954936,31,0.6313912842922971,57.22734816675648
ury_cue_2013,FJI,0.012873719413476785,32,0.6442650037057739,57.22734816675648
ury_cue_2013,MUS,0.012863390448969413,33,0.6571283941547433,57.22734816675648
ury_cue_2013,LVA,0.01277774294135769,34,0.669906137096101,57.22734816675648
ury_cue_2013,SWE,0.012672172260036888,35,0.682578309356138,57.22734816675648
ury_cue_2013,FIN,0.0124010568960841,36,0.694979366252222,57.22734816675648
ury_cue_2013,PRT,0.011952646541594938,37,0.7069320127938169,57.22734816675648
ury_cue_2013,TTO,0.011884691892987286,38,0.7188167046868041,57.22734816675648
ury_cue_2013,MKD,0.01130977844502,39,0.7301264831318242,57.22734816675648
ury_cue_2013,UGA,0.01107371925419983,40,0.741200202386024,57.22734816675648
ury_cue_2013,ESP,0.011028243304387281,41,0.7522284456904113,57.22734816675648
ury_cue_2013,LTU,0.010838972835748535,42,0.7630674185261598,57.22734816675648
ury_cue_2013,IND,0.01038286857998458,43,0.7734502871061444,57.22734816675648
ury_cue_2013,ISR,0.01034644989293831,44,0.7837967369990827,57.22734816675648
ury_cue_2013,ITA,0.010275391110017866,45,0.7940721281091006,57.22734816675648
ury_cue_2013,HRV,0.010249260408825994,46,0.8043213885179266,57.22734816675648
ury_cue_2013,EST,0.01005005290530051,47,0.814371441423227,57.22734816675648
ury_cue_2013,AND,0.009673644227255628,48,0.8240450856504826,57.22734816675648
ury_cue_2013,NLD,0.00930366404443306,49,0.8333487496949157,57.22734816675648
ury_cue_2013,PAK,0.009276732303902264,50,0.8426254819988179,57.22734816675648
ury_cue_2013,MWI,0.00925362732819532,51,0.8518791093270133,57.22734816675648
ury_cue_2013,FRA,0.009191476605514861,52,0.8610705859325282,57.22734816675648
ury_cue_2013,GUY,0.009036192012302045,53,0.8701067779448302,57.22734816675648
ury_cue_2013,ROU,0.008544173928228349,54,0.8786509518730585,57.22734816675648
ury_cue_2013,SUR,0.007786163374460478,55,0.886437115247519,57.22734816675648
ury_cue_2013,ATG,0.0077353973981587965,56,0.8941725126456778,57.22734816675648
ury_cue_2013,IRL,0.007357056745179826,57,0.9015295693908576,57.22734816675648
ury_cue_2013,CZE,0.007272429284480765,58,0.9088019986753384,57.22734816675648
ury_cue_2013,BHS,0.0071271776871416935,59,0.9159291763624801,57.22734816675648
ury_cue_2013,NPL,0.006299853965417607,60,0.9222290303278977,57.22734816675648
ury_cue_2013,BLR,0.00615542173653909,61,0.9283844520644368,57.22734816675648
ury_cue_2013,NAM,0.0054687622160911895,62,0.9338532142805279,57.22734816675648
ury_cue_2013,SVK,0.005187650126292688,63,0.9390408644068207,57.22734816675648
ury_cue_2013,BTN,0.004959794197284922,64,0.9440006586041055,57.22734816675648
ury_cue_2013,TUN,0.004852542204981307,65,0.9488532008090869,57.22734816675648
ury_cue_2013,JOR,0.0047678801805520615,66,0.9536210809896389,57.22734816675648
ury_cue_2013,LSO,0.004759715906953928,67,0.9583807968965928,57.22734816675648
ury_cue_2013,COM,0.00475095244665266,68,0.9631317493432455,57.22734816675648
ury_cue_2013,DZA,0.004698964080778261,69,0.9678307134240238,57.22734816675648
ury_cue_2013,JAM,0.0046739050070207025,70,0.9725046184310445,57.22734816675648
ury_cue_2013,SLV,0.004597113784294009,71,0.9771017322153386,57.22734816675648
ury_cue_2013,BLZ,0.004387500997491846,72,0.9814892332128304,57.22734816675648
ury_cue_2013,DJI,0.0043718717314068685,73,0.9858611049442373,57.22734816675648
ury_cue_2013,SWZ,0.003931149731460769,74,0.9897922546756981,57.22734816675648
ury_cue_2013,LKA,0.0028641834277161084,75,0.9926564381034142,57.22734816675648
ury_cue_2013,EGY,0.0026927123436797087,76,0.9953491504470939,57.22734816675648
ury_cue_2013,BHR,0.0020351722519905456,77,0.9973843226990845,57.22734816675648
ury_cue_2013,BRB,0.001065446627808498,78,0.998449769326893,57.22734816675648
ury_cue_2013,GRC,9.150055130389407e-4,79,0.9993647748399319,57.22734816675648
ury_cue_2013,BWA,4.295158628415663e-4,80,0.9997942907027735,57.22734816675648
ury_cue_2013,BOL,2.0570929722637065e-4,81,0.9999999999999999,57.22734816675648
ury_cue_2013,AFG,0,82,0.9999999999999999,57.22734816675648
ury_cue_2013,ARE,0,83,0.9999999999999999,57.22734816675648
ury_cue_2013,BGD,0,84,0.9999999999999999,57.22734816675648
ury_cue_2013,BRN,0,85,0.9999999999999999,57.22734816675648
ury_cue_2013,CAN,0,86,0.9999999999999999,57.22734816675648
ury_cue_2013,CIV,0,87,0.9999999999999999,57.22734816675648
ury_cue_2013,COL,0,88,0.9999999999999999,57.22734816675648
ury_cue_2013,CPV,0,89,0.9999999999999999,57.22734816675648
ury_cue_2013,ECU,0,90,0.9999999999999999,57.22734816675648
ury_cue_2013,HND,0,91,0.9999999999999999,57.22734816675648
ury_cue_2013,KNA,0,92,0.9999999999999999,57.22734816675648
ury_cue_2013,LBN,0,93,0.9999999999999999,57.22734816675648
ury_cue_2013,LCA,0,94,0.9999999999999999,57.22734816675648
ury_cue_2013,MAR,0,95,0.9999999999999999,57.22734816675648
ury_cue_2013,MDA,0,96,0.9999999999999999,57.22734816675648
ury_cue_2013,MDG,0,97,0.9999999999999999,57.22734816675648
ury_cue_2013,MDV,0,98,0.9999999999999999,57.22734816675648
ury_cue_2013,MEX,0,99,0.9999999999999999,57.22734816675648
ury_cue_2013,NGA,0,100,0.9999999999999999,57.22734816675648
ury_cue_2013,NIC,0,101,0.9999999999999999,57.22734816675648
ury_cue_2013,RWA,0,102,0.9999999999999999,57.22734816675648
ury_cue_2013,SEN,0,103,0.9999999999999999,57.22734816675648
ury_cue_2013,SYR,0,104,0.9999999999999999,57.22734816675648
ury_cue_2013,TGO,0,105,0.9999999999999999,57.22734816675648
gab_cue_2017,TGO,0.07528423882149857,1,0.07528423882149857,34.73767923832946
gab_cue_2017,CAN,0.06349213417536585,2,0.1387763729968644,34.73767923832946
gab_cue_2017,SYR,0.05253308479361414,3,0.19130945779047853,34.73767923832946
gab_cue_2017,MDG,0.04296135782948114,4,0.23427081561995966,34.73767923832946
gab_cue_2017,COL,0.03621609523696066,5,0.27048691085692034,34.73767923832946
gab_cue_2017,LBN,0.03602195006888156,6,0.3065088609258019,34.73767923832946
gab_cue_2017,CIV,0.03271939515479073,7,0.3392282560805926,34.73767923832946
gab_cue_2017,BRB,0.029835681313745692,8,0.3690639373943383,34.73767923832946
gab_cue_2017,NGA,0.027853172155013536,9,0.39691710954935183,34.73767923832946
gab_cue_2017,CPV,0.02662197062907305,10,0.4235390801784249,34.73767923832946
gab_cue_2017,RWA,0.02545287776204141,11,0.4489919579404663,34.73767923832946
gab_cue_2017,MEX,0.0253954603810253,12,0.4743874183214916,34.73767923832946
gab_cue_2017,LCA,0.024594583453611273,13,0.4989820017751029,34.73767923832946
gab_cue_2017,SEN,0.023593319303218434,14,0.5225753210783213,34.73767923832946
gab_cue_2017,KNA,0.023400834783167648,15,0.545976155861489,34.73767923832946
gab_cue_2017,HND,0.02294255722081505,16,0.568918713082304,34.73767923832946
gab_cue_2017,BGD,0.02069448700062502,17,0.5896132000829291,34.73767923832946
gab_cue_2017,BLR,0.020076609260580993,18,0.60968980934351,34.73767923832946
gab_cue_2017,MAR,0.017409792039783517,19,0.6270996013832936,34.73767923832946
gab_cue_2017,BRN,0.016979917865646524,20,0.6440795192489401,34.73767923832946
gab_cue_2017,BWA,0.015964861585337577,21,0.6600443808342777,34.73767923832946
gab_cue_2017,MDV,0.01529637610448727,22,0.675340756938765,34.73767923832946
gab_cue_2017,MWI,0.015293531262873802,23,0.6906342882016389,34.73767923832946
gab_cue_2017,GRD,0.01528052619641093,24,0.7059148143980498,34.73767923832946
gab_cue_2017,BTN,0.015267117048979727,25,0.7211819314470296,34.73767923832946
gab_cue_2017,EGY,0.013789229421548827,26,0.7349711608685784,34.73767923832946
gab_cue_2017,ARE,0.012937970865011235,27,0.7479091317335896,34.73767923832946
gab_cue_2017,TTO,0.012335060289259356,28,0.760244192022849,34.73767923832946
gab_cue_2017,LSO,0.012322934738315422,29,0.7725671267611645,34.73767923832946
gab_cue_2017,MDA,0.01057142206571137,30,0.7831385488268758,34.73767923832946
gab_cue_2017,NAM,0.010404474207820025,31,0.7935430230346958,34.73767923832946
gab_cue_2017,JAM,0.010317546780315552,32,0.8038605698150114,34.73767923832946
gab_cue_2017,DMA,0.0099935175330447,33,0.8138540873480561,34.73767923832946
gab_cue_2017,SUR,0.009861420495947477,34,0.8237155078440036,34.73767923832946
gab_cue_2017,EST,0.008535222921741503,35,0.8322507307657451,34.73767923832946
gab_cue_2017,LKA,0.008523926083074658,36,0.8407746568488197,34.73767923832946
gab_cue_2017,BLZ,0.00851506959748029,37,0.8492897264463,34.73767923832946
gab_cue_2017,AFG,0.008415806448389115,38,0.8577055328946891,34.73767923832946
gab_cue_2017,KEN,0.008286793174406932,39,0.865992326069096,34.73767923832946
gab_cue_2017,SVK,0.008079286655981774,40,0.8740716127250778,34.73767923832946
gab_cue_2017,HTI,0.0078055905006868724,41,0.8818772032257647,34.73767923832946
gab_cue_2017,BHS,0.0073513547057557525,42,0.8892285579315204,34.73767923832946
gab_cue_2017,BHR,0.0073032992002830316,43,0.8965318571318035,34.73767923832946
gab_cue_2017,ATG,0.007052433410460776,44,0.9035842905422643,34.73767923832946
gab_cue_2017,HUN,0.006820166780480964,45,0.9104044573227452,34.73767923832946
gab_cue_2017,SLV,0.006639290526479566,46,0.9170437478492248,34.73767923832946
gab_cue_2017,DEU,0.006530175639050312,47,0.9235739234882752,34.73767923832946
gab_cue_2017,PAK,0.006446286655417777,48,0.930020210143693,34.73767923832946
gab_cue_2017,PRY,0.006303848581136492,49,0.9363240587248295,34.73767923832946
gab_cue_2017,CZE,0.0055062713509309935,50,0.9418303300757604,34.73767923832946
gab_cue_2017,LTU,0.005309796137722948,51,0.9471401262134834,34.73767923832946
gab_cue_2017,COM,0.005215449241370548,52,0.9523555754548539,34.73767923832946
gab_cue_2017,TUN,0.00506641544791416,53,0.9574219909027681,34.73767923832946
gab_cue_2017,LVA,0.004789549477998987,54,0.9622115403807672,34.73767923832946
gab_cue_2017,ECU,0.0044105209599881335,55,0.9666220613407553,34.73767923832946
gab_cue_2017,ISR,0.0042419946268733594,56,0.9708640559676287,34.73767923832946
gab_cue_2017,IND,0.0040551647973978595,57,0.9749192207650266,34.73767923832946
gab_cue_2017,ROU,0.0034462711282960573,58,0.9783654918933227,34.73767923832946
gab_cue_2017,SGP,0.0033471855732494734,59,0.9817126774665721,34.73767923832946
gab_cue_2017,NPL,0.0029470557502939395,60,0.9846597332168661,34.73767923832946
gab_cue_2017,IRL,0.002558806218237911,61,0.987218539435104,34.73767923832946
gab_cue_2017,SWZ,0.002452837908699927,62,0.9896713773438038,34.73767923832946
gab_cue_2017,NLD,0.002286515178807159,63,0.991957892522611,34.73767923832946
gab_cue_2017,GBR,0.0020779940077637277,64,0.9940358865303748,34.73767923832946
gab_cue_2017,DJI,0.0015181863553358531,65,0.9955540728857106,34.73767923832946
gab_cue_2017,CRI,0.0011508603134891939,66,0.9967049331991998,34.73767923832946
gab_cue_2017,JOR,7.524171088646479e-4,67,0.9974573503080645,34.73767923832946
gab_cue_2017,FRA,6.938889540692793e-4,68,0.9981512392621338,34.73767923832946
gab_cue_2017,AND,5.943671779731867e-4,69,0.998745606440107,34.73767923832946
gab_cue_2017,HRV,4.2119371158766747e-4,70,0.9991668001516947,34.73767923832946
gab_cue_2017,NIC,3.4842966353864556e-4,71,0.9995152298152333,34.73767923832946
gab_cue_2017,ITA,2.5733567076112083e-4,72,0.9997725654859945,34.73767923832946
gab_cue_2017,BGR,2.274345140052683e-4,73,0.9999999999999998,34.73767923832946
gab_cue_2017,ALB,0,74,0.9999999999999998,34.73767923832946
gab_cue_2017,ARG,0,75,0.9999999999999998,34.73767923832946
gab_cue_2017,AUT,0,76,0.9999999999999998,34.73767923832946
gab_cue_2017,AZE,0,77,0.9999999999999998,34.73767923832946
gab_cue_2017,BOL,0,78,0.9999999999999998,34.73767923832946
gab_cue_2017,CYP,0,79,0.9999999999999998,34.73767923832946
gab_cue_2017,DNK,0,80,0.9999999999999998,34.73767923832946
gab_cue_2017,DOM,0,81,0.9999999999999998,34.73767923832946
gab_cue_2017,DZA,0,82,0.9999999999999998,34.73767923832946
gab_cue_2017,ESP,0,83,0.9999999999999998,34.73767923832946
gab_cue_2017,FIN,0,84,0.9999999999999998,34.73767923832946
gab_cue_2017,FJI,0,85,0.9999999999999998,34.73767923832946
gab_cue_2017,FSM,0,86,0.9999999999999998,34.73767923832946
gab_cue_2017,GEO,0,87,0.9999999999999998,34.73767923832946
gab_cue_2017,GRC,0,88,0.9999999999999998,34.73767923832946
gab_cue_2017,GTM,0,89,0.9999999999999998,34.73767923832946
gab_cue_2017,GUY,0,90,0.9999999999999998,34.73767923832946
gab_cue_2017,ISL,0,91,0.9999999999999998,34.73767923832946
gab_cue_2017,LBY,0,92,0.9999999999999998,34.73767923832946
gab_cue_2017,MHL,0,93,0.9999999999999998,34.73767923832946
gab_cue_2017,MKD,0,94,0.9999999999999998,34.73767923832946
gab_cue_2017,MUS,0,95,0.9999999999999998,34.73767923832946
gab_cue_2017,NOR,0,96,0.9999999999999998,34.73767923832946
gab_cue_2017,POL,0,97,0.9999999999999998,34.73767923832946
gab_cue_2017,PRT,0,98,0.9999999999999998,34.73767923832946
gab_cue_2017,SVN,0,99,0.9999999999999998,34.73767923832946
gab_cue_2017,SWE,0,100,0.9999999999999998,34.73767923832946
gab_cue_2017,TUR,0,101,0.9999999999999998,34.73767923832946
