fit_id,treated_iso3c,iso3c,country_name,complete_common_panel,ever_china_top,focal_country,sample_role,fit_role
aus_top1_2010,AUS,TCD,Chad,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
aus_top1_2010,AUS,THA,Thailand,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
aus_top1_2010,AUS,TKM,Turkmenistan,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
aus_top1_2010,AUS,TZA,Tanzania,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
aus_top1_2010,AUS,UKR,Ukraine,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
aus_top1_2010,AUS,URY,Uruguay,TRUE,TRUE,TRUE,focal_treated_country,excluded_ever_china_top_in_window
aus_top1_2010,AUS,VNM,Vietnam,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
aus_top1_2010,AUS,YEM,Yemen,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
aus_top1_2010,AUS,ZAF,South Africa,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
aus_top1_2010,AUS,ZMB,Zambia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
aus_top1_2010,AUS,ZWE,Zimbabwe,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
aus_top1_2010,AUS,BDI,Burundi,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,BEL,Belgium,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,BIH,Bosnia & Herzegovina,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,CAF,Central African Republic,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,CHE,Switzerland,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,COD,Congo - Kinshasa,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,GNB,Guinea-Bissau,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,IRQ,Iraq,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,KGZ,Kyrgyzstan,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,KHM,Cambodia,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,KIR,Kiribati,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,LBR,Liberia,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,LUX,Luxembourg,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,MCO,Monaco,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,MNE,Montenegro,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,MRT,Mauritania,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,NER,Niger,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,NRU,Nauru,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,PLW,Palau,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,SMR,San Marino,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,SOM,Somalia,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,SSD,South Sudan,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,STP,São Tomé & Príncipe,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,SYC,Seychelles,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,TJK,Tajikistan,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,TLS,Timor-Leste,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,TON,Tonga,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,TUV,Tuvalu,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,UZB,Uzbekistan,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,VEN,Venezuela,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,VUT,Vanuatu,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,YUG,NA,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
aus_top1_2010,AUS,AFG,Afghanistan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,ALB,Albania,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,AND,Andorra,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,ARE,United Arab Emirates,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,ARG,Argentina,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,ATG,Antigua & Barbuda,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,AUT,Austria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,AZE,Azerbaijan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,BGD,Bangladesh,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,BGR,Bulgaria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,BHR,Bahrain,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,BHS,Bahamas,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,BLR,Belarus,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,BLZ,Belize,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,BOL,Bolivia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,BRB,Barbados,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,BRN,Brunei,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,BTN,Bhutan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,BWA,Botswana,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,CAN,Canada,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,CIV,Côte d’Ivoire,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,COL,Colombia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,COM,Comoros,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,CPV,Cape Verde,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,CRI,Costa Rica,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,CYP,Cyprus,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,CZE,Czechia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,DEU,Germany,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,DJI,Djibouti,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,DMA,Dominica,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,DNK,Denmark,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,DOM,Dominican Republic,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,DZA,Algeria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,ECU,Ecuador,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,EGY,Egypt,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,ESP,Spain,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,EST,Estonia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,FIN,Finland,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,FJI,Fiji,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,FRA,France,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,FSM,Micronesia (Federated States of),TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,GBR,United Kingdom,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,GEO,Georgia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,GRC,Greece,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,GRD,Grenada,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,GTM,Guatemala,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,GUY,Guyana,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,HND,Honduras,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,HRV,Croatia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,HTI,Haiti,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,HUN,Hungary,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,IND,India,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,IRL,Ireland,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,ISL,Iceland,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,ISR,Israel,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,ITA,Italy,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,JAM,Jamaica,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,JOR,Jordan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,KEN,Kenya,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,KNA,St. Kitts & Nevis,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,LBN,Lebanon,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,LBY,Libya,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,LCA,St. Lucia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,LKA,Sri Lanka,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,LSO,Lesotho,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,LTU,Lithuania,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,LVA,Latvia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,MAR,Morocco,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,MDA,Moldova,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,MDG,Madagascar,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,MDV,Maldives,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,MEX,Mexico,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,MHL,Marshall Islands,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,MKD,North Macedonia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,MUS,Mauritius,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,MWI,Malawi,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,NAM,Namibia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,NGA,Nigeria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,NIC,Nicaragua,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,NLD,Netherlands,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,NOR,Norway,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,NPL,Nepal,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,PAK,Pakistan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,POL,Poland,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,PRT,Portugal,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,PRY,Paraguay,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,ROU,Romania,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,RWA,Rwanda,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,SEN,Senegal,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,SGP,Singapore,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,SLV,El Salvador,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,SUR,Suriname,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,SVK,Slovakia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,SVN,Slovenia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,SWE,Sweden,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,SWZ,Eswatini,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,SYR,Syria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,TGO,Togo,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,TTO,Trinidad & Tobago,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,TUN,Tunisia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,TUR,Turkey,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,UGA,Uganda,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,USA,United States,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,VCT,St. Vincent & Grenadines,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,WSM,Samoa,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
aus_top1_2010,AUS,AUS,Australia,TRUE,TRUE,TRUE,focal_treated_country,treated
chl_cue_2008,CHL,AGO,Angola,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,ARM,Armenia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,AUS,Australia,TRUE,TRUE,TRUE,focal_treated_country,excluded_ever_china_top_in_window
chl_cue_2008,CHL,BEN,Benin,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,BFA,Burkina Faso,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,BRA,Brazil,TRUE,TRUE,TRUE,focal_treated_country,excluded_ever_china_top_in_window
chl_cue_2008,CHL,CMR,Cameroon,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,COG,Congo - Brazzaville,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,CUB,Cuba,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,ERI,Eritrea,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,ETH,Ethiopia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,GAB,Gabon,TRUE,TRUE,TRUE,focal_treated_country,excluded_ever_china_top_in_window
chl_cue_2008,CHL,GHA,Ghana,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,GIN,Guinea,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,GMB,Gambia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,GNQ,Equatorial Guinea,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,IDN,Indonesia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,IRN,Iran,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,JPN,Japan,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,KAZ,Kazakhstan,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,KOR,South Korea,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,KWT,Kuwait,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,LAO,Laos,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,MLI,Mali,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,MLT,Malta,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,MMR,Myanmar (Burma),TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,MNG,Mongolia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,MOZ,Mozambique,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,MYS,Malaysia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,NZL,New Zealand,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,OMN,Oman,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,PAN,Panama,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,PER,Peru,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,PHL,Philippines,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,PNG,Papua New Guinea,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,PRK,North Korea,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,QAT,Qatar,TRUE,TRUE,TRUE,focal_treated_country,excluded_ever_china_top_in_window
chl_cue_2008,CHL,RUS,Russia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,SAU,Saudi Arabia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,SDN,Sudan,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,SLB,Solomon Islands,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,SLE,Sierra Leone,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,TCD,Chad,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,THA,Thailand,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,TKM,Turkmenistan,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,TZA,Tanzania,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,UKR,Ukraine,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,URY,Uruguay,TRUE,TRUE,TRUE,focal_treated_country,excluded_ever_china_top_in_window
chl_cue_2008,CHL,VNM,Vietnam,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,YEM,Yemen,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,ZAF,South Africa,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,ZMB,Zambia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,ZWE,Zimbabwe,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
chl_cue_2008,CHL,BDI,Burundi,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,BEL,Belgium,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,BIH,Bosnia & Herzegovina,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,CAF,Central African Republic,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,CHE,Switzerland,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,COD,Congo - Kinshasa,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,GNB,Guinea-Bissau,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,IRQ,Iraq,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,KGZ,Kyrgyzstan,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,KHM,Cambodia,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,KIR,Kiribati,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,LBR,Liberia,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,LUX,Luxembourg,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,MCO,Monaco,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,MNE,Montenegro,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,MRT,Mauritania,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,NER,Niger,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,NRU,Nauru,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,PLW,Palau,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,SMR,San Marino,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,SOM,Somalia,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,SSD,South Sudan,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,STP,São Tomé & Príncipe,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,SYC,Seychelles,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,TJK,Tajikistan,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,TLS,Timor-Leste,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,TON,Tonga,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,TUV,Tuvalu,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,UZB,Uzbekistan,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,VEN,Venezuela,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,VUT,Vanuatu,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
