fit_id,year,time_weight
aus_cue_2007,1997,0
aus_cue_2007,1998,0.4816476304963169
aus_cue_2007,1999,0.003404568160309872
aus_cue_2007,2000,0.07035390845990516
aus_cue_2007,2001,0
aus_cue_2007,2002,0
aus_cue_2007,2003,0
aus_cue_2007,2004,0.12590023078416637
aus_cue_2007,2005,0.08015859252786199
aus_cue_2007,2006,0.23853506957144013
