model_id,iso3c,country_name,focal_country,cue_group,public_cue_year,first_year,last_year,current_china_top_years,china_top_years_before_cue,treated_years,untreated_years,observed_model_years,masked_model_years,eligible_control_years,control_pool_entries,control_pool_exits,entries,exits,first_treated_year,last_treated_year,off_years_after_first_entry,model_role
clean_controls,ISR,Israel,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,ITA,Italy,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,JAM,Jamaica,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,JOR,Jordan,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,KEN,Kenya,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,KNA,St. Kitts & Nevis,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,LBN,Lebanon,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,LBY,Libya,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,LCA,St. Lucia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,LKA,Sri Lanka,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,LSO,Lesotho,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,LTU,Lithuania,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,LVA,Latvia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,MAR,Morocco,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,MDA,Moldova,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,MDG,Madagascar,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,MDV,Maldives,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,MEX,Mexico,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,MHL,Marshall Islands,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,MKD,North Macedonia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,MUS,Mauritius,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,MWI,Malawi,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,NAM,Namibia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,NGA,Nigeria,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,NIC,Nicaragua,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,NLD,Netherlands,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,NOR,Norway,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,NPL,Nepal,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,PAK,Pakistan,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,POL,Poland,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,PRT,Portugal,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,PRY,Paraguay,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,ROU,Romania,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,RWA,Rwanda,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,SEN,Senegal,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,SGP,Singapore,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,SLV,El Salvador,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,SUR,Suriname,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,SVK,Slovakia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,SVN,Slovenia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,SWE,Sweden,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,SWZ,Eswatini,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,SYR,Syria,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,TGO,Togo,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,TTO,Trinidad & Tobago,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,TUN,Tunisia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,TUR,Turkey,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,UGA,Uganda,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,USA,United States,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,VCT,St. Vincent & Grenadines,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
clean_controls,WSM,Samoa,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,AUS,Australia,TRUE,selected_public_cue,2009,1997,2022,14,0,14,12,26,0,0,0,0,1,0,2009,2022,0,focal_public_cue_case
full_switching,CHL,Chile,TRUE,selected_public_cue,2008,1997,2022,16,1,15,11,26,0,0,0,0,1,0,2008,2022,0,focal_public_cue_case
full_switching,GAB,Gabon,TRUE,selected_public_cue,2017,1997,2022,6,0,6,20,26,0,0,0,0,1,0,2017,2022,0,focal_public_cue_case
full_switching,QAT,Qatar,TRUE,selected_public_cue,2021,1997,2022,2,0,2,24,26,0,0,0,0,1,0,2021,2022,0,focal_public_cue_case
full_switching,URY,Uruguay,TRUE,selected_public_cue,2013,1997,2022,10,0,10,16,26,0,0,0,0,1,0,2013,2022,0,focal_public_cue_case
full_switching,AFG,Afghanistan,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,AGO,Angola,FALSE,other_countries,NA,1997,2022,16,NA,0,26,10,16,10,0,1,0,0,NA,NA,0,switching_control
full_switching,ALB,Albania,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,AND,Andorra,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,ARE,United Arab Emirates,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,ARG,Argentina,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,ARM,Armenia,FALSE,other_countries,NA,1997,2022,3,NA,0,26,23,3,23,2,2,0,0,NA,NA,0,switching_control
full_switching,ATG,Antigua & Barbuda,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,AUT,Austria,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,AZE,Azerbaijan,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,BEN,Benin,FALSE,other_countries,NA,1997,2022,4,NA,0,26,22,4,22,3,3,0,0,NA,NA,0,switching_control
full_switching,BFA,Burkina Faso,FALSE,other_countries,NA,1997,2022,3,NA,0,26,23,3,23,1,1,0,0,NA,NA,0,switching_control
full_switching,BGD,Bangladesh,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,BGR,Bulgaria,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,BHR,Bahrain,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,BHS,Bahamas,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,BLR,Belarus,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,BLZ,Belize,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,BOL,Bolivia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,BRA,Brazil,FALSE,other_countries,NA,1997,2022,14,NA,0,26,12,14,12,0,1,0,0,NA,NA,0,switching_control
full_switching,BRB,Barbados,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,BRN,Brunei,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,BTN,Bhutan,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,BWA,Botswana,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,CAN,Canada,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,CIV,Côte d’Ivoire,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,CMR,Cameroon,FALSE,other_countries,NA,1997,2022,6,NA,0,26,20,6,20,4,4,0,0,NA,NA,0,switching_control
full_switching,COG,Congo - Brazzaville,FALSE,other_countries,NA,1997,2022,15,NA,0,26,11,15,11,1,2,0,0,NA,NA,0,switching_control
full_switching,COL,Colombia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,COM,Comoros,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,CPV,Cape Verde,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,CRI,Costa Rica,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,CUB,Cuba,FALSE,other_countries,NA,1997,2022,18,NA,0,26,8,18,8,1,2,0,0,NA,NA,0,switching_control
full_switching,CYP,Cyprus,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,CZE,Czechia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,DEU,Germany,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,DJI,Djibouti,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,DMA,Dominica,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,DNK,Denmark,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,DOM,Dominican Republic,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,DZA,Algeria,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,ECU,Ecuador,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,EGY,Egypt,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,ERI,Eritrea,FALSE,other_countries,NA,1997,2022,9,NA,0,26,17,9,17,0,1,0,0,NA,NA,0,switching_control
full_switching,ESP,Spain,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,EST,Estonia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,ETH,Ethiopia,FALSE,other_countries,NA,1997,2022,5,NA,0,26,21,5,21,3,3,0,0,NA,NA,0,switching_control
full_switching,FIN,Finland,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,FJI,Fiji,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,FRA,France,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,FSM,Micronesia (Federated States of),FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,GBR,United Kingdom,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,GEO,Georgia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,GHA,Ghana,FALSE,other_countries,NA,1997,2022,1,NA,0,26,25,1,25,1,1,0,0,NA,NA,0,switching_control
full_switching,GIN,Guinea,FALSE,other_countries,NA,1997,2022,2,NA,0,26,24,2,24,1,2,0,0,NA,NA,0,switching_control
full_switching,GMB,Gambia,FALSE,other_countries,NA,1997,2022,7,NA,0,26,19,7,19,3,3,0,0,NA,NA,0,switching_control
full_switching,GNQ,Equatorial Guinea,FALSE,other_countries,NA,1997,2022,10,NA,0,26,16,10,16,2,3,0,0,NA,NA,0,switching_control
full_switching,GRC,Greece,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,GRD,Grenada,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,GTM,Guatemala,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,GUY,Guyana,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,HND,Honduras,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,HRV,Croatia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,HTI,Haiti,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,HUN,Hungary,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,IDN,Indonesia,FALSE,other_countries,NA,1997,2022,8,NA,0,26,18,8,18,1,2,0,0,NA,NA,0,switching_control
full_switching,IND,India,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,IRL,Ireland,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,IRN,Iran,FALSE,other_countries,NA,1997,2022,14,NA,0,26,12,14,12,1,2,0,0,NA,NA,0,switching_control
full_switching,ISL,Iceland,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,ISR,Israel,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,ITA,Italy,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,JAM,Jamaica,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,JOR,Jordan,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,JPN,Japan,FALSE,other_countries,NA,1997,2022,15,NA,0,26,11,15,11,0,1,0,0,NA,NA,0,switching_control
full_switching,KAZ,Kazakhstan,FALSE,other_countries,NA,1997,2022,16,NA,0,26,10,16,10,0,1,0,0,NA,NA,0,switching_control
full_switching,KEN,Kenya,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,KNA,St. Kitts & Nevis,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching,KOR,South Korea,FALSE,other_countries,NA,1997,2022,20,NA,0,26,6,20,6,0,1,0,0,NA,NA,0,switching_control
