model_id,country_id,iso3c,country_name,focal_country,cue_group,observed_model_periods,masked_model_periods,eligible_control_periods,treated_periods,included_by_fect,ever_treated_in_model
full_switching,2,AGO,Angola,FALSE,other_countries,10,16,10,0,TRUE,FALSE
full_switching,3,ALB,Albania,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,4,AND,Andorra,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,5,ARE,United Arab Emirates,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,6,ARG,Argentina,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,7,ARM,Armenia,FALSE,other_countries,23,3,23,0,TRUE,FALSE
full_switching,8,ATG,Antigua & Barbuda,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,10,AUT,Austria,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,11,AZE,Azerbaijan,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,12,BEN,Benin,FALSE,other_countries,22,4,22,0,TRUE,FALSE
full_switching,13,BFA,Burkina Faso,FALSE,other_countries,23,3,23,0,TRUE,FALSE
full_switching,14,BGD,Bangladesh,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,15,BGR,Bulgaria,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,16,BHR,Bahrain,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,17,BHS,Bahamas,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,18,BLR,Belarus,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,19,BLZ,Belize,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,20,BOL,Bolivia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,21,BRA,Brazil,FALSE,other_countries,12,14,12,0,TRUE,FALSE
full_switching,22,BRB,Barbados,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,23,BRN,Brunei,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,24,BTN,Bhutan,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,25,BWA,Botswana,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,26,CAN,Canada,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,28,CIV,Côte d’Ivoire,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,29,CMR,Cameroon,FALSE,other_countries,20,6,20,0,TRUE,FALSE
full_switching,30,COG,Congo - Brazzaville,FALSE,other_countries,11,15,11,0,TRUE,FALSE
full_switching,31,COL,Colombia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,32,COM,Comoros,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,33,CPV,Cape Verde,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,34,CRI,Costa Rica,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,35,CUB,Cuba,FALSE,other_countries,8,18,8,0,TRUE,FALSE
full_switching,36,CYP,Cyprus,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,37,CZE,Czechia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,38,DEU,Germany,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,39,DJI,Djibouti,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,40,DMA,Dominica,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,41,DNK,Denmark,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,42,DOM,Dominican Republic,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,43,DZA,Algeria,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,44,ECU,Ecuador,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,45,EGY,Egypt,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,46,ERI,Eritrea,FALSE,other_countries,17,9,17,0,TRUE,FALSE
full_switching,47,ESP,Spain,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,48,EST,Estonia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,49,ETH,Ethiopia,FALSE,other_countries,21,5,21,0,TRUE,FALSE
full_switching,50,FIN,Finland,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,51,FJI,Fiji,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,52,FRA,France,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,53,FSM,Micronesia (Federated States of),FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,55,GBR,United Kingdom,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,56,GEO,Georgia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,57,GHA,Ghana,FALSE,other_countries,25,1,25,0,TRUE,FALSE
full_switching,58,GIN,Guinea,FALSE,other_countries,24,2,24,0,TRUE,FALSE
full_switching,59,GMB,Gambia,FALSE,other_countries,19,7,19,0,TRUE,FALSE
full_switching,60,GNQ,Equatorial Guinea,FALSE,other_countries,16,10,16,0,TRUE,FALSE
full_switching,61,GRC,Greece,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,62,GRD,Grenada,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,63,GTM,Guatemala,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,64,GUY,Guyana,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,65,HND,Honduras,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,66,HRV,Croatia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,67,HTI,Haiti,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,68,HUN,Hungary,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,69,IDN,Indonesia,FALSE,other_countries,18,8,18,0,TRUE,FALSE
full_switching,70,IND,India,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,71,IRL,Ireland,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,72,IRN,Iran,FALSE,other_countries,12,14,12,0,TRUE,FALSE
full_switching,73,ISL,Iceland,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,74,ISR,Israel,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,75,ITA,Italy,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,76,JAM,Jamaica,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,77,JOR,Jordan,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,78,JPN,Japan,FALSE,other_countries,11,15,11,0,TRUE,FALSE
