iso3c,year,abs_distance_china,china_top,country_id,country_name,top_partner,china_is_top,rank_CHN,rank_USA,china_top_observed,cs_role,first_treat,first_treat_year,absorbing,ever_china_top_observed,id,log_gdp_pc,free_press
AGO,1990,1.003921,0,1,Angola,DEU,FALSE,44,20,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,6.873025978400975,0.054
AGO,1991,0.6851915,0,1,Angola,USA,FALSE,12,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,6.782100768540972,0.057
AGO,1992,0.1503008,0,1,Angola,USA,FALSE,6,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,6.505344527763091,0.216
AGO,1993,0.7442890000000001,0,1,Angola,USA,FALSE,2,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,6.108642721953597,0.243
AGO,1994,1.4570220999999999,0,1,Angola,USA,FALSE,8,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,5.814051693720632,0.243
AGO,1995,0.9263819000000001,0,1,Angola,USA,FALSE,4,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,6.002144360576769,0.243
AGO,1996,0.6292871999999999,0,1,Angola,USA,FALSE,2,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,6.274979260437149,0.243
AGO,1997,0.4998019,0,1,Angola,USA,FALSE,2,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,6.257098297305301,0.243
AGO,1998,0.07230209999999998,0,1,Angola,USA,FALSE,4,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,6.061895347124123,0.243
AGO,1999,0.07179920000000006,0,1,Angola,USA,FALSE,4,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,5.973110993916722,0.243
AGO,2000,0.39674740000000003,0,1,Angola,USA,FALSE,2,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,6.334582146406409,0.243
AGO,2001,0.30480840000000003,0,1,Angola,USA,FALSE,2,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,6.279620636719215,0.251
AGO,2002,0.16655450000000005,0,1,Angola,USA,FALSE,2,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,6.9068206983114,0.292
AGO,2003,0.6387385999999999,0,1,Angola,USA,FALSE,2,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,7.033209543914325,0.343
AGO,2004,0.3135704,0,1,Angola,USA,FALSE,2,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,7.280332927067021,0.34
AGO,2005,0.23967320000000003,0,1,Angola,USA,FALSE,2,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,7.671307898002575,0.356
AGO,2006,0.4265469,0,1,Angola,USA,FALSE,2,1,FALSE,treated_absorbing,2007,2007,TRUE,TRUE,1,7.982909323988004,0.356
AGO,2007,0.3303768000000001,1,1,Angola,CHN,TRUE,1,2,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,8.164810960548206,0.356
AGO,2008,0.07037070000000001,1,1,Angola,CHN,TRUE,1,2,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,8.429051415296765,0.355
AGO,2009,0.006010900000000041,1,1,Angola,CHN,TRUE,1,2,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,8.20115237492458,0.362
AGO,2010,0.18085210000000007,1,1,Angola,CHN,TRUE,1,2,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,8.319141479251144,0.368
AGO,2011,0.043279100000000015,1,1,Angola,CHN,TRUE,1,2,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,8.553361691977026,0.368
AGO,2012,0.13603069999999995,1,1,Angola,CHN,TRUE,1,2,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,8.648651723133757,0.367
AGO,2013,0.23850120000000008,1,1,Angola,CHN,TRUE,1,2,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,8.646215788056304,0.378
AGO,2014,0.13175530000000002,1,1,Angola,CHN,TRUE,1,2,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,8.63935553494683,0.378
AGO,2015,0.8788458,1,1,Angola,CHN,TRUE,1,3,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,8.200213831158477,0.378
AGO,2016,0.4659059,1,1,Angola,CHN,TRUE,1,2,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,7.626479861694373,0.378
AGO,2017,0.2155356,1,1,Angola,CHN,TRUE,1,3,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,7.934054500658451,0.409
AGO,2018,0.07692180000000004,1,1,Angola,CHN,TRUE,1,3,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,7.958609647462504,0.562
AGO,2019,0.21595770000000003,1,1,Angola,CHN,TRUE,1,6,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,7.821514346657857,0.543
AGO,2020,0.13623650000000004,1,1,Angola,CHN,TRUE,1,7,TRUE,treated_absorbing,2007,2007,TRUE,TRUE,1,7.472703225193598,0.538
ALB,1990,0.6377665,0,2,Albania,DEU,FALSE,53,12,FALSE,never_treated,0,,FALSE,FALSE,2,6.425242431514781,0.046
ALB,1991,1.3371480999999998,0,2,Albania,KOR,FALSE,54,18,FALSE,never_treated,0,,FALSE,FALSE,2,5.818856643174922,0.74
ALB,1992,1.7554034,0,2,Albania,GRC,FALSE,21,6,FALSE,never_treated,0,,FALSE,FALSE,2,5.302569412635298,0.77
ALB,1993,2.4204790000000003,0,2,Albania,GRC,FALSE,33,3,FALSE,never_treated,0,,FALSE,FALSE,2,5.90612239004324,0.744
ALB,1994,2.7667289999999998,0,2,Albania,ITA,FALSE,79,5,FALSE,never_treated,0,,FALSE,FALSE,2,6.374029665764946,0.753
ALB,1995,2.5268598,0,2,Albania,ITA,FALSE,90,4,FALSE,never_treated,0,,FALSE,FALSE,2,6.814894608668248,0.766
ALB,1996,2.5777859999999997,0,2,Albania,ITA,FALSE,17,5,FALSE,never_treated,0,,FALSE,FALSE,2,6.9285144883155265,0.76
ALB,1997,2.357372,0,2,Albania,ITA,FALSE,93,5,FALSE,never_treated,0,,FALSE,FALSE,2,6.591050113359832,0.76
ALB,1998,1.6150521,0,2,Albania,ITA,FALSE,71,4,FALSE,never_treated,0,,FALSE,FALSE,2,6.722840776300421,0.774
ALB,1999,1.7112534,0,2,Albania,ITA,FALSE,107,4,FALSE,never_treated,0,,FALSE,FALSE,2,6.962569937038561,0.8
ALB,2000,2.0868816,0,2,Albania,ITA,FALSE,85,5,FALSE,never_treated,0,,FALSE,FALSE,2,7.056537693026141,0.811
ALB,2001,1.9600293,0,2,Albania,ITA,FALSE,92,6,FALSE,never_treated,0,,FALSE,FALSE,2,7.190236241994003,0.808
ALB,2002,1.6693605999999999,0,2,Albania,ITA,FALSE,40,5,FALSE,never_treated,0,,FALSE,FALSE,2,7.299688472802442,0.804
ALB,2003,2.2254742,0,2,Albania,ITA,FALSE,16,10,FALSE,never_treated,0,,FALSE,FALSE,2,7.554177140721401,0.804
ALB,2004,2.06137,0,2,Albania,ITA,FALSE,8,5,FALSE,never_treated,0,,FALSE,FALSE,2,7.802581078483289,0.804
ALB,2005,2.2595504,0,2,Albania,ITA,FALSE,9,2,FALSE,never_treated,0,,FALSE,FALSE,2,7.916341237707157,0.809
ALB,2006,1.9227010999999998,0,2,Albania,ITA,FALSE,8,5,FALSE,never_treated,0,,FALSE,FALSE,2,8.025442011709252,0.805
ALB,2007,1.4648910000000002,0,2,Albania,ITA,FALSE,3,12,FALSE,never_treated,0,,FALSE,FALSE,2,8.227657481763197,0.813
ALB,2008,1.6480481,0,2,Albania,NGA,FALSE,4,14,FALSE,never_treated,0,,FALSE,FALSE,2,8.411500368914169,0.813
ALB,2009,1.3650029,0,2,Albania,NGA,FALSE,5,11,FALSE,never_treated,0,,FALSE,FALSE,2,8.34608455241291,0.813
ALB,2010,1.7871679,0,2,Albania,ITA,FALSE,2,10,FALSE,never_treated,0,,FALSE,FALSE,2,8.330657495446212,0.82
ALB,2011,1.774966,0,2,Albania,ITA,FALSE,2,14,FALSE,never_treated,0,,FALSE,FALSE,2,8.404183303384643,0.82
ALB,2012,1.8236333,0,2,Albania,ITA,FALSE,3,14,FALSE,never_treated,0,,FALSE,FALSE,2,8.36192629364015,0.82
ALB,2013,1.4771241,0,2,Albania,ITA,FALSE,2,15,FALSE,never_treated,0,,FALSE,FALSE,2,8.421327245027092,0.764
ALB,2014,1.7675024000000001,0,2,Albania,ITA,FALSE,2,9,FALSE,never_treated,0,,FALSE,FALSE,2,8.4750364547145,0.764
ALB,2015,1.2033079,0,2,Albania,ITA,FALSE,3,2,FALSE,never_treated,0,,FALSE,FALSE,2,8.342730067120554,0.761
ALB,2016,1.4833669,0,2,Albania,ITA,FALSE,2,3,FALSE,never_treated,0,,FALSE,FALSE,2,8.402373438364819,0.758
ALB,2017,1.4167732,0,2,Albania,ITA,FALSE,2,9,FALSE,never_treated,0,,FALSE,FALSE,2,8.51846440898062,0.776
ALB,2018,1.5757376,0,2,Albania,ITA,FALSE,5,8,FALSE,never_treated,0,,FALSE,FALSE,2,8.682310012869507,0.725
ALB,2019,1.4980584,0,2,Albania,ITA,FALSE,5,9,FALSE,never_treated,0,,FALSE,FALSE,2,8.711021463194777,0.704
ALB,2020,1.6601363999999998,0,2,Albania,ITA,FALSE,6,9,FALSE,never_treated,0,,FALSE,FALSE,2,8.704156211130417,0.723
ARE,1990,0.4444914,0,3,United Arab Emirates,JPN,FALSE,41,31,FALSE,never_treated,0,,FALSE,FALSE,3,10.19279306051532,0.13
ARE,1991,0.5133884,0,3,United Arab Emirates,JPN,FALSE,24,6,FALSE,never_treated,0,,FALSE,FALSE,3,10.153894794030917,0.133
ARE,1992,0.16035739999999998,0,3,United Arab Emirates,JPN,FALSE,18,5,FALSE,never_treated,0,,FALSE,FALSE,3,10.15223151016725,0.144
ARE,1993,0.8675828000000001,0,3,United Arab Emirates,JPN,FALSE,16,6,FALSE,never_treated,0,,FALSE,FALSE,3,10.127941535671011,0.133
ARE,1994,1.0325289,0,3,United Arab Emirates,JPN,FALSE,21,7,FALSE,never_treated,0,,FALSE,FALSE,3,10.14536020052643,0.148
ARE,1995,0.7698431000000001,0,3,United Arab Emirates,JPN,FALSE,12,8,FALSE,never_treated,0,,FALSE,FALSE,3,10.20371068169324,0.167
ARE,1996,0.7447218999999999,0,3,United Arab Emirates,JPN,FALSE,17,9,FALSE,never_treated,0,,FALSE,FALSE,3,10.251435303111288,0.167
ARE,1997,0.41896100000000003,0,3,United Arab Emirates,JPN,FALSE,22,10,FALSE,never_treated,0,,FALSE,FALSE,3,10.239345161171409,0.167
ARE,1998,0.34299949999999996,0,3,United Arab Emirates,JPN,FALSE,17,9,FALSE,never_treated,0,,FALSE,FALSE,3,10.122198370557713,0.175
ARE,1999,0.04311330000000002,0,3,United Arab Emirates,JPN,FALSE,15,9,FALSE,never_treated,0,,FALSE,FALSE,3,10.160292566220358,0.175
ARE,2000,0.11587380000000003,0,3,United Arab Emirates,JPN,FALSE,15,9,FALSE,never_treated,0,,FALSE,FALSE,3,10.304459325619817,0.175
ARE,2001,0.1511576,0,3,United Arab Emirates,JPN,FALSE,16,7,FALSE,never_treated,0,,FALSE,FALSE,3,10.230817079121204,0.175
ARE,2002,0.5962554,0,3,United Arab Emirates,JPN,FALSE,13,9,FALSE,never_treated,0,,FALSE,FALSE,3,10.231121163065698,0.144
ARE,2003,0.18800280000000003,0,3,United Arab Emirates,JPN,FALSE,15,10,FALSE,never_treated,0,,FALSE,FALSE,3,10.297539202787613,0.144
ARE,2004,0.23845699999999992,0,3,United Arab Emirates,JPN,FALSE,12,14,FALSE,never_treated,0,,FALSE,FALSE,3,10.41561378702682,0.112
ARE,2005,0.225159,0,3,United Arab Emirates,JPN,FALSE,10,16,FALSE,never_treated,0,,FALSE,FALSE,3,10.564093819920533,0.121
ARE,2006,0.10782460000000005,0,3,United Arab Emirates,JPN,FALSE,9,15,FALSE,never_treated,0,,FALSE,FALSE,3,10.699701228225294,0.127
ARE,2007,0.05092959999999991,0,3,United Arab Emirates,JPN,FALSE,9,23,FALSE,never_treated,0,,FALSE,FALSE,3,10.733233689715018,0.127
ARE,2008,0.18925230000000004,0,3,United Arab Emirates,JPN,FALSE,8,24,FALSE,never_treated,0,,FALSE,FALSE,3,10.820861099318172,0.133
ARE,2009,0.3604589,0,3,United Arab Emirates,JPN,FALSE,9,15,FALSE,never_treated,0,,FALSE,FALSE,3,10.540145499319602,0.133
ARE,2010,0.09658649999999991,0,3,United Arab Emirates,IND,FALSE,9,28,FALSE,never_treated,0,,FALSE,FALSE,3,10.709858389008819,0.138
ARE,2011,0.06652289999999994,0,3,United Arab Emirates,JPN,FALSE,7,17,FALSE,never_treated,0,,FALSE,FALSE,3,10.85749603236186,0.134
ARE,2012,0.19804929999999998,0,3,United Arab Emirates,JPN,FALSE,8,26,FALSE,never_treated,0,,FALSE,FALSE,3,10.880715561985,0.141
ARE,2013,0.3773546,0,3,United Arab Emirates,JPN,FALSE,6,25,FALSE,never_treated,0,,FALSE,FALSE,3,10.882701269075223,0.14
ARE,2014,0.003975599999999968,0,3,United Arab Emirates,JPN,FALSE,5,22,FALSE,never_treated,0,,FALSE,FALSE,3,10.872849478372409,0.125
ARE,2015,0.5528464,0,3,United Arab Emirates,JPN,FALSE,3,21,FALSE,never_treated,0,,FALSE,FALSE,3,10.712423225317446,0.125
ARE,2016,0.34669530000000004,0,3,United Arab Emirates,IND,FALSE,4,18,FALSE,never_treated,0,,FALSE,FALSE,3,10.662448220922427,0.113
ARE,2017,0.07584860000000004,0,3,United Arab Emirates,IND,FALSE,3,16,FALSE,never_treated,0,,FALSE,FALSE,3,10.68587240404526,0.067
ARE,2018,0.11535859999999998,0,3,United Arab Emirates,JPN,FALSE,3,15,FALSE,never_treated,0,,FALSE,FALSE,3,10.760778724346396,0.072
ARE,2019,0.29469880000000004,0,3,United Arab Emirates,IND,FALSE,3,17,FALSE,never_treated,0,,FALSE,FALSE,3,10.735061161421374,0.068
ARE,2020,0.005745300000000064,0,3,United Arab Emirates,IND,FALSE,2,18,FALSE,never_treated,0,,FALSE,FALSE,3,10.54512429137497,0.075
ARG,1990,0.3249578,0,4,Argentina,BRA,FALSE,12,22,FALSE,never_treated,0,,FALSE,FALSE,4,8.369930012135747,0.937
ARG,1991,1.170917,0,4,Argentina,BRA,FALSE,29,2,FALSE,never_treated,0,,FALSE,FALSE,4,8.649842567317481,0.941
ARG,1992,1.5893506,0,4,Argentina,BRA,FALSE,8,2,FALSE,never_treated,0,,FALSE,FALSE,4,8.823205647852276,0.946
ARG,1993,2.3573903,0,4,Argentina,BRA,FALSE,14,2,FALSE,never_treated,0,,FALSE,FALSE,4,8.843882872165894,0.946
ARG,1994,2.6312949999999997,0,4,Argentina,BRA,FALSE,14,2,FALSE,never_treated,0,,FALSE,FALSE,4,8.914298442864169,0.946
ARG,1995,3.098888,0,4,Argentina,BRA,FALSE,14,2,FALSE,never_treated,0,,FALSE,FALSE,4,8.90349128390783,0.946
ARG,1996,2.0411606,0,4,Argentina,BRA,FALSE,10,2,FALSE,never_treated,0,,FALSE,FALSE,4,8.944186589018486,0.943
ARG,1997,1.7713736,0,4,Argentina,BRA,FALSE,8,2,FALSE,never_treated,0,,FALSE,FALSE,4,9.005378907676848,0.943
ARG,1998,0.7773186000000001,0,4,Argentina,BRA,FALSE,7,2,FALSE,never_treated,0,,FALSE,FALSE,4,9.014202868324318,0.943
ARG,1999,1.0551301,0,4,Argentina,BRA,FALSE,9,2,FALSE,never_treated,0,,FALSE,FALSE,4,8.949695203744362,0.943
ARG,2000,1.0540929,0,4,Argentina,BRA,FALSE,5,2,FALSE,never_treated,0,,FALSE,FALSE,4,8.940762084871594,0.955
ARG,2001,0.9048229,0,4,Argentina,BRA,FALSE,4,3,FALSE,never_treated,0,,FALSE,FALSE,4,8.873674627361462,0.953
ARG,2002,0.8767494,0,4,Argentina,BRA,FALSE,5,2,FALSE,never_treated,0,,FALSE,FALSE,4,7.851544297592585,0.938
ARG,2003,1.236554,0,4,Argentina,BRA,FALSE,4,3,FALSE,never_treated,0,,FALSE,FALSE,4,8.10786395256351,0.906
ARG,2004,1.0073837,0,4,Argentina,BRA,FALSE,4,3,FALSE,never_treated,0,,FALSE,FALSE,4,8.352795083460858,0.914
ARG,2005,0.8870492000000001,0,4,Argentina,BRA,FALSE,4,2,FALSE,never_treated,0,,FALSE,FALSE,4,8.53063315373026,0.914
ARG,2006,0.9492302,0,4,Argentina,BRA,FALSE,4,3,FALSE,never_treated,0,,FALSE,FALSE,4,8.677504334796176,0.907
ARG,2007,0.66791789,0,4,Argentina,BRA,FALSE,2,3,FALSE,never_treated,0,,FALSE,FALSE,4,8.87978580854331,0.904
ARG,2008,0.72181585,0,4,Argentina,BRA,FALSE,2,3,FALSE,never_treated,0,,FALSE,FALSE,4,9.098750523777706,0.896
ARG,2009,0.57589676,0,4,Argentina,BRA,FALSE,3,4,FALSE,never_treated,0,,FALSE,FALSE,4,9.00580207333754,0.892
ARG,2010,0.8889605700000001,0,4,Argentina,BRA,FALSE,2,4,FALSE,never_treated,0,,FALSE,FALSE,4,9.236020916968927,0.889
ARG,2011,0.69381446,0,4,Argentina,BRA,FALSE,2,4,FALSE,never_treated,0,,FALSE,FALSE,4,9.449694474010554,0.889
ARG,2012,0.75393945,0,4,Argentina,BRA,FALSE,2,4,FALSE,never_treated,0,,FALSE,FALSE,4,9.468829251187326,0.889
ARG,2013,0.35965339999999996,0,4,Argentina,BRA,FALSE,2,3,FALSE,never_treated,0,,FALSE,FALSE,4,9.469906554177479,0.895
ARG,2014,0.6889566,0,4,Argentina,BRA,FALSE,2,3,FALSE,never_treated,0,,FALSE,FALSE,4,9.411904302087885,0.904
ARG,2015,0.06657849999999998,0,4,Argentina,BRA,FALSE,2,3,FALSE,never_treated,0,,FALSE,FALSE,4,9.52366288803301,0.88
ARG,2016,0.32663580000000003,0,4,Argentina,BRA,FALSE,2,3,FALSE,never_treated,0,,FALSE,FALSE,4,9.44935430502304,0.862
ARG,2017,0.258418,0,4,Argentina,BRA,FALSE,2,3,FALSE,never_treated,0,,FALSE,FALSE,4,9.58414286362856,0.848
ARG,2018,0.48552601,0,4,Argentina,BRA,FALSE,3,2,FALSE,never_treated,0,,FALSE,FALSE,4,9.371846779892266,0.858
ARG,2019,0.28813208,0,4,Argentina,BRA,FALSE,2,3,FALSE,never_treated,0,,FALSE,FALSE,4,9.205928131021869,0.863
ARG,2020,0.5312787600000001,0,4,Argentina,BRA,FALSE,2,3,FALSE,never_treated,0,,FALSE,FALSE,4,9.052000858895653,0.879
AUS,1990,1.162786,0,5,Australia,JPN,FALSE,12,2,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,9.813210568878011,0.964
AUS,1991,1.4690341,0,5,Australia,JPN,FALSE,11,2,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,9.846145869071275,0.964
AUS,1992,1.8992114,0,5,Australia,JPN,FALSE,6,2,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,9.833621132527162,0.964
AUS,1993,2.3210464,0,5,Australia,JPN,FALSE,5,3,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,9.782705396206829,0.964
AUS,1994,2.692802,0,5,Australia,JPN,FALSE,5,3,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,9.806735885288793,0.964
AUS,1995,2.8822080000000003,0,5,Australia,JPN,FALSE,5,3,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,9.92716378671199,0.964
AUS,1996,2.1858182,0,5,Australia,JPN,FALSE,4,3,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.001332629975833,0.964
AUS,1997,2.143462,0,5,Australia,JPN,FALSE,5,3,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.072533666642173,0.964
AUS,1998,1.4418071000000001,0,5,Australia,JPN,FALSE,5,2,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,9.976553997102842,0.964
AUS,1999,1.5891584,0,5,Australia,JPN,FALSE,5,2,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,9.940284387097984,0.964
AUS,2000,1.6577371,0,5,Australia,JPN,FALSE,4,2,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,9.99465264431981,0.964
AUS,2001,1.6478793,0,5,Australia,JPN,FALSE,4,2,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,9.890080630567544,0.964
AUS,2002,1.7369596,0,5,Australia,JPN,FALSE,4,2,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,9.92010354019407,0.965
AUS,2003,2.2060312,0,5,Australia,JPN,FALSE,2,3,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.075657330922722,0.965
AUS,2004,2.289749,0,5,Australia,JPN,FALSE,2,4,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.33805990771196,0.965
AUS,2005,2.1754334,0,5,Australia,JPN,FALSE,2,4,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.44973458326878,0.965
AUS,2006,2.4743911,0,5,Australia,JPN,FALSE,2,4,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.50940945180179,0.965
AUS,2007,2.032488,0,5,Australia,JPN,FALSE,2,4,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.624450455450342,0.966
AUS,2008,2.0957540999999997,0,5,Australia,JPN,FALSE,2,4,FALSE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.815995272272549,0.966
AUS,2009,1.9030363000000001,1,5,Australia,CHN,TRUE,1,5,TRUE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.667904831130674,0.966
AUS,2010,2.1690057,1,5,Australia,CHN,TRUE,1,6,TRUE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.865017272594814,0.966
AUS,2011,2.042198,1,5,Australia,CHN,TRUE,1,6,TRUE,treated_absorbing,2009,2009,TRUE,TRUE,5,11.04770063109858,0.965
AUS,2012,2.1721207,1,5,Australia,CHN,TRUE,1,6,TRUE,treated_absorbing,2009,2009,TRUE,TRUE,5,11.131686132470646,0.965
AUS,2013,1.8587908,1,5,Australia,CHN,TRUE,1,6,TRUE,treated_absorbing,2009,2009,TRUE,TRUE,5,11.134248511532245,0.947
AUS,2014,2.2598294,1,5,Australia,CHN,TRUE,1,4,TRUE,treated_absorbing,2009,2009,TRUE,TRUE,5,11.047984298610727,0.947
AUS,2015,1.4551872,1,5,Australia,CHN,TRUE,1,4,TRUE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.950286434437995,0.951
AUS,2016,1.7279279,1,5,Australia,CHN,TRUE,1,4,TRUE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.821465741066891,0.951
AUS,2017,1.5878252,1,5,Australia,CHN,TRUE,1,5,TRUE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.898913769332923,0.941
AUS,2018,1.9675326,1,5,Australia,CHN,TRUE,1,6,TRUE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.9579768093651,0.924
AUS,2019,1.7966744000000001,1,5,Australia,CHN,TRUE,1,6,TRUE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.918623273223073,0.892
AUS,2020,1.9713844000000003,1,5,Australia,CHN,TRUE,1,4,TRUE,treated_absorbing,2009,2009,TRUE,TRUE,5,10.858680723201157,0.924
AUT,1990,1.0327983,0,6,Austria,DEU,FALSE,59,46,FALSE,never_treated,0,,FALSE,FALSE,6,9.980266550251416,0.965
AUT,1991,1.3657550999999999,0,6,Austria,DEU,FALSE,72,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.01337869560255,0.965
AUT,1992,1.8934354,0,6,Austria,DEU,FALSE,10,4,FALSE,never_treated,0,,FALSE,FALSE,6,10.11790158731896,0.965
AUT,1993,2.6322,0,6,Austria,DEU,FALSE,13,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.085275788976128,0.965
AUT,1994,2.854025,0,6,Austria,DEU,FALSE,18,6,FALSE,never_treated,0,,FALSE,FALSE,6,10.148245659299414,0.965
AUT,1995,2.6774240000000002,0,6,Austria,DEU,FALSE,18,5,FALSE,never_treated,0,,FALSE,FALSE,6,10.315831196893782,0.965
AUT,1996,2.467393,0,6,Austria,DEU,FALSE,29,5,FALSE,never_treated,0,,FALSE,FALSE,6,10.297080637068554,0.965
AUT,1997,2.49304,0,6,Austria,DEU,FALSE,31,4,FALSE,never_treated,0,,FALSE,FALSE,6,10.187603989256937,0.965
AUT,1998,1.5675521000000001,0,6,Austria,DEU,FALSE,29,4,FALSE,never_treated,0,,FALSE,FALSE,6,10.211430393298334,0.965
AUT,1999,1.6969143999999998,0,6,Austria,DEU,FALSE,20,4,FALSE,never_treated,0,,FALSE,FALSE,6,10.206503021354347,0.965
AUT,2000,1.7914166,0,6,Austria,DEU,FALSE,19,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.10590979141086,0.965
AUT,2001,1.6044342999999999,0,6,Austria,DEU,FALSE,16,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.103587466249586,0.965
AUT,2002,1.4404555000000001,0,6,Austria,DEU,FALSE,14,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.178648899894384,0.965
AUT,2003,1.8838907,0,6,Austria,DEU,FALSE,14,4,FALSE,never_treated,0,,FALSE,FALSE,6,10.376926398604366,0.965
AUT,2004,1.7645871,0,6,Austria,DEU,FALSE,13,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.508192805721654,0.965
AUT,2005,1.6991684,0,6,Austria,DEU,FALSE,12,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.54947420884318,0.965
AUT,2006,1.7091707999999999,0,6,Austria,DEU,FALSE,12,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.606144566693517,0.965
AUT,2007,1.3710113000000002,0,6,Austria,DEU,FALSE,13,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.74984845178438,0.965
AUT,2008,1.4494457,0,6,Austria,DEU,FALSE,13,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.850916387173912,0.965
AUT,2009,1.4869694,0,6,Austria,DEU,FALSE,8,4,FALSE,never_treated,0,,FALSE,FALSE,6,10.775981968134055,0.965
AUT,2010,1.5959738,0,6,Austria,DEU,FALSE,7,4,FALSE,never_treated,0,,FALSE,FALSE,6,10.749594833222146,0.962
AUT,2011,1.5574952,0,6,Austria,DEU,FALSE,9,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.841870354660255,0.965
AUT,2012,1.562272,0,6,Austria,DEU,FALSE,7,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.7841595194626,0.965
AUT,2013,1.2615191000000001,0,6,Austria,DEU,FALSE,7,3,FALSE,never_treated,0,,FALSE,FALSE,6,10.825866803255078,0.965
AUT,2014,1.6715819,0,6,Austria,DEU,FALSE,7,2,FALSE,never_treated,0,,FALSE,FALSE,6,10.8457378455288,0.965
AUT,2015,0.8916026,0,6,Austria,DEU,FALSE,7,2,FALSE,never_treated,0,,FALSE,FALSE,6,10.690016418660566,0.965
AUT,2016,1.1480815,0,6,Austria,DEU,FALSE,7,2,FALSE,never_treated,0,,FALSE,FALSE,6,10.715783488887993,0.965
AUT,2017,1.0602187,0,6,Austria,DEU,FALSE,7,2,FALSE,never_treated,0,,FALSE,FALSE,6,10.76138071065254,0.961
AUT,2018,1.2799971,0,6,Austria,DEU,FALSE,6,2,FALSE,never_treated,0,,FALSE,FALSE,6,10.843379081364967,0.938
AUT,2019,1.1924386999999999,0,6,Austria,DEU,FALSE,5,2,FALSE,never_treated,0,,FALSE,FALSE,6,10.817495575722523,0.942
